TaskId	RecycleVersion	AccessCode	ClientModify	_belong_system	_remark
3198	0	0	0	equip_shop	weekly limit
3199	0	0	0	equip_shop	weekly limit
3200	0	19	0	tonginfo_task	unrecoverable
3201	0	19	0	tonginfo_task	unrecoverable
3202	0	20	0	tongmelee	unrecoverable
3203	0	20	0	tongmelee	unrecoverable
3204	0	3	0	dailytask	dixuangong_daily_task
3205	0	0	0	tyt	unrecoverable
3206	0	0	0	tyt	unrecoverable
3207	0	0	0	tyt	unrecoverable
3208	0	0	0	tyt	unrecoverable
3209	0	0	0	tyt	unrecoverable
3210	0	0	0	tyt	unrecoverable
3211	0	0	0	tyt	unrecoverable
3212	0	0	0	tyt	unrecoverable
3213	0	0	0	tyt	unrecoverable
3214	0	0	0	tyt	unrecoverable
3215	0	0	0	tyt	unrecoverable
3216	0	0	0	tyt	unrecoverable
3217	0	0	0	tyt	unrecoverable
3218	0	0	0	tyt	unrecoverable
3219	0	21	0	biwudahui	unrecoverable
3220	0	21	0	biwudahui	unrecoverable
3221	0	21	0	biwudahui	unrecoverable
3222	0	21	0	biwudahui	unrecoverable
3223	0	21	0	biwudahui	unrecoverable
3224	0	21	0	biwudahui	unrecoverable
3225	0	21	0	biwudahui	unrecoverable
3226	0	21	0	biwudahui	unrecoverable
3227	0	21	0	biwudahui	unrecoverable
3228	0	21	0	biwudahui	unrecoverable
3229	0	22	0	ActivityKillTask	unrecoverable
3230	0	23	1	DailyRegistration	unrecoverable
3231	0	24	0	WorldBoss	unrecoverable
3232	0	25	0	StateChess	unrecoverable
3233	0	25	0	StateChess	unrecoverable
3234	0	25	0	StateChess	unrecoverable
3235	0	25	0	StateChess	unrecoverable
3236	0	26	0	VipCard	unrecoverable
3237	0	26	0	VipCard	unrecoverable
3238	0	26	0	VipCard	unrecoverable
3239	0	26	0	VipCard	unrecoverable
3240	0	26	0	VipCard	unrecoverable
3241	0	26	0	VipCard	unrecoverable
3242	0	26	0	VipCard	unrecoverable
3243	0	26	0	VipCard	unrecoverable
3244	0	27	0	LuckyBoxunrecoverable	
3245	0	28	0	Gem	unrecoverable
3246	0	28	0	Gem	unrecoverable
3247	0	28	0	Gem	unrecoverable
3248	0	28	0	Gem	unrecoverable
3249	0	28	0	Gem	unrecoverable
3250	0	28	0	Gem	unrecoverable
3251	0	29	0	ExchgSvrTime	unrecoverable
3252	0	29	0	ExchgSvrTime	unrecoverable
3253	0	26	0	VipCard	unrecoverable
3254	0	30	0	PlayerIB	unrecoverable
3255	0	30	0	PlayerIB	unrecoverable
3256	0	30	0	PlayerIB	unrecoverable
3257	0	30	0	PlayerIB	unrecoverable
3258	0	30	0	PlayerIB	unrecoverable
3259	0	0	0	IBShop	unrecoverable
3260	0	0	0	IBShop	unrecoverable
3261	0	0	0	IBShop	unrecoverable
3262	0	0	0	IBShop	unrecoverable
3263	0	0	0	IBShop	unrecoverable
3264	0	0	0	IBShop	unrecoverable
3265	0	31	0	SLT	unrecoverable
3266	0	31	0	SLT	unrecoverable
3267	0	31	0	SLT	unrecoverable
3268	0	0	0	TaskUse	unrecoverable
3269	0	32	0	vet_jihuo_wuzun.lua	unrecoverable
3270	0	32	0	vet_jihuo_wuzun.lua	unrecoverable
3271	0	33	0	eyt_battle	unrecoverable
3272	0	33	0	eyt_battle	unrecoverable
3273	0	34	0	kuafu_tianjiaoling	unrecoverable
3274	0	33	0	eyt_battle	unrecoverable
3275	0	0	0	kf_newbattle	unrecoverable
3276	0	0	0	kf_newbattle	unrecoverable
3277	0	0	0	kf_newbattle	unrecoverable
3278	0	0	0	unuse	
3279	0	0	0	unuse	
3280	0	0	0	unuse	
3281	0	0	0	unuse	
3282	0	0	0	unuse	
3283	0	0	0	unuse	
3284	0	0	0	unuse	
3285	0	0	0	unuse	
3286	0	0	0	unuse	
3287	0	0	0	unuse	
3288	0	0	0	unuse	
3289	0	0	0	unuse	
3290	0	0	0	unuse	
3291	0	0	0	unuse	
3292	0	0	0	unuse	
3293	0	0	0	unuse	
3294	0	0	0	unuse	
3295	0	0	0	unuse	
3296	0	0	0	unuse	
3297	0	0	0	unuse	
3298	0	0	0	unuse	
3299	0	0	0	unuse	
3300	0	0	0	unuse	
3301	0	0	0	unuse	
3302	0	0	0	unuse	
3303	0	0	0	unuse	
3304	0	0	0	unuse	
3305	0	0	0	unuse	
3306	0	0	0	unuse	
3307	0	0	0	unuse	
3308	0	0	0	unuse	
3309	0	0	0	unuse	
3310	0	0	0	unuse	
3311	0	0	0	unuse	
3312	0	0	0	unuse	
3313	0	0	0	unuse	
3314	0	0	0	unuse	
3315	0	0	0	unuse	
3316	0	0	0	unuse	
3317	0	0	0	unuse	
3318	0	0	0	unuse	
3319	0	0	0	unuse	
3320	0	0	0	unuse	
3321	0	0	0	unuse	
3322	0	0	0	unuse	
3323	0	0	0	unuse	
3324	0	0	0	unuse	
3325	0	0	0	unuse	
3326	0	0	0	unuse	
3327	0	0	0	unuse	
3328	0	0	0	unuse	
3329	0	0	0	unuse	
3330	0	0	0	unuse	
3331	0	0	0	unuse	
3332	0	0	0	unuse	
3333	0	0	0	unuse	
3334	0	0	0	unuse	
3335	0	0	0	unuse	
3336	0	0	0	unuse	
3337	0	0	0	unuse	
3338	0	0	0	unuse	
3339	0	0	0	unuse	
3340	0	0	0	unuse	
3341	0	0	0	unuse	
3342	0	0	0	unuse	
3343	0	0	0	unuse	
3344	0	0	0	unuse	
3345	0	0	0	unuse	
3346	0	0	0	unuse	
3347	0	0	0	unuse	
3348	0	0	0	unuse	
3349	0	0	0	unuse	
3350	0	0	0	unuse	
3351	0	0	0	unuse	
3352	0	0	0	unuse	
3353	0	0	0	unuse	
3354	0	0	0	unuse	
3355	0	0	0	unuse	
3356	0	0	0	unuse	
3357	0	0	0	unuse	
3358	0	0	0	unuse	
3359	0	0	0	unuse	
3360	0	0	0	unuse	
3361	0	0	0	unuse	
3362	0	0	0	unuse	
3363	0	0	0	unuse	
3364	0	0	0	unuse	
3365	0	0	0	unuse	
3366	0	0	0	unuse	
3367	0	0	0	unuse	
3368	0	0	0	unuse	
3369	0	0	0	unuse	
3370	0	0	0	unuse	
3371	0	0	0	unuse	
3372	0	0	0	unuse	
3373	0	0	0	unuse	
3374	0	0	0	unuse	
3375	0	0	0	unuse	
3376	0	0	0	unuse	
3377	0	0	0	unuse	
3378	0	0	0	unuse	
3379	0	0	0	unuse	
3380	0	0	0	unuse	
3381	0	0	0	unuse	
3382	0	0	0	unuse	
3383	0	0	0	unuse	
3384	0	0	0	unuse	
3385	0	0	0	unuse	
3386	0	0	0	unuse	
3387	0	0	0	unuse	
3388	0	0	0	unuse	
3389	0	0	0	unuse	
3390	0	0	0	unuse	
3391	0	0	0	unuse	
3392	0	0	0	unuse	
3393	0	0	0	unuse	
3394	0	0	0	unuse	
3395	0	0	0	unuse	
3396	0	0	0	unuse	
3397	0	0	0	unuse	
3398	0	0	0	unuse	
3399	0	0	0	unuse	
3400	0	0	0	unuse	
3401	0	0	0	unuse	
3402	0	0	0	unuse	
3403	0	0	0	unuse	
3404	0	0	0	unuse	
3405	0	0	0	unuse	
3406	0	0	0	unuse	
3407	0	0	0	unuse	
3408	0	0	0	unuse	
3409	0	0	0	unuse	
3410	0	0	0	unuse	
3411	0	0	0	unuse	
3412	0	0	0	unuse	
3413	0	0	0	unuse	
3414	0	0	0	unuse	
3415	0	0	0	unuse	
3416	0	0	0	unuse	
3417	0	0	0	unuse	
3418	0	0	0	unuse	
3419	0	0	0	unuse	
3420	0	0	0	unuse	
3421	0	0	0	unuse	
3422	0	0	0	unuse	
3423	0	0	0	unuse	
3424	0	0	0	unuse	
3425	0	0	0	unuse	
3426	0	0	0	unuse	
3427	0	0	0	unuse	
3428	0	0	0	unuse	
3429	0	0	0	unuse	
3430	0	0	0	unuse	
3431	0	0	0	unuse	
3432	0	0	0	unuse	
3433	0	0	0	unuse	
3434	0	0	0	unuse	
3435	0	0	0	unuse	
3436	0	0	0	unuse	
3437	0	0	0	unuse	
3438	0	0	0	unuse	
3439	0	0	0	unuse	
3440	0	0	0	unuse	
3441	0	0	0	unuse	
3442	0	0	0	unuse	
3443	0	0	0	unuse	
3444	0	0	0	unuse	
3445	0	0	0	unuse	
3446	0	0	0	unuse	
3447	0	0	0	unuse	
3448	0	0	0	unuse	
3449	0	0	0	unuse	
3450	0	0	0	unuse	
3451	0	0	0	unuse	
3452	0	0	0	unuse	
3453	0	0	0	unuse	
3454	0	0	0	unuse	
3455	0	0	0	unuse	
3456	0	0	0	unuse	
3457	0	0	0	unuse	
3458	0	0	0	unuse	
3459	0	0	0	unuse	
3460	0	0	0	unuse	
3461	0	0	0	unuse	
3462	0	0	0	unuse	
3463	0	0	0	unuse	
3464	0	0	0	unuse	
3465	0	0	0	unuse	
3466	0	0	0	unuse	
3467	0	0	0	unuse	
3468	0	0	0	unuse	
3469	0	0	0	unuse	
3470	0	0	0	unuse	
3471	0	0	0	unuse	
3472	0	0	0	unuse	
3473	0	0	0	unuse	
3474	0	0	0	unuse	
3475	0	0	0	unuse	
3476	0	0	0	unuse	
3477	0	0	0	unuse	
3478	0	0	0	unuse	
3479	0	0	0	unuse	
3480	0	0	0	unuse	
3481	0	0	0	unuse	
3482	0	0	0	unuse	
3483	0	0	0	unuse	
3484	0	0	0	unuse	
3485	0	0	0	unuse	
3486	0	0	0	unuse	
3487	0	0	0	unuse	
3488	0	0	0	unuse	
3489	0	0	0	unuse	
3490	0	0	0	unuse	
3491	0	0	0	unuse	
3492	0	0	0	unuse	
3493	0	0	0	unuse	
3494	0	0	0	unuse	
3495	0	0	0	unuse	
3496	0	0	0	unuse	
3497	0	0	0	unuse	
3498	0	0	0	unuse	
3499	0	0	0	unuse	
3500	0	0	0	unuse	
3501	0	0	0	unuse	
3502	0	0	0	unuse	
3503	0	0	0	unuse	
3504	0	0	0	unuse	
3505	0	0	0	unuse	
3506	0	0	0	unuse	
3507	0	0	0	unuse	
3508	0	0	0	unuse	
3509	0	0	0	unuse	
3510	0	0	0	unuse	
3511	0	0	0	unuse	
3512	0	0	0	unuse	
3513	0	0	0	unuse	
3514	0	0	0	unuse	
3515	0	0	0	unuse	
3516	0	0	0	unuse	
3517	0	0	0	unuse	
3518	0	0	0	unuse	
3519	0	0	0	unuse	
3520	0	0	0	unuse	
3521	0	0	0	unuse	
3522	0	0	0	unuse	
3523	0	0	0	unuse	
3524	0	0	0	unuse	
3525	0	0	0	unuse	
3526	0	0	0	unuse	
3527	0	0	0	unuse	
3528	0	0	0	unuse	
3529	0	0	0	unuse	
3530	0	0	0	unuse	
3531	0	0	0	unuse	
3532	0	0	0	unuse	
3533	0	0	0	unuse	
3534	0	0	0	unuse	
3535	0	0	0	unuse	
3536	0	0	0	unuse	
3537	0	0	0	unuse	
3538	0	0	0	unuse	
3539	0	0	0	unuse	
3540	0	0	0	unuse	
3541	0	0	0	unuse	
3542	0	0	0	unuse	
3543	0	0	0	unuse	
3544	0	0	0	unuse	
3545	0	0	0	unuse	
3546	0	0	0	unuse	
3547	0	0	0	unuse	
3548	0	0	0	unuse	
3549	0	0	0	unuse	
3550	0	0	0	unuse	
3551	0	0	0	unuse	
3552	0	0	0	unuse	
3553	0	0	0	unuse	
3554	0	0	0	unuse	
3555	0	0	0	unuse	
3556	0	0	0	unuse	
3557	0	0	0	unuse	
3558	0	0	0	unuse	
3559	0	0	0	unuse	
3560	0	0	0	unuse	
3561	0	0	0	unuse	
3562	0	0	0	unuse	
3563	0	0	0	unuse	
3564	0	0	0	unuse	
3565	0	0	0	unuse	
3566	0	0	0	unuse	
3567	0	0	0	unuse	
3568	0	0	0	unuse	
3569	0	0	0	unuse	
3570	0	0	0	unuse	
3571	0	0	0	unuse	
3572	0	0	0	unuse	
3573	0	0	0	unuse	
3574	0	0	0	unuse	
3575	0	0	0	unuse	
3576	0	0	0	unuse	
3577	0	0	0	unuse	
3578	0	0	0	unuse	
3579	0	0	0	unuse	
3580	0	0	0	unuse	
3581	0	0	0	unuse	
3582	0	0	0	unuse	
3583	0	0	0	unuse	
