WeaponEffectId	WeaponId	WeaponEffectFile_left	fx_left	fy_left	fz_left	WeaponEffectFile_right	fx_right	fy_right	fz_right
7	107					image\effect\sfx\其他\枪a_雾气_紫+闪光1.3e	1.2	1	1
7	108					image\effect\sfx\其他\枪a_雾气_紫+闪光1.3e	1.2	1	1
7	109					image\effect\sfx\其他\枪a_雾气_紫+闪光1.3e	1.3	1	1
7	110					image\effect\sfx\其他\枪a_雾气_紫+闪光1.3e	1.3	1	1
7	111					image\effect\sfx\其他\枪a_雾气_紫+闪光1.3e	1.3	1	1
7	112					image\effect\sfx\其他\枪a_雾气_紫+闪光1.3e	1.4	1	1
7	113					image\effect\sfx\其他\枪b_雾气_紫+闪光1.3e	1.2	1	1
7	114					image\effect\sfx\其他\枪a_雾气_紫+闪光1.3e	1.2	1	1
7	115					image\effect\sfx\其他\枪a_雾气_紫+闪光1.3e	1.4	1	1
7	118	image\effect\sfx\其他\弓a_雾气_紫+闪光1.3e	1	1	1				
7	119	image\effect\sfx\其他\弓a_雾气_紫+闪光1.3e	1.2	1	1				
7	120	image\effect\sfx\其他\弓a_雾气_紫+闪光1.3e	1.2	1	1				
7	121	image\effect\sfx\其他\弓a_雾气_紫+闪光1.3e	1.2	1	1.2				
7	122	image\effect\sfx\其他\弓a_雾气_紫+闪光1.3e	1.2	1	1.2				
7	123	image\effect\sfx\其他\弓b_雾气_紫+闪光1.3e	0.7	1	1.3				
7	124	image\effect\sfx\其他\弓b_雾气_紫+闪光1.3e	0.8	1	1.3				
7	125	image\effect\sfx\其他\弓b_雾气_紫+闪光1.3e	0.6	1	1.3				
7	126	image\effect\sfx\其他\弓b_雾气_紫+闪光1.3e	0.7	1	1.3				
7	127	image\effect\sfx\其他\弓b_雾气_紫+闪光1.3e	0.7	1	1.3				
7	128	image\effect\sfx\其他\弓b_雾气_紫+闪光1.3e	0.8	1	1.2				
7	129	image\effect\sfx\其他\弓b_雾气_紫+闪光1.3e	0.8	1	1.2				
7	130	image\effect\sfx\其他\弓b_雾气_紫+闪光1.3e	1	1	1.2				
7	131	image\effect\sfx\其他\弓b_雾气_紫+闪光1.3e	1	1	1.2				
7	134	image\effect\sfx\其他\双刀a_雾气_紫+闪光1.3e	1.4	1	1	image\effect\sfx\其他\双刀a_雾气_紫+闪光1.3e	1.4	1	1
7	135	image\effect\sfx\其他\双刀a_雾气_紫+闪光1.3e	1.6	1	1	image\effect\sfx\其他\双刀a_雾气_紫+闪光1.3e	1.6	1	1
7	136	image\effect\sfx\其他\双刀d_雾气_紫+闪光1.3e	1.6	1	1	image\effect\sfx\其他\双刀d_雾气_紫+闪光1.3e	1.6	1	1
7	137	image\effect\sfx\其他\双刀d_雾气_紫+闪光1.3e	1.7	1	1	image\effect\sfx\其他\双刀d_雾气_紫+闪光1.3e	1.7	1	1
7	138	image\effect\sfx\其他\双刀b_雾气_紫+闪光1.3e	1.6	1	1	image\effect\sfx\其他\双刀b_雾气_紫+闪光1.3e	1.6	1	1
7	139	image\effect\sfx\其他\双刀b_雾气_紫+闪光1.3e	2	1	1.5	image\effect\sfx\其他\双刀b_雾气_紫+闪光1.3e	2	1	1.5
7	140	image\effect\sfx\其他\双刀c_雾气_紫+闪光1.3e	2	1.5	1.5	image\effect\sfx\其他\双刀c_雾气_紫+闪光1.3e	2	1.5	1.5
7	141	image\effect\sfx\其他\双刀c_雾气_紫+闪光1.3e	2	1.5	1.5	image\effect\sfx\其他\双刀c_雾气_紫+闪光1.3e	2	1.5	1.5
7	142	image\effect\sfx\其他\双刀a_雾气_紫+闪光1.3e	2	1	1	image\effect\sfx\其他\双刀a_雾气_紫+闪光1.3e	3	1	1
7	143	image\effect\sfx\其他\双刀a_雾气_紫+闪光1.3e	2	1	1	image\effect\sfx\其他\双刀a_雾气_紫+闪光1.3e	3	1	1
7	144	image\effect\sfx\其他\双刀a_雾气_紫+闪光1.3e	2	1	1	image\effect\sfx\其他\双刀a_雾气_紫+闪光1.3e	2	1	1
7	145	image\effect\sfx\其他\双刀e_雾气_紫+闪光1.3e	2	0.5	0.5	image\effect\sfx\其他\双刀e_雾气_紫+闪光1.3e	2	0.5	0.5
7	146	image\effect\sfx\其他\双刀e_雾气_紫+闪光1.3e	2.3	1	1	image\effect\sfx\其他\双刀e_雾气_紫+闪光1.3e	2.3	1	1
7	147	image\effect\sfx\其他\双刀e_雾气_紫+闪光1.3e	2	2	2	image\effect\sfx\其他\双刀e_雾气_紫+闪光1.3e	2	2	2
7	150	image\effect\sfx\其他\爪a_雾气_紫+闪光1.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光1.3e	1	1	1
7	151	image\effect\sfx\其他\爪a_雾气_紫+闪光1.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光1.3e	1	1	1
7	152	image\effect\sfx\其他\爪a_雾气_紫+闪光1.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光1.3e	1	1	1
7	153	image\effect\sfx\其他\爪a_雾气_紫+闪光1.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光1.3e	1	1	1
7	154	image\effect\sfx\其他\爪a_雾气_紫+闪光1.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光1.3e	1	1	1
7	155	image\effect\sfx\其他\爪a_雾气_紫+闪光1.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光1.3e	1	1	1
7	156	image\effect\sfx\其他\爪a_雾气_紫+闪光1.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光1.3e	1	1	1
7	157	image\effect\sfx\其他\爪a_雾气_紫+闪光1.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光1.3e	1	1	1
7	158	image\effect\sfx\其他\爪a_雾气_紫+闪光1.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光1.3e	1	1	1
7	159	image\effect\sfx\其他\爪a_雾气_紫+闪光1.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光1.3e	1	1	1
7	160	image\effect\sfx\其他\爪a_雾气_紫+闪光1.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光1.3e	1	1	1
7	161	image\effect\sfx\其他\爪a_雾气_紫+闪光1.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光1.3e	1	1	1
7	162	image\effect\sfx\其他\爪a_雾气_紫+闪光1.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光1.3e	1	1	1
7	163	image\effect\sfx\其他\爪a_雾气_紫+闪光1.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光1.3e	1	1	1
8	0	image\effect\sfx\其他\空手a_雾气_紫+闪光2.3e	1	1	1	image\effect\sfx\其他\空手a_雾气_紫+闪光2.3e	1	1	1
8	1	image\effect\sfx\其他\空手a_雾气_紫+闪光2.3e	1	1	1	image\effect\sfx\其他\空手a_雾气_紫+闪光2.3e	1	1	1
8	4					image\effect\sfx\其他\刀a_强化6.3e	0.9	0.1	1
8	5					image\effect\sfx\其他\刀a_强化6.3e	1.1	0.1	1.5
8	6					image\effect\sfx\其他\刀a_强化6.3e	1.2	0.1	1.5
8	7					image\effect\sfx\其他\刀a_强化6.3e	1.2	0.1	1.5
8	8					image\effect\sfx\其他\刀a_强化6.3e	1.2	0.1	1.5
8	9					image\effect\sfx\其他\刀a_强化6.3e	1	0.1	1
8	10					image\effect\sfx\其他\刀b_强化6.3e	0.95	0.6	0.7
8	11					image\effect\sfx\其他\刀b_强化6.3e	1.05	0.6	1
8	12					image\effect\sfx\其他\刀b_强化6.3e	0.9	0.5	0.9
8	13					image\effect\sfx\其他\刀b_强化6.3e	1	0.6	0.9
8	14					image\effect\sfx\其他\刀c_强化6.3e	1.1	1	1
8	15					image\effect\sfx\其他\刀c_强化6.3e	1.1	1	1
8	16					image\effect\sfx\其他\刀c_强化6.3e	1	1	1
8	17					image\effect\sfx\其他\刀d_雾气_紫+闪光2.3e	0.9	1	1
8	19					image\effect\sfx\其他\剑a_强化6.3e	1	0.2	0.6
8	20					image\effect\sfx\其他\剑a_强化6.3e	1	0.3	1
8	21					image\effect\sfx\其他\剑a_强化6.3e	1.1	0.3	1
8	22					image\effect\sfx\其他\剑a_强化6.3e	0.95	0.4	1.2
8	23					image\effect\sfx\其他\剑a_强化6.3e	1	0.3	1
8	24					image\effect\sfx\其他\剑a_强化6.3e	0.9	0.3	1
8	25					image\effect\sfx\其他\剑b_强化6.3e	0.75	0.4	1
8	26					image\effect\sfx\其他\剑b_强化6.3e	1.1	0.6	1.2
8	27					image\effect\sfx\其他\剑b_强化6.3e	1.1	0.4	1.2
8	28					image\effect\sfx\其他\剑b_强化6.3e	1.1	0.5	1.1
8	29					image\effect\sfx\其他\剑c_强化6.3e	0.9	0.3	1
8	30					image\effect\sfx\其他\剑c_强化6.3e	0.9	0.3	0.8
8	31					image\effect\sfx\其他\剑c_强化6.3e	0.9	0.3	1.2
8	32					image\effect\sfx\其他\剑c_强化6.3e	0.85	0.4	1
8	33					image\effect\sfx\其他\剑c_强化6.3e	0.9	0.3	0.9
8	34					image\effect\sfx\其他\剑c_强化6.3e	0.9	0.3	0.9
8	37					image\effect\sfx\其他\笔b_强化6.3e	1.6	1.6	1.6
8	38					image\effect\sfx\其他\笔b_强化6.3e	1.6	1.6	1.6
8	39					image\effect\sfx\其他\笔b_强化6.3e	1.2	1.5	1.5
8	40					image\effect\sfx\其他\笔a_强化6.3e	1.55	1.6	1.6
8	41					image\effect\sfx\其他\笔a_强化6.3e	1.55	1.6	1.6
8	42					image\effect\sfx\其他\笔b_强化6.3e	1.5	2	2
8	43					image\effect\sfx\其他\笔b_强化6.3e	1.25	1.6	2
8	44					image\effect\sfx\其他\笔b_强化6.3e	0.9	1.5	1.5
8	45					image\effect\sfx\其他\笔b_强化6.3e	1.1	1.5	1.5
8	46					image\effect\sfx\其他\笔b_强化6.3e	1.4	1.5	1.5
8	47					image\effect\sfx\其他\笔b_强化6.3e	1.3	1.5	1.5
8	48					image\effect\sfx\其他\笔b_强化6.3e	1.3	2	2
8	49					image\effect\sfx\其他\笔b_强化6.3e	1.7	3	2
8	50					image\effect\sfx\其他\笔b_强化6.3e	1.4	3	2
8	52					image\effect\sfx\其他\棍a_强化6.3e	2	3	3
8	53					image\effect\sfx\其他\棍a_强化6.3e	1.2	2	2
8	54					image\effect\sfx\其他\棍a_强化6.3e	1.2	2.5	2.5
8	55					image\effect\sfx\其他\棍a_强化6.3e	1.2	2.5	2.5
8	56					image\effect\sfx\其他\棍a_强化6.3e	1.2	3	3
8	57					image\effect\sfx\其他\棍a_强化6.3e	1.4	3	3
8	58					image\effect\sfx\其他\棍a_强化6.3e	1.4	3	3
8	59					image\effect\sfx\其他\棍a_强化6.3e	1.3	3	3
8	60					image\effect\sfx\其他\棍a_强化6.3e	1.3	3	3
8	61					image\effect\sfx\其他\棍a_强化6.3e	1.4	3	3
8	62					image\effect\sfx\其他\棍a_强化6.3e	1.4	3	3
8	63					image\effect\sfx\其他\棍b_强化6.3e	1.4	3	3
8	64					image\effect\sfx\其他\棍b_强化6.3e	1.4	3	3
8	65					image\effect\sfx\其他\棍a_强化6.3e	1	1	1
8	66					image\effect\sfx\其他\棍a_强化6.3e	1	1	1
8	67					image\effect\sfx\其他\棍a_强化6.3e	1	1	1
8	70					image\effect\sfx\其他\杖a_强化6.3e	1	1	1
8	71					image\effect\sfx\其他\杖a_强化6.3e	1	1	1
8	72					image\effect\sfx\其他\杖a_强化6.3e	1.1	1	1
8	73					image\effect\sfx\其他\杖a_强化6.3e	1	1	1
8	74					image\effect\sfx\其他\杖a_强化6.3e	1	1	1
8	75					image\effect\sfx\其他\杖a_强化6.3e	1	1	1
8	76					image\effect\sfx\其他\杖a_强化6.3e	1.05	1	1
8	77					image\effect\sfx\其他\杖a_强化6.3e	1.15	1	1
8	78					image\effect\sfx\其他\杖a_强化6.3e	1	1	1
8	79					image\effect\sfx\其他\杖a_强化6.3e	1.1	1	1
8	80					image\effect\sfx\其他\杖a_强化6.3e	1.2	1	1
8	81					image\effect\sfx\其他\杖a_强化6.3e	1.2	1	1
8	82					image\effect\sfx\其他\杖a_强化6.3e	1.2	1	1
8	83					image\effect\sfx\其他\杖a_强化6.3e	1.2	1	1
8	86	image\effect\sfx\其他\琴a_强化6.3e	0.6	0.3	0.35				
8	87	image\effect\sfx\其他\琴a_强化6.3e	0.65	0.4	0.55				
8	88	image\effect\sfx\其他\琴a_强化6.3e	0.65	0.4	0.55				
8	89	image\effect\sfx\其他\琴a_强化6.3e	0.5	0.3	0.55				
8	90	image\effect\sfx\其他\琴a_强化6.3e	0.5	0.3	0.55				
8	91	image\effect\sfx\其他\琴a_强化6.3e	0.65	0.3	0.55				
8	92	image\effect\sfx\其他\琴a_强化6.3e	0.65	0.3	0.35				
8	93	image\effect\sfx\其他\琴a_强化6.3e	0.7	0.3	0.55				
8	94	image\effect\sfx\其他\琴a_强化6.3e	0.7	0.3	0.55				
8	95	image\effect\sfx\其他\琴a_强化6.3e	0.7	0.35	0.35				
8	96	image\effect\sfx\其他\琴a_强化6.3e	0.65	0.5	0.65				
8	97	image\effect\sfx\其他\琴a_强化6.3e	0.7	0.3	0.5				
8	98	image\effect\sfx\其他\琴a_强化6.3e	0.65	0.5	0.55				
8	99	image\effect\sfx\其他\琴a_强化6.3e	0.8	0.7	0.7				
8	102					image\effect\sfx\其他\枪a_雾气_紫+闪光2.3e	1.1	1	1
8	103					image\effect\sfx\其他\枪a_雾气_紫+闪光2.3e	1.1	1	1
8	104					image\effect\sfx\其他\枪a_雾气_紫+闪光2.3e	1.1	1	1
8	105					image\effect\sfx\其他\枪a_雾气_紫+闪光2.3e	1.1	1	1
8	106					image\effect\sfx\其他\枪a_雾气_紫+闪光2.3e	1.1	1	1
8	107					image\effect\sfx\其他\枪a_雾气_紫+闪光2.3e	1.2	1	1
8	108					image\effect\sfx\其他\枪a_雾气_紫+闪光2.3e	1.2	1	1
8	109					image\effect\sfx\其他\枪a_雾气_紫+闪光2.3e	1.3	1	1
8	110					image\effect\sfx\其他\枪a_雾气_紫+闪光2.3e	1.3	1	1
8	111					image\effect\sfx\其他\枪a_雾气_紫+闪光2.3e	1.3	1	1
8	112					image\effect\sfx\其他\枪a_雾气_紫+闪光2.3e	1.4	1	1
8	113					image\effect\sfx\其他\枪b_雾气_紫+闪光2.3e	1.2	1	1
8	114					image\effect\sfx\其他\枪a_雾气_紫+闪光2.3e	1.2	1	1
8	115					image\effect\sfx\其他\枪a_雾气_紫+闪光2.3e	1.4	1	1
8	118	image\effect\sfx\其他\弓a_雾气_紫+闪光2.3e	1	1	1				
8	119	image\effect\sfx\其他\弓a_雾气_紫+闪光2.3e	1.2	1	1				
8	120	image\effect\sfx\其他\弓a_雾气_紫+闪光2.3e	1.2	1	1				
8	121	image\effect\sfx\其他\弓a_雾气_紫+闪光2.3e	1.2	1	1.2				
8	122	image\effect\sfx\其他\弓a_雾气_紫+闪光2.3e	1.2	1	1.2				
8	123	image\effect\sfx\其他\弓b_雾气_紫+闪光2.3e	0.7	1	1.3				
8	124	image\effect\sfx\其他\弓b_雾气_紫+闪光2.3e	0.8	1	1.3				
8	125	image\effect\sfx\其他\弓b_雾气_紫+闪光2.3e	0.6	1	1.3				
8	126	image\effect\sfx\其他\弓b_雾气_紫+闪光2.3e	0.7	1	1.3				
8	127	image\effect\sfx\其他\弓b_雾气_紫+闪光2.3e	0.7	1	1.3				
8	128	image\effect\sfx\其他\弓b_雾气_紫+闪光2.3e	0.8	1	1.2				
8	129	image\effect\sfx\其他\弓b_雾气_紫+闪光2.3e	0.8	1	1.2				
8	130	image\effect\sfx\其他\弓b_雾气_紫+闪光2.3e	1	1	1.2				
8	131	image\effect\sfx\其他\弓b_雾气_紫+闪光2.3e	1	1	1.2				
8	134	image\effect\sfx\其他\双刀a_雾气_紫+闪光2.3e	1.4	1	1	image\effect\sfx\其他\双刀a_雾气_紫+闪光2.3e	1.4	1	1
8	135	image\effect\sfx\其他\双刀a_雾气_紫+闪光2.3e	1.6	1	1	image\effect\sfx\其他\双刀a_雾气_紫+闪光2.3e	1.6	1	1
8	136	image\effect\sfx\其他\双刀d_雾气_紫+闪光2.3e	1.6	1	1	image\effect\sfx\其他\双刀d_雾气_紫+闪光2.3e	1.6	1	1
8	137	image\effect\sfx\其他\双刀d_雾气_紫+闪光2.3e	1.7	1	1	image\effect\sfx\其他\双刀d_雾气_紫+闪光2.3e	1.7	1	1
8	138	image\effect\sfx\其他\双刀b_雾气_紫+闪光2.3e	1.6	1	1	image\effect\sfx\其他\双刀b_雾气_紫+闪光2.3e	1.6	1	1
8	139	image\effect\sfx\其他\双刀b_雾气_紫+闪光2.3e	2	1	1.5	image\effect\sfx\其他\双刀b_雾气_紫+闪光2.3e	2	1	1.5
8	140	image\effect\sfx\其他\双刀c_雾气_紫+闪光2.3e	2	1.5	1.5	image\effect\sfx\其他\双刀c_雾气_紫+闪光2.3e	2	1.5	1.5
8	141	image\effect\sfx\其他\双刀c_雾气_紫+闪光2.3e	2	1.5	1.5	image\effect\sfx\其他\双刀c_雾气_紫+闪光2.3e	2	1.5	1.5
8	142	image\effect\sfx\其他\双刀a_雾气_紫+闪光2.3e	2	1	1	image\effect\sfx\其他\双刀a_雾气_紫+闪光2.3e	3	1	1
8	143	image\effect\sfx\其他\双刀a_雾气_紫+闪光2.3e	2	1	1	image\effect\sfx\其他\双刀a_雾气_紫+闪光2.3e	3	1	1
8	144	image\effect\sfx\其他\双刀a_雾气_紫+闪光2.3e	2	1	1	image\effect\sfx\其他\双刀a_雾气_紫+闪光2.3e	2	1	1
8	145	image\effect\sfx\其他\双刀e_雾气_紫+闪光2.3e	2	0.5	0.5	image\effect\sfx\其他\双刀e_雾气_紫+闪光2.3e	2	0.5	0.5
8	146	image\effect\sfx\其他\双刀e_雾气_紫+闪光2.3e	2.3	1	1	image\effect\sfx\其他\双刀e_雾气_紫+闪光2.3e	2.3	1	1
8	147	image\effect\sfx\其他\双刀e_雾气_紫+闪光2.3e	2	2	2	image\effect\sfx\其他\双刀e_雾气_紫+闪光2.3e	2	2	2
8	150	image\effect\sfx\其他\爪a_雾气_紫+闪光2.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光2.3e	1	1	1
8	151	image\effect\sfx\其他\爪a_雾气_紫+闪光2.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光2.3e	1	1	1
8	152	image\effect\sfx\其他\爪a_雾气_紫+闪光2.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光2.3e	1	1	1
8	153	image\effect\sfx\其他\爪a_雾气_紫+闪光2.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光2.3e	1	1	1
8	154	image\effect\sfx\其他\爪a_雾气_紫+闪光2.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光2.3e	1	1	1
8	155	image\effect\sfx\其他\爪a_雾气_紫+闪光2.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光2.3e	1	1	1
8	156	image\effect\sfx\其他\爪a_雾气_紫+闪光2.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光2.3e	1	1	1
8	157	image\effect\sfx\其他\爪a_雾气_紫+闪光2.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光2.3e	1	1	1
8	158	image\effect\sfx\其他\爪a_雾气_紫+闪光2.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光2.3e	1	1	1
8	159	image\effect\sfx\其他\爪a_雾气_紫+闪光2.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光2.3e	1	1	1
8	160	image\effect\sfx\其他\爪a_雾气_紫+闪光2.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光2.3e	1	1	1
8	161	image\effect\sfx\其他\爪a_雾气_紫+闪光2.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光2.3e	1	1	1
8	162	image\effect\sfx\其他\爪a_雾气_紫+闪光2.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光2.3e	1	1	1
8	163	image\effect\sfx\其他\爪a_雾气_紫+闪光2.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光2.3e	1	1	1
9	0	image\effect\sfx\其他\空手a_雾气_紫+闪光3.3e	1	1	1	image\effect\sfx\其他\空手a_雾气_紫+闪光3.3e	1	1	1
9	1	image\effect\sfx\其他\空手a_雾气_紫+闪光3.3e	1	1	1	image\effect\sfx\其他\空手a_雾气_紫+闪光3.3e	1	1	1
9	4					image\effect\sfx\其他\刀a_强化7.3e	0.9	0.1	1
9	5					image\effect\sfx\其他\刀a_强化7.3e	1.1	0.1	1.5
9	6					image\effect\sfx\其他\刀a_强化7.3e	1.2	0.1	1.5
9	7					image\effect\sfx\其他\刀a_强化7.3e	1.2	0.1	1.5
9	8					image\effect\sfx\其他\刀a_强化7.3e	1.2	0.1	1.5
9	9					image\effect\sfx\其他\刀a_强化7.3e	1	0.1	1
9	10					image\effect\sfx\其他\刀b_强化7.3e	0.95	0.6	0.7
9	11					image\effect\sfx\其他\刀b_强化7.3e	1.05	0.6	1
9	12					image\effect\sfx\其他\刀b_强化7.3e	0.9	0.5	0.9
9	13					image\effect\sfx\其他\刀b_强化7.3e	1	0.6	0.9
9	14					image\effect\sfx\其他\刀c_强化7.3e	1.1	1	1
9	15					image\effect\sfx\其他\刀c_强化7.3e	1.1	1	1
9	16					image\effect\sfx\其他\刀c_强化7.3e	1	1	1
9	17					image\effect\sfx\其他\刀d_雾气_紫+闪光3.3e	0.9	1	1
9	19					image\effect\sfx\其他\剑a_强化7.3e	1	0.2	0.6
9	20					image\effect\sfx\其他\剑a_强化7.3e	1	0.3	1
9	21					image\effect\sfx\其他\剑a_强化7.3e	1.1	0.3	1
9	22					image\effect\sfx\其他\剑a_强化7.3e	0.95	0.4	1.2
9	23					image\effect\sfx\其他\剑a_强化7.3e	1	0.3	1
9	24					image\effect\sfx\其他\剑a_强化7.3e	0.9	0.3	1
9	25					image\effect\sfx\其他\剑b_强化7.3e	0.75	0.4	1
9	26					image\effect\sfx\其他\剑b_强化7.3e	1.1	0.6	1.2
9	27					image\effect\sfx\其他\剑b_强化7.3e	1.1	0.4	1.2
9	28					image\effect\sfx\其他\剑b_强化7.3e	1.1	0.5	1.1
9	29					image\effect\sfx\其他\剑c_强化7.3e	0.9	0.3	1
9	30					image\effect\sfx\其他\剑c_强化7.3e	0.9	0.3	0.8
9	31					image\effect\sfx\其他\剑c_强化7.3e	0.9	0.3	1.2
9	32					image\effect\sfx\其他\剑c_强化7.3e	0.85	0.4	1
9	33					image\effect\sfx\其他\剑c_强化7.3e	0.9	0.3	0.9
9	34					image\effect\sfx\其他\剑c_强化7.3e	0.9	0.3	0.9
9	37					image\effect\sfx\其他\笔b_强化7.3e	1.6	1.6	1.6
9	38					image\effect\sfx\其他\笔b_强化7.3e	1.6	1.6	1.6
9	39					image\effect\sfx\其他\笔b_强化7.3e	1.2	1.5	1.5
9	40					image\effect\sfx\其他\笔a_强化7.3e	1.55	1.6	1.6
9	41					image\effect\sfx\其他\笔a_强化7.3e	1.55	1.6	1.6
9	42					image\effect\sfx\其他\笔b_强化7.3e	1.5	2	2
9	43					image\effect\sfx\其他\笔b_强化7.3e	1.25	1.6	2
9	44					image\effect\sfx\其他\笔b_强化7.3e	0.9	1.5	1.5
9	45					image\effect\sfx\其他\笔b_强化7.3e	1.1	1.5	1.5
9	46					image\effect\sfx\其他\笔b_强化7.3e	1.4	1.5	1.5
9	47					image\effect\sfx\其他\笔b_强化7.3e	1.3	1.5	1.5
9	48					image\effect\sfx\其他\笔b_强化7.3e	1.3	2	2
9	49					image\effect\sfx\其他\笔b_强化7.3e	1.7	3	2
9	50					image\effect\sfx\其他\笔b_强化7.3e	1.4	3	2
9	52					image\effect\sfx\其他\棍a_强化7.3e	2	3	3
9	53					image\effect\sfx\其他\棍a_强化7.3e	1.2	2	2
9	54					image\effect\sfx\其他\棍a_强化7.3e	1.2	2.5	2.5
9	55					image\effect\sfx\其他\棍a_强化7.3e	1.2	2.5	2.5
9	56					image\effect\sfx\其他\棍a_强化7.3e	1.2	3	3
9	57					image\effect\sfx\其他\棍a_强化7.3e	1.4	3	3
9	58					image\effect\sfx\其他\棍a_强化7.3e	1.4	3	3
9	59					image\effect\sfx\其他\棍a_强化7.3e	1.3	3	3
9	60					image\effect\sfx\其他\棍a_强化7.3e	1.3	3	3
9	61					image\effect\sfx\其他\棍a_强化7.3e	1.4	3	3
9	62					image\effect\sfx\其他\棍a_强化7.3e	1.4	3	3
9	63					image\effect\sfx\其他\棍b_强化7.3e	1.4	3	3
9	64					image\effect\sfx\其他\棍b_强化7.3e	1.4	3	3
9	65					image\effect\sfx\其他\棍a_强化7.3e	1	1	1
9	66					image\effect\sfx\其他\棍a_强化7.3e	1	1	1
9	67					image\effect\sfx\其他\棍a_强化7.3e	1	1	1
9	70					image\effect\sfx\其他\杖a_强化7.3e	1	1	1
9	71					image\effect\sfx\其他\杖a_强化7.3e	1	1	1
9	72					image\effect\sfx\其他\杖a_强化7.3e	1.1	1	1
9	73					image\effect\sfx\其他\杖a_强化7.3e	1	1	1
9	74					image\effect\sfx\其他\杖a_强化7.3e	1	1	1
9	75					image\effect\sfx\其他\杖a_强化7.3e	1	1	1
9	76					image\effect\sfx\其他\杖a_强化7.3e	1.05	1	1
9	77					image\effect\sfx\其他\杖a_强化7.3e	1.15	1	1
9	78					image\effect\sfx\其他\杖a_强化7.3e	1	1	1
9	79					image\effect\sfx\其他\杖a_强化7.3e	1.1	1	1
9	80					image\effect\sfx\其他\杖a_强化7.3e	1.2	1	1
9	81					image\effect\sfx\其他\杖a_强化7.3e	1.2	1	1
9	82					image\effect\sfx\其他\杖a_强化7.3e	1.2	1	1
9	83					image\effect\sfx\其他\杖a_强化7.3e	1.2	1	1
9	86	image\effect\sfx\其他\琴a_强化7.3e	0.6	0.3	0.35				
9	87	image\effect\sfx\其他\琴a_强化7.3e	0.65	0.4	0.55				
9	88	image\effect\sfx\其他\琴a_强化7.3e	0.65	0.4	0.55				
9	89	image\effect\sfx\其他\琴a_强化7.3e	0.5	0.3	0.55				
9	90	image\effect\sfx\其他\琴a_强化7.3e	0.5	0.3	0.55				
9	91	image\effect\sfx\其他\琴a_强化7.3e	0.65	0.3	0.55				
9	92	image\effect\sfx\其他\琴a_强化7.3e	0.65	0.3	0.35				
9	93	image\effect\sfx\其他\琴a_强化7.3e	0.7	0.3	0.55				
9	94	image\effect\sfx\其他\琴a_强化7.3e	0.7	0.3	0.55				
9	95	image\effect\sfx\其他\琴a_强化7.3e	0.7	0.35	0.35				
9	96	image\effect\sfx\其他\琴a_强化7.3e	0.65	0.5	0.65				
9	97	image\effect\sfx\其他\琴a_强化7.3e	0.7	0.3	0.5				
9	98	image\effect\sfx\其他\琴a_强化7.3e	0.65	0.5	0.55				
9	99	image\effect\sfx\其他\琴a_强化7.3e	0.8	0.7	0.7				
9	102					image\effect\sfx\其他\枪a_雾气_紫+闪光3.3e	1.1	1	1
9	103					image\effect\sfx\其他\枪a_雾气_紫+闪光3.3e	1.1	1	1
9	104					image\effect\sfx\其他\枪a_雾气_紫+闪光3.3e	1.1	1	1
9	105					image\effect\sfx\其他\枪a_雾气_紫+闪光3.3e	1.1	1	1
9	106					image\effect\sfx\其他\枪a_雾气_紫+闪光3.3e	1.1	1	1
9	107					image\effect\sfx\其他\枪a_雾气_紫+闪光3.3e	1.2	1	1
9	108					image\effect\sfx\其他\枪a_雾气_紫+闪光3.3e	1.2	1	1
