ID	Type	Title	Remark	BaguaFlag	SpecialOpStr	SpecialOpDesc	BangdingFlag	BatchNum	LimitTaskValue_0	LimitTaskValue_1	CostTaskValue_0	LimitDesc	CostItem_0	CostItem_1	CostItem_2	CostItem_3	CostItem_4	CostVMoney_0	CostVMoney_1	CostVMoney_2	StatKey
31078	1	Tèng tø linh th­¬ng ­ng nguyªn so¸i hæ phï n©ng cÊp  2	²ÔÓ¥ÔªË§+15Ììî¸Áî+20ÌìÃÅ½ğÁî+300À×»¢¾«ÆÇÉı¼¶³ÉÀ×»¢ÔªË§				1						0;102;30071;1	2;1;30614;300	2;95;204;15	2;1;30370;20					
31079	1	Tèng tø linh th­¬ng ­ng nguyªn so¸i lÖnh kú n©ng cÊp  2	²ÔÓ¥ÔªË§+15Ììî¸Áî+20ÌìÃÅ½ğÁî+300À×»¢¾«ÆÇÉı¼¶³ÉÀ×»¢ÔªË§				1						0;102;30072;1	2;1;30614;300	2;95;204;15	2;1;30370;20					
31080	1	Tèng tø linh th­¬ng ­ng nguyªn so¸i lÖnh kú n©ng cÊp  2	²ÔÓ¥ÔªË§+15Ììî¸Áî+20ÌìÃÅ½ğÁî+300À×»¢¾«ÆÇÉı¼¶³ÉÀ×»¢ÔªË§				1						0;102;30073;1	2;1;30614;300	2;95;204;15	2;1;30370;20					
31081	1	Tèng tø linh th­¬ng ­ng nguyªn so¸i lÖnh kú n©ng cÊp  2	²ÔÓ¥ÔªË§+15Ììî¸Áî+20ÌìÃÅ½ğÁî+300À×»¢¾«ÆÇÉı¼¶³ÉÀ×»¢ÔªË§				1						0;102;30074;1	2;1;30614;300	2;95;204;15	2;1;30370;20					
31082	1	Tèng tø linh th­¬ng ­ng nguyªn so¸i lÖnh kú n©ng cÊp  2	²ÔÓ¥ÔªË§+15Ììî¸Áî+20ÌìÃÅ½ğÁî+300À×»¢¾«ÆÇÉı¼¶³ÉÀ×»¢ÔªË§				1						0;102;30075;1	2;1;30614;300	2;95;204;15	2;1;30370;20					
31083	1	Tèng tø linh th­¬ng ­ng nguyªn so¸i kú n©ng cÊp  2	²ÔÓ¥ÔªË§+15Ììî¸Áî+20ÌìÃÅ½ğÁî+300À×»¢¾«ÆÇÉı¼¶³ÉÀ×»¢ÔªË§				1						0;102;30076;1	2;1;30614;300	2;95;204;15	2;1;30370;20					
31084	1	Tèng tø linh th­¬ng ­ng nguyªn so¸i kú n©ng cÊp  2	²ÔÓ¥ÔªË§+15Ììî¸Áî+20ÌìÃÅ½ğÁî+300À×»¢¾«ÆÇÉı¼¶³ÉÀ×»¢ÔªË§				1						0;102;30077;1	2;1;30614;300	2;95;204;15	2;1;30370;20					
31085	1	Tèng tø linh th­¬ng ­ng nguyªn so¸i kú n©ng cÊp  2	²ÔÓ¥ÔªË§+15Ììî¸Áî+20ÌìÃÅ½ğÁî+300À×»¢¾«ÆÇÉı¼¶³ÉÀ×»¢ÔªË§				1						0;102;30078;1	2;1;30614;300	2;95;204;15	2;1;30370;20					
31086	1	Tèng tø linh th­¬ng ­ng nguyªn so¸i kú n©ng cÊp  2	²ÔÓ¥ÔªË§+15Ììî¸Áî+20ÌìÃÅ½ğÁî+300À×»¢¾«ÆÇÉı¼¶³ÉÀ×»¢ÔªË§				1						0;102;30079;1	2;1;30614;300	2;95;204;15	2;1;30370;20					
31087	1	Liªu tø linh th­¬ng ­ng t­íng qu©n lÖnh bµi n©ng cÊp  2	²ÔÓ¥½«¾ü+10Ììî¸Áî+15ÌìÃÅ½ğÁî+200À×»¢¾«ÆÇÉı¼¶³ÉÀ×»¢½«¾ü				1						0;102;30088;1	2;1;30614;200	2;95;204;10	2;1;30370;15					
31088	1	Liªu tø linh th­¬ng ­ng t­íng qu©n lÖnh bµi n©ng cÊp  2	²ÔÓ¥½«¾ü+10Ììî¸Áî+15ÌìÃÅ½ğÁî+200À×»¢¾«ÆÇÉı¼¶³ÉÀ×»¢½«¾ü				1						0;102;30089;1	2;1;30614;200	2;95;204;10	2;1;30370;15					
31089	1	Liªu tø linh th­¬ng ­ng t­íng qu©n lÖnh bµi n©ng cÊp  2	²ÔÓ¥½«¾ü+10Ììî¸Áî+15ÌìÃÅ½ğÁî+200À×»¢¾«ÆÇÉı¼¶³ÉÀ×»¢½«¾ü				1						0;102;30090;1	2;1;30614;200	2;95;204;10	2;1;30370;15					
31090	1	Liªu tø linh th­¬ng ­ng t­íng qu©n lÖnh bµi n©ng cÊp  2	²ÔÓ¥½«¾ü+10Ììî¸Áî+15ÌìÃÅ½ğÁî+200À×»¢¾«ÆÇÉı¼¶³ÉÀ×»¢½«¾ü				1						0;102;30091;1	2;1;30614;200	2;95;204;10	2;1;30370;15					
31091	1	Liªu tø linh th­¬ng ­ng t­íng qu©n lÖnh kú n©ng cÊp  2	²ÔÓ¥½«¾ü+10Ììî¸Áî+15ÌìÃÅ½ğÁî+200À×»¢¾«ÆÇÉı¼¶³ÉÀ×»¢½«¾ü				1						0;102;30092;1	2;1;30614;200	2;95;204;10	2;1;30370;15					
31092	1	Liªu tø linh th­¬ng ­ng t­íng qu©n lÖnh kú n©ng cÊp  2	²ÔÓ¥½«¾ü+10Ììî¸Áî+15ÌìÃÅ½ğÁî+200À×»¢¾«ÆÇÉı¼¶³ÉÀ×»¢½«¾ü				1						0;102;30093;1	2;1;30614;200	2;95;204;10	2;1;30370;15					
31093	1	Liªu tø linh th­¬ng ­ng t­íng qu©n lÖnh kú n©ng cÊp  2	²ÔÓ¥½«¾ü+10Ììî¸Áî+15ÌìÃÅ½ğÁî+200À×»¢¾«ÆÇÉı¼¶³ÉÀ×»¢½«¾ü				1						0;102;30094;1	2;1;30614;200	2;95;204;10	2;1;30370;15					
31094	1	Liªu tø linh th­¬ng ­ng t­íng qu©n lÖnh kú n©ng cÊp  2	²ÔÓ¥½«¾ü+10Ììî¸Áî+15ÌìÃÅ½ğÁî+200À×»¢¾«ÆÇÉı¼¶³ÉÀ×»¢½«¾ü				1						0;102;30095;1	2;1;30614;200	2;95;204;10	2;1;30370;15					
31095	1	Liªu tø linh th­¬ng ­ng t­íng qu©n lÖnh phï n©ng cÊp  2	²ÔÓ¥½«¾ü+10Ììî¸Áî+15ÌìÃÅ½ğÁî+200À×»¢¾«ÆÇÉı¼¶³ÉÀ×»¢½«¾ü				1						0;102;30096;1	2;1;30614;200	2;95;204;10	2;1;30370;15					
31096	1	Liªu tø linh th­¬ng ­ng t­íng qu©n lÖnh phï n©ng cÊp  2	²ÔÓ¥½«¾ü+10Ììî¸Áî+15ÌìÃÅ½ğÁî+200À×»¢¾«ÆÇÉı¼¶³ÉÀ×»¢½«¾ü				1						0;102;30097;1	2;1;30614;200	2;95;204;10	2;1;30370;15					
31097	1	Liªu tø linh th­¬ng ­ng t­íng qu©n lÖnh phï n©ng cÊp  2	²ÔÓ¥½«¾ü+10Ììî¸Áî+15ÌìÃÅ½ğÁî+200À×»¢¾«ÆÇÉı¼¶³ÉÀ×»¢½«¾ü				1						0;102;30098;1	2;1;30614;200	2;95;204;10	2;1;30370;15					
31098	1	Liªu tø linh th­¬ng ­ng t­íng qu©n lÖnh phï n©ng cÊp  2	²ÔÓ¥½«¾ü+10Ììî¸Áî+15ÌìÃÅ½ğÁî+200À×»¢¾«ÆÇÉı¼¶³ÉÀ×»¢½«¾ü				1						0;102;30099;1	2;1;30614;200	2;95;204;10	2;1;30370;15					
31099	1	Liªu tø linh th­¬ng ­ng nguyªn so¸i phï n©ng cÊp  2	²ÔÓ¥ÔªË§+15Ììî¸Áî+20ÌìÃÅ½ğÁî+300À×»¢¾«ÆÇÉı¼¶³ÉÀ×»¢ÔªË§				1						0;102;30100;1	2;1;30614;300	2;95;204;15	2;1;30370;20					
31100	1	Liªu tø linh th­¬ng ­ng nguyªn so¸i phï n©ng cÊp  2	²ÔÓ¥ÔªË§+15Ììî¸Áî+20ÌìÃÅ½ğÁî+300À×»¢¾«ÆÇÉı¼¶³ÉÀ×»¢ÔªË§				1						0;102;30101;1	2;1;30614;300	2;95;204;15	2;1;30370;20					
31101	1	Liªu tø linh th­¬ng ­ng nguyªn so¸i phï n©ng cÊp  2	²ÔÓ¥ÔªË§+15Ììî¸Áî+20ÌìÃÅ½ğÁî+300À×»¢¾«ÆÇÉı¼¶³ÉÀ×»¢ÔªË§				1						0;102;30102;1	2;1;30614;300	2;95;204;15	2;1;30370;20					
31102	1	Liªu tø linh th­¬ng ­ng nguyªn so¸i phï n©ng cÊp  2	²ÔÓ¥ÔªË§+15Ììî¸Áî+20ÌìÃÅ½ğÁî+300À×»¢¾«ÆÇÉı¼¶³ÉÀ×»¢ÔªË§				1						0;102;30103;1	2;1;30614;300	2;95;204;15	2;1;30370;20					
31103	1	Liªu tø linh th­¬ng ­ng nguyªn so¸i hæ phï n©ng cÊp  2	²ÔÓ¥ÔªË§+15Ììî¸Áî+20ÌìÃÅ½ğÁî+300À×»¢¾«ÆÇÉı¼¶³ÉÀ×»¢ÔªË§				1						0;102;30104;1	2;1;30614;300	2;95;204;15	2;1;30370;20					
31104	1	Liªu tø linh th­¬ng ­ng nguyªn so¸i hæ phï n©ng cÊp  2	²ÔÓ¥ÔªË§+15Ììî¸Áî+20ÌìÃÅ½ğÁî+300À×»¢¾«ÆÇÉı¼¶³ÉÀ×»¢ÔªË§				1						0;102;30105;1	2;1;30614;300	2;95;204;15	2;1;30370;20					
31105	1	Liªu tø linh th­¬ng ­ng nguyªn so¸i hæ phï n©ng cÊp  2	²ÔÓ¥ÔªË§+15Ììî¸Áî+20ÌìÃÅ½ğÁî+300À×»¢¾«ÆÇÉı¼¶³ÉÀ×»¢ÔªË§				1						0;102;30106;1	2;1;30614;300	2;95;204;15	2;1;30370;20					
31106	1	Liªu tø linh th­¬ng ­ng nguyªn so¸i hæ phï n©ng cÊp  2	²ÔÓ¥ÔªË§+15Ììî¸Áî+20ÌìÃÅ½ğÁî+300À×»¢¾«ÆÇÉı¼¶³ÉÀ×»¢ÔªË§				1						0;102;30107;1	2;1;30614;300	2;95;204;15	2;1;30370;20					
31107	1	Liªu tø linh th­¬ng ­ng nguyªn so¸i lÖnh kú n©ng cÊp  2	²ÔÓ¥ÔªË§+15Ììî¸Áî+20ÌìÃÅ½ğÁî+300À×»¢¾«ÆÇÉı¼¶³ÉÀ×»¢ÔªË§				1						0;102;30108;1	2;1;30614;300	2;95;204;15	2;1;30370;20					
31108	1	Liªu tø linh th­¬ng ­ng nguyªn so¸i lÖnh kú n©ng cÊp  2	²ÔÓ¥ÔªË§+15Ììî¸Áî+20ÌìÃÅ½ğÁî+300À×»¢¾«ÆÇÉı¼¶³ÉÀ×»¢ÔªË§				1						0;102;30109;1	2;1;30614;300	2;95;204;15	2;1;30370;20					
31109	1	Liªu tø linh th­¬ng ­ng nguyªn so¸i lÖnh kú n©ng cÊp  2	²ÔÓ¥ÔªË§+15Ììî¸Áî+20ÌìÃÅ½ğÁî+300À×»¢¾«ÆÇÉı¼¶³ÉÀ×»¢ÔªË§				1						0;102;30110;1	2;1;30614;300	2;95;204;15	2;1;30370;20					
31110	1	Liªu tø linh th­¬ng ­ng nguyªn so¸i lÖnh kú n©ng cÊp  2	²ÔÓ¥ÔªË§+15Ììî¸Áî+20ÌìÃÅ½ğÁî+300À×»¢¾«ÆÇÉı¼¶³ÉÀ×»¢ÔªË§				1						0;102;30111;1	2;1;30614;300	2;95;204;15	2;1;30370;20					
31111	1	Liªu tø linh th­¬ng ­ng nguyªn so¸i kú n©ng cÊp  2	²ÔÓ¥ÔªË§+15Ììî¸Áî+20ÌìÃÅ½ğÁî+300À×»¢¾«ÆÇÉı¼¶³ÉÀ×»¢ÔªË§				1						0;102;30112;1	2;1;30614;300	2;95;204;15	2;1;30370;20					
31112	1	Liªu tø linh th­¬ng ­ng nguyªn so¸i kú n©ng cÊp  2	²ÔÓ¥ÔªË§+15Ììî¸Áî+20ÌìÃÅ½ğÁî+300À×»¢¾«ÆÇÉı¼¶³ÉÀ×»¢ÔªË§				1						0;102;30113;1	2;1;30614;300	2;95;204;15	2;1;30370;20					
31113	1	Liªu tø linh th­¬ng ­ng nguyªn so¸i kú n©ng cÊp  2	²ÔÓ¥ÔªË§+15Ììî¸Áî+20ÌìÃÅ½ğÁî+300À×»¢¾«ÆÇÉı¼¶³ÉÀ×»¢ÔªË§				1						0;102;30114;1	2;1;30614;300	2;95;204;15	2;1;30370;20					
31114	1	Liªu tø linh th­¬ng ­ng nguyªn so¸i kú n©ng cÊp  2	²ÔÓ¥ÔªË§+15Ììî¸Áî+20ÌìÃÅ½ğÁî+300À×»¢¾«ÆÇÉı¼¶³ÉÀ×»¢ÔªË§				1						0;102;30115;1	2;1;30614;300	2;95;204;15	2;1;30370;20					
31115	1	§æi vò khİ D­¬ng M«n Th­¬ng Kş	Í¬Ò»ÎäÆ÷¶Ò»»		save_enhance	B¶o l­u cÊp c­êng hãa, hiÖu qu¶ ®Şnh hån	1						0;6;30173;1								
31116	1	§æi vò khİ D­¬ng M«n Th­¬ng Kş	Í¬Ò»ÎäÆ÷¶Ò»»		save_enhance	B¶o l­u cÊp c­êng hãa, hiÖu qu¶ ®Şnh hån	1						0;6;30174;1								
31117	1	§æi vò khİ D­¬ng M«n Th­¬ng Kş	Í¬Ò»ÎäÆ÷¶Ò»»		save_enhance	B¶o l­u cÊp c­êng hãa, hiÖu qu¶ ®Şnh hån	1						0;6;30175;1								
31118	1	§æi vò khİ D­¬ng M«n Th­¬ng Kş	Í¬Ò»ÎäÆ÷¶Ò»»		save_enhance	B¶o l­u cÊp c­êng hãa, hiÖu qu¶ ®Şnh hån	1						0;6;30176;1								
31119	0	M¶nh MËt TŞch	1000ÕÅ+100Ìì½¾Áî=åĞÒ£ÃØ¼®				0						2;1;30669;1000	2;97;236;100							
31120	0	M¶nh MËt TŞch	200ÕÅ+200½ğ=Áè²¨Î¢²½				0						2;1;30669;200					1;2000000			
31121	0	M¶nh MËt TŞch	150ÕÅ+50½ğ=åĞÒ£ÃØ¼®²Ğ¾í				0						2;1;30669;150					1;500000			
31122	0	M¶nh MËt TŞch	50ÕÅ+10½ğ=Ê¦ÃÅÕæ¾í				0						2;1;30669;50					1;100000			
31123	0	Tinh Hoa UÈn Linh CÊp 4	16¸ö4¼¶ÔÌÁé¾«»ª»»4¼¶ÔÌÁé				1						2;1;30666;16								
31124	0	Tinh Hoa UÈn Linh CÊp 5	16¸ö5¼¶ÔÌÁé¾«»ª»»5¼¶ÔÌÁé				1						2;1;30667;16								
31125	0	Tinh Hoa UÈn Linh CÊp 6	16¸ö6¼¶ÔÌÁé¾«»ª»»6¼¶ÔÌÁé				1						2;1;30668;16								
31126	0	§æi nguyªn liÖu	20ĞşÑ×Ìú+32ÁéÓñ+20Ì«Ò»ÁîºÏ³ÉĞşÑ×¸Ö										2;1;30670;20	2;1;30682;32	2;1;30687;20						
31127	0	§æi nguyªn liÖu	20Ñ×ÁéË¿+32ÁéÓñ+20Ì«Ò»ÁîºÏ³ÉÑ×Áé²¼										2;1;30671;20	2;1;30682;32	2;1;30687;20						
31128	0	§æi nguyªn liÖu	20Ä§ÀÇÆ¤+32ÁéÓñ+20Ì«Ò»ÁîºÏ³ÉÄ§ÀÇ¼×										2;1;30672;20	2;1;30682;32	2;1;30687;20						
31129	0	§æi nguyªn liÖu	20µØÁúÆ¤+32ÁéÓñ+20Ì«Ò»ÁîºÏ³ÉµØÁú¼×										2;1;30673;20	2;1;30682;32	2;1;30687;20						
31130	0	§æi nguyªn liÖu	20ÏÉÒôÊ¯+32ÁéÓñ+20Ì«Ò»ÁîºÏ³ÉÏÉÒôÓñ										2;1;30674;20	2;1;30682;32	2;1;30687;20						
31131	0	§æi Vò Khİ Hµo HiÖp	500ÔÆÄ¸+500Ì´Ä¾+9ĞşÑ×¸Ö+40ÁéÌú										2;2;39;500	2;2;13;500	2;1;30678;9	2;1;30681;40					
31132	0	§æi Hµo HiÖp §Çu	500Áé÷¡Ö®Æ¤+500²ÊÔÆË¿+9Ñ×Áé²¼+40ÁéÌú										2;2;50;500	2;2;100;500	2;1;30675;9	2;1;30681;40					
31133	0	§æi Hµo HiÖp Y	500Áé÷¡Ö®Æ¤+500²ÊÔÆË¿+9Ä§ÀÇ¼×+40ÁéÌú										2;2;50;500	2;2;100;500	2;1;30676;9	2;1;30681;40					
31134	0	§æi Hµo HiÖp Khè	500Áé÷¡Ö®Æ¤+500²ÊÔÆË¿+9µØÁú¼×+40ÁéÌú										2;2;50;500	2;2;100;500	2;1;30677;9	2;1;30681;40					
31135	0	§æi Hµo HiÖp Giíi ChØ	999ÁğÁ§½ğ+9ÏÉÒôÓñ+40ÁéÌú										2;1;30684;999	2;1;30679;9	2;1;30681;40						
31136	0	§æi Linh §å Giíi ChØ	100À×Ñ×Ê¯+10ÏÉÒôÊ¯+20ÁéÊ¯										2;1;30683;100	2;1;30674;10	2;1;30680;20						
31137	0	Hu©n ch­¬ng anh hïng	2Ó¢ĞÛÑ«ÕÂ»»1¸öÁéÊ¯					1000					2;1;30499;2								
31138	0	Hu©n ch­¬ng anh hïng	10Ó¢ĞÛÑ«ÕÂ»»1¸öÁéÓñ					1000					2;1;30499;10								
31139	0	Hu©n ch­¬ng anh hïng	1¸öÓ¢ĞÛÑ«ÕÂ¶Ò»»Ò»¸ö¿Ì°å					100					2;1;30499;1								
31140	0	Hu©n ch­¬ng anh hïng	1¸öÓ¢ĞÛÑ«ÕÂ¶Ò»»2¸öÓÂÊ¿Ñ«ÕÂ					500					2;1;30499;1								
31141	0	Hu©n ch­¬ng anh hïng	2¸öÓ¢ĞÛÑ«ÕÂ¶Ò»»1¿Å1¼¶±¦Ê¯					255					2;1;30499;2								
31142	1	N©ng cÊp vò khİ DiÖu D­¬ng	ÉÙÁÖË×¼ÒÒ«ÑôÎäÆ÷+800¸ö½ğÎÆ»¢·ûÖÁÕ½¿ñÎäÆ÷		reduce_enhance7	§é c­êng hãa trë vÒ 0, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån							0;3;8992;1	2;1;30438;800							
31143	1	N©ng cÊp vò khİ DiÖu D­¬ng	ÉÙÁÖË×¼ÒÒ«ÑôÎäÆ÷+800¸ö½ğÎÆ»¢·ûÖÁÕ½¿ñÎäÆ÷		reduce_enhance7	§é c­êng hãa trë vÒ 0, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån							0;3;8992;1	2;1;30438;800							
31144	1	N©ng cÊp vò khİ DiÖu D­¬ng	ÉÙÁÖìø×ÚÒ«ÑôÎäÆ÷+800¸ö½ğÎÆ»¢·ûÖÁÕ½¿ñÎäÆ÷		reduce_enhance7	§é c­êng hãa trë vÒ 0, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån							0;8;8994;1	2;1;30438;800							
31145	1	N©ng cÊp vò khİ DiÖu D­¬ng	ÉÙÁÖìø×ÚÒ«ÑôÎäÆ÷+800¸ö½ğÎÆ»¢·ûÖÁÕ½¿ñÎäÆ÷		reduce_enhance7	§é c­êng hãa trë vÒ 0, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån							0;8;8994;1	2;1;30438;800							
31146	1	N©ng cÊp vò khİ DiÖu D­¬ng	ÉÙÁÖÎäÉ®Ò«ÑôÎäÆ÷+800¸ö½ğÎÆ»¢·ûÖÁÕ½¿ñÎäÆ÷		reduce_enhance7	§é c­êng hãa trë vÒ 0, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån							0;0;8993;1	2;1;30438;800							
31147	1	N©ng cÊp vò khİ DiÖu D­¬ng	ÉÙÁÖÎäÉ®Ò«ÑôÎäÆ÷+800¸ö½ğÎÆ»¢·ûÖÁÕ½¿ñÎäÆ÷		reduce_enhance7	§é c­êng hãa trë vÒ 0, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån							0;0;8993;1	2;1;30438;800							
31148	1	N©ng cÊp vò khİ DiÖu D­¬ng	ÌÆÃÅÒ«ÑôÎäÆ÷+800¸ö½ğÎÆ»¢·ûÖÁÕ½¿ñÎäÆ÷		reduce_enhance7	§é c­êng hãa trë vÒ 0, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån							0;1;8995;1	2;1;30438;800							
31149	1	N©ng cÊp vò khİ DiÖu D­¬ng	ÌÆÃÅÒ«ÑôÎäÆ÷+800¸ö½ğÎÆ»¢·ûÖÁÕ½¿ñÎäÆ÷		reduce_enhance7	§é c­êng hãa trë vÒ 0, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån							0;1;8995;1	2;1;30438;800							
31150	1	N©ng cÊp vò khİ DiÖu D­¬ng	ÌÆÃÅÒ«ÑôÎäÆ÷+800¸ö½ğÎÆ»¢·ûÖÁÕ½¿ñÎäÆ÷		reduce_enhance7	§é c­êng hãa trë vÒ 0, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån							0;1;8995;1	2;1;30438;800							
31151	1	N©ng cÊp vò khİ DiÖu D­¬ng	ÌÆÃÅÒ«ÑôÎäÆ÷+800¸ö½ğÎÆ»¢·ûÖÁÕ½¿ñÎäÆ÷		reduce_enhance7	§é c­êng hãa trë vÒ 0, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån							0;1;8995;1	2;1;30438;800							
31152	1	N©ng cÊp vò khİ DiÖu D­¬ng	¶ëáÒ·ğ¼ÒÒ«ÑôÎäÆ÷+800¸ö½ğÎÆ»¢·ûÖÁÕ½¿ñÎäÆ÷		reduce_enhance7	§é c­êng hãa trë vÒ 0, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån							0;2;8996;1	2;1;30438;800							
31153	1	N©ng cÊp vò khİ DiÖu D­¬ng	¶ëáÒ·ğ¼ÒÒ«ÑôÎäÆ÷+800¸ö½ğÎÆ»¢·ûÖÁÕ½¿ñÎäÆ÷		reduce_enhance7	§é c­êng hãa trë vÒ 0, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån							0;2;8996;1	2;1;30438;800							
31154	1	N©ng cÊp vò khİ DiÖu D­¬ng	¶ëáÒË×¼ÒÒ«ÑôÎäÆ÷+800¸ö½ğÎÆ»¢·ûÖÁÕ½¿ñÎäÆ÷		reduce_enhance7	§é c­êng hãa trë vÒ 0, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån							0;10;8997;1	2;1;30438;800							
31155	1	N©ng cÊp vò khİ DiÖu D­¬ng	¶ëáÒË×¼ÒÒ«ÑôÎäÆ÷+800¸ö½ğÎÆ»¢·ûÖÁÕ½¿ñÎäÆ÷		reduce_enhance7	§é c­êng hãa trë vÒ 0, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån							0;10;8997;1	2;1;30438;800							
31156	1	N©ng cÊp vò khİ DiÖu D­¬ng	Ø¤°ï¾»ÒÂÒ«ÑôÎäÆ÷+800¸ö½ğÎÆ»¢·ûÖÁÕ½¿ñÎäÆ÷		reduce_enhance7	§é c­êng hãa trë vÒ 0, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån							0;0;8998;1	2;1;30438;800							
31157	1	N©ng cÊp vò khİ DiÖu D­¬ng	Ø¤°ï¾»ÒÂÒ«ÑôÎäÆ÷+800¸ö½ğÎÆ»¢·ûÖÁÕ½¿ñÎäÆ÷		reduce_enhance7	§é c­êng hãa trë vÒ 0, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån							0;0;8998;1	2;1;30438;800							
31158	1	N©ng cÊp vò khİ DiÖu D­¬ng	Ø¤°ï¾»ÒÂÒ«ÑôÎäÆ÷+800¸ö½ğÎÆ»¢·ûÖÁÕ½¿ñÎäÆ÷		reduce_enhance7	§é c­êng hãa trë vÒ 0, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån							0;0;8998;1	2;1;30438;800							
31159	1	N©ng cÊp vò khİ DiÖu D­¬ng	Ø¤°ï¾»ÒÂÒ«ÑôÎäÆ÷+800¸ö½ğÎÆ»¢·ûÖÁÕ½¿ñÎäÆ÷		reduce_enhance7	§é c­êng hãa trë vÒ 0, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån							0;0;8998;1	2;1;30438;800							
31160	1	N©ng cÊp vò khİ DiÖu D­¬ng	Ø¤°ïÎÛÒÂÒ«ÑôÎäÆ÷+800¸ö½ğÎÆ»¢·ûÖÁÕ½¿ñÎäÆ÷		reduce_enhance7	§é c­êng hãa trë vÒ 0, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån							0;5;8999;1	2;1;30438;800							
31161	1	N©ng cÊp vò khİ DiÖu D­¬ng	Ø¤°ïÎÛÒÂÒ«ÑôÎäÆ÷+800¸ö½ğÎÆ»¢·ûÖÁÕ½¿ñÎäÆ÷		reduce_enhance7	§é c­êng hãa trë vÒ 0, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån							0;5;8999;1	2;1;30438;800							
31162	1	N©ng cÊp vò khİ DiÖu D­¬ng	Ø¤°ïÎÛÒÂÒ«ÑôÎäÆ÷+800¸ö½ğÎÆ»¢·ûÖÁÕ½¿ñÎäÆ÷		reduce_enhance7	§é c­êng hãa trë vÒ 0, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån							0;5;8999;1	2;1;30438;800							
31163	1	N©ng cÊp vò khİ DiÖu D­¬ng	Ø¤°ïÎÛÒÂÒ«ÑôÎäÆ÷+800¸ö½ğÎÆ»¢·ûÖÁÕ½¿ñÎäÆ÷		reduce_enhance7	§é c­êng hãa trë vÒ 0, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån							0;5;8999;1	2;1;30438;800							
31164	1	N©ng cÊp vò khİ DiÖu D­¬ng	Îäµ±µÀ¼ÒÒ«ÑôÎäÆ÷+800¸ö½ğÎÆ»¢·ûÖÁÕ½¿ñÎäÆ÷		reduce_enhance7	§é c­êng hãa trë vÒ 0, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån							0;2;9000;1	2;1;30438;800							
31165	1	N©ng cÊp vò khİ DiÖu D­¬ng	Îäµ±µÀ¼ÒÒ«ÑôÎäÆ÷+800¸ö½ğÎÆ»¢·ûÖÁÕ½¿ñÎäÆ÷		reduce_enhance7	§é c­êng hãa trë vÒ 0, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån							0;2;9000;1	2;1;30438;800							
31166	1	N©ng cÊp vò khİ DiÖu D­¬ng	Îäµ±µÀ¼ÒÒ«ÑôÎäÆ÷+800¸ö½ğÎÆ»¢·ûÖÁÕ½¿ñÎäÆ÷		reduce_enhance7	§é c­êng hãa trë vÒ 0, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån							0;2;9000;1	2;1;30438;800							
31167	1	N©ng cÊp vò khİ DiÖu D­¬ng	Îäµ±µÀ¼ÒÒ«ÑôÎäÆ÷+800¸ö½ğÎÆ»¢·ûÖÁÕ½¿ñÎäÆ÷		reduce_enhance7	§é c­êng hãa trë vÒ 0, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån							0;2;9000;1	2;1;30438;800							
31168	1	N©ng cÊp vò khİ DiÖu D­¬ng	Îäµ±Ë×¼ÒÒ«ÑôÎäÆ÷+800¸ö½ğÎÆ»¢·ûÖÁÕ½¿ñÎäÆ÷		reduce_enhance7	§é c­êng hãa trë vÒ 0, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån							0;9;9001;1	2;1;30438;800							
31169	1	N©ng cÊp vò khİ DiÖu D­¬ng	Îäµ±Ë×¼ÒÒ«ÑôÎäÆ÷+800¸ö½ğÎÆ»¢·ûÖÁÕ½¿ñÎäÆ÷		reduce_enhance7	§é c­êng hãa trë vÒ 0, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån							0;9;9001;1	2;1;30438;800							
