EnhanceID	SuccessRate	_type	Item_Count	Item_GDP	NeedMoney	Stuff_1_Need	Stuff_1_Count	Stuff_1_GDP	SampleItem_1	StuffName_1	Stuff_2_Need	Stuff_2_Count	Stuff_2_GDP	SampleItem_2	StuffName_2	Stuff_3_Need	Stuff_3_Count	Stuff_3_GDP	SampleItem_3	StuffName_3	Stuff_4_Need	Stuff_4_Count	Stuff_4_GDP	SampleItem_4	StuffName_4
791	100	xingke	1	0;9;8913	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
792	100	xingke	1	0;10;8918	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
793	100	xingke	1	0;11;8922	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
794	100	xingke	1	0;103;3033	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
795	100	xingke	1	0;103;3036	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
796	100	xingke	1	0;103;3039	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
797	100	xingke	1	0;103;3042	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
798	100	xingke	1	0;103;3045	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
799	100	xingke	1	0;103;3048	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
800	100	xingke	1	0;103;3051	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
801	100	xingke	1	0;103;3054	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
802	100	xingke	1	0;100;3033	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
803	100	xingke	1	0;100;3036	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
804	100	xingke	1	0;100;3039	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
805	100	xingke	1	0;100;3042	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
806	100	xingke	1	0;100;3045	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
807	100	xingke	1	0;100;3048	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
808	100	xingke	1	0;100;3051	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
809	100	xingke	1	0;100;3054	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
810	100	xingke	1	0;101;3033	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
811	100	xingke	1	0;101;3036	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
812	100	xingke	1	0;101;3039	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
813	100	xingke	1	0;101;3042	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
814	100	xingke	1	0;101;3045	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
815	100	xingke	1	0;101;3048	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
816	100	xingke	1	0;101;3051	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
817	100	xingke	1	0;101;3054	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
818	100	xingke	1	0;102;3121	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
819	100	xingke	1	0;102;3124	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
820	100	xingke	1	0;102;3127	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
821	100	xingke	1	0;102;3130	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
822	100	xingke	1	0;102;3133	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
823	100	tianyi	1	0;0;8876	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
824	100	tianyi	1	0;0;8877	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
825	100	tianyi	1	0;1;8880	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
826	100	tianyi	1	0;2;8887	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
827	100	tianyi	1	0;2;8888	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
828	100	tianyi	1	0;3;8894	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
829	100	tianyi	1	0;4;8898	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
830	100	tianyi	1	0;5;8901	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
831	100	tianyi	1	0;6;8904	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
832	100	tianyi	1	0;7;8907	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
833	100	tianyi	1	0;8;8910	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
834	100	tianyi	1	0;9;8915	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
835	100	tianyi	1	0;10;8919	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
836	100	tianyi	1	0;11;8924	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
837	100	tianyi	1	0;103;3034	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
838	100	tianyi	1	0;103;3037	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
839	100	tianyi	1	0;103;3040	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
840	100	tianyi	1	0;103;3043	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
841	100	tianyi	1	0;103;3046	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
842	100	tianyi	1	0;103;3049	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
843	100	tianyi	1	0;103;3052	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
844	100	tianyi	1	0;103;3055	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
845	100	tianyi	1	0;100;3034	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
846	100	tianyi	1	0;100;3037	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
847	100	tianyi	1	0;100;3040	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
848	100	tianyi	1	0;100;3043	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
849	100	tianyi	1	0;100;3046	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
850	100	tianyi	1	0;100;3049	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
851	100	tianyi	1	0;100;3052	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
852	100	tianyi	1	0;100;3055	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
853	100	tianyi	1	0;101;3034	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
854	100	tianyi	1	0;101;3037	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
855	100	tianyi	1	0;101;3040	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
856	100	tianyi	1	0;101;3043	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
857	100	tianyi	1	0;101;3046	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
858	100	tianyi	1	0;101;3049	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
859	100	tianyi	1	0;101;3052	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
860	100	tianyi	1	0;101;3055	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
861	100	tianyi	1	0;102;3122	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
862	100	tianyi	1	0;102;3125	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
863	100	tianyi	1	0;102;3128	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
864	100	tianyi	1	0;102;3131	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
865	100	tianyi	1	0;102;3134	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
866	100	yaoyang	1	0;103;3128	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
867	100	yaoyang	1	0;103;3129	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
868	100	yaoyang	1	0;103;3130	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
869	100	yaoyang	1	0;103;3131	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
870	100	yaoyang	1	0;103;3132	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
871	100	yaoyang	1	0;103;3133	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
872	100	yaoyang	1	0;103;3134	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
873	100	yaoyang	1	0;103;3135	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
874	100	yaoyang	1	0;103;3136	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
875	100	yaoyang	1	0;103;3137	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
876	100	yaoyang	1	0;103;3138	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
877	100	yaoyang	1	0;103;3139	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
878	100	yaoyang	1	0;103;3140	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
879	100	yaoyang	1	0;103;3141	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
880	100	yaoyang	1	0;103;3142	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
881	100	yaoyang	1	0;103;3143	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
882	100	yaoyang	1	0;103;3144	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
883	100	yaoyang	1	0;103;3145	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
884	100	yaoyang	1	0;103;3146	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
885	100	yaoyang	1	0;103;3147	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
886	100	yaoyang	1	0;103;3148	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
887	100	yaoyang	1	0;103;3149	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
888	100	yaoyang	1	0;103;3150	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
889	100	yaoyang	1	0;103;3151	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
890	100	yaoyang	1	0;103;3152	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
891	100	yaoyang	1	0;103;3153	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
892	100	yaoyang	1	0;103;3154	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
893	100	yaoyang	1	0;103;3155	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
894	100	yaoyang	1	0;103;3156	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
895	100	yaoyang	1	0;103;3157	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
896	100	yaoyang	1	0;103;3158	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
897	100	yaoyang	1	0;103;3159	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
898	100	yaoyang	1	0;103;3160	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
899	100	yaoyang	1	0;103;3161	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
900	100	yaoyang	1	0;103;3162	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
901	100	yaoyang	1	0;103;3163	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
902	100	yaoyang	1	0;103;3164	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
903	100	yaoyang	1	0;103;3165	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
904	100	yaoyang	1	0;103;3166	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
905	100	yaoyang	1	0;103;3167	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
906	100	yaoyang	1	0;103;3168	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
907	100	yaoyang	1	0;103;3169	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
908	100	yaoyang	1	0;103;3170	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
909	100	yaoyang	1	0;103;3171	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
910	100	yaoyang	1	0;103;3172	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
911	100	yaoyang	1	0;103;3173	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
912	100	yaoyang	1	0;103;3174	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
913	100	yaoyang	1	0;103;3175	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
914	100	yaoyang	1	0;103;3176	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
915	100	yaoyang	1	0;103;3177	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
916	100	yaoyang	1	0;103;3178	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
917	100	yaoyang	1	0;103;3179	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
918	100	yaoyang	1	0;103;3180	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
919	100	yaoyang	1	0;103;3181	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
920	100	yaoyang	1	0;103;3182	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
921	100	yaoyang	1	0;103;3183	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
922	100	yaoyang	1	0;103;3184	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
923	100	yaoyang	1	0;103;3185	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
924	100	yaoyang	1	0;103;3186	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
925	100	yaoyang	1	0;103;3187	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
926	100	yaoyang	1	0;103;3188	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
927	100	yaoyang	1	0;103;3189	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
928	100	yaoyang	1	0;103;3190	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
929	100	yaoyang	1	0;103;3191	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
930	100	yaoyang	1	0;100;3128	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
931	100	yaoyang	1	0;100;3129	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
932	100	yaoyang	1	0;100;3130	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
933	100	yaoyang	1	0;100;3131	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
934	100	yaoyang	1	0;100;3132	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
935	100	yaoyang	1	0;100;3133	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
936	100	yaoyang	1	0;100;3134	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
937	100	yaoyang	1	0;100;3135	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
938	100	yaoyang	1	0;100;3136	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
939	100	yaoyang	1	0;100;3137	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
940	100	yaoyang	1	0;100;3138	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
941	100	yaoyang	1	0;100;3139	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
942	100	yaoyang	1	0;100;3140	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
943	100	yaoyang	1	0;100;3141	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
944	100	yaoyang	1	0;100;3142	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
945	100	yaoyang	1	0;100;3143	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
946	100	yaoyang	1	0;100;3144	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
947	100	yaoyang	1	0;100;3145	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
948	100	yaoyang	1	0;100;3146	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
949	100	yaoyang	1	0;100;3147	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
950	100	yaoyang	1	0;100;3148	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
951	100	yaoyang	1	0;100;3149	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
952	100	yaoyang	1	0;100;3150	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
953	100	yaoyang	1	0;100;3151	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
954	100	yaoyang	1	0;100;3152	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
955	100	yaoyang	1	0;100;3153	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
956	100	yaoyang	1	0;100;3154	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
957	100	yaoyang	1	0;100;3155	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
958	100	yaoyang	1	0;100;3156	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
959	100	yaoyang	1	0;100;3157	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
960	100	yaoyang	1	0;100;3158	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
961	100	yaoyang	1	0;100;3159	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
962	100	yaoyang	1	0;100;3160	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
963	100	yaoyang	1	0;100;3161	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
964	100	yaoyang	1	0;100;3162	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
965	100	yaoyang	1	0;100;3163	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
966	100	yaoyang	1	0;100;3164	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
967	100	yaoyang	1	0;100;3165	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
968	100	yaoyang	1	0;100;3166	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
969	100	yaoyang	1	0;100;3167	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
970	100	yaoyang	1	0;100;3168	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
971	100	yaoyang	1	0;100;3169	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
972	100	yaoyang	1	0;100;3170	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
973	100	yaoyang	1	0;100;3171	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
974	100	yaoyang	1	0;100;3172	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
975	100	yaoyang	1	0;100;3173	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
976	100	yaoyang	1	0;100;3174	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
977	100	yaoyang	1	0;100;3175	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
978	100	yaoyang	1	0;100;3176	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
979	100	yaoyang	1	0;100;3177	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
980	100	yaoyang	1	0;100;3178	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
981	100	yaoyang	1	0;100;3179	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
982	100	yaoyang	1	0;100;3180	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
983	100	yaoyang	1	0;100;3181	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
984	100	yaoyang	1	0;100;3182	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
985	100	yaoyang	1	0;100;3183	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
986	100	yaoyang	1	0;100;3184	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
987	100	yaoyang	1	0;100;3185	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
988	100	yaoyang	1	0;100;3186	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
989	100	yaoyang	1	0;100;3187	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
990	100	yaoyang	1	0;100;3188	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
991	100	yaoyang	1	0;100;3189	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
992	100	yaoyang	1	0;100;3190	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
993	100	yaoyang	1	0;100;3191	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
994	100	yaoyang	1	0;101;3128	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
995	100	yaoyang	1	0;101;3129	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
996	100	yaoyang	1	0;101;3130	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
997	100	yaoyang	1	0;101;3131	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
998	100	yaoyang	1	0;101;3132	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
999	100	yaoyang	1	0;101;3133	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1000	100	yaoyang	1	0;101;3134	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1001	100	yaoyang	1	0;101;3135	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1002	100	yaoyang	1	0;101;3136	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1003	100	yaoyang	1	0;101;3137	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1004	100	yaoyang	1	0;101;3138	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1005	100	yaoyang	1	0;101;3139	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1006	100	yaoyang	1	0;101;3140	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1007	100	yaoyang	1	0;101;3141	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1008	100	yaoyang	1	0;101;3142	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1009	100	yaoyang	1	0;101;3143	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1010	100	yaoyang	1	0;101;3144	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1011	100	yaoyang	1	0;101;3145	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1012	100	yaoyang	1	0;101;3146	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1013	100	yaoyang	1	0;101;3147	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1014	100	yaoyang	1	0;101;3148	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1015	100	yaoyang	1	0;101;3149	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1016	100	yaoyang	1	0;101;3150	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1017	100	yaoyang	1	0;101;3151	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1018	100	yaoyang	1	0;101;3152	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1019	100	yaoyang	1	0;101;3153	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1020	100	yaoyang	1	0;101;3154	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1021	100	yaoyang	1	0;101;3155	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1022	100	yaoyang	1	0;101;3156	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1023	100	yaoyang	1	0;101;3157	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1024	100	yaoyang	1	0;101;3158	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1025	100	yaoyang	1	0;101;3159	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1026	100	yaoyang	1	0;101;3160	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1027	100	yaoyang	1	0;101;3161	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1028	100	yaoyang	1	0;101;3162	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1029	100	yaoyang	1	0;101;3163	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1030	100	yaoyang	1	0;101;3164	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1031	100	yaoyang	1	0;101;3165	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1032	100	yaoyang	1	0;101;3166	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1033	100	yaoyang	1	0;101;3167	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1034	100	yaoyang	1	0;101;3168	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1035	100	yaoyang	1	0;101;3169	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1036	100	yaoyang	1	0;101;3170	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1037	100	yaoyang	1	0;101;3171	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1038	100	yaoyang	1	0;101;3172	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1039	100	yaoyang	1	0;101;3173	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1040	100	yaoyang	1	0;101;3174	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1041	100	yaoyang	1	0;101;3175	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1042	100	yaoyang	1	0;101;3176	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1043	100	yaoyang	1	0;101;3177	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1044	100	yaoyang	1	0;101;3178	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1045	100	yaoyang	1	0;101;3179	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1046	100	yaoyang	1	0;101;3180	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1047	100	yaoyang	1	0;101;3181	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1048	100	yaoyang	1	0;101;3182	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1049	100	yaoyang	1	0;101;3183	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1050	100	yaoyang	1	0;101;3184	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1051	100	yaoyang	1	0;101;3185	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
