物品大类型	物品副类型	物品详细类别	属性编号1	属性1等级	属性编号2	属性2等级	属性编号3	属性3等级
0	102	3015	408	2	409	5	413	1
0	102	3016	408	2	409	5	418	2
0	102	3017	408	2	409	5	418	2
0	102	3018	408	2	409	5	418	2
0	102	3019	408	2	409	5	418	2
0	102	3020	408	2	409	5	413	1
0	102	3021	408	2	409	5	413	1
0	102	3022	408	2	409	5	413	1
0	102	3023	408	2	409	5	413	1
0	102	3024	408	2	409	5	417	5
0	102	3025	408	2	409	5	417	5
0	102	3026	408	2	409	5	417	5
0	102	3027	408	2	409	5	417	5
0	102	3028	408	2	409	5	412	1
0	102	3029	408	2	409	5	412	1
0	102	3030	408	2	409	5	412	1
0	102	3031	408	2	409	5	412	1
0	103	231	24	5	277	2	263	3
0	103	232	24	5	277	2	263	3
0	100	231	294	3	290	2	490	1
0	100	232	294	3	290	2	490	1
0	101	231	487	1	290	2	264	3
0	101	232	487	1	290	2	264	3
0	102	231	306	1	264	3	263	3
0	102	232	306	1	264	3	263	3
0	102	235	303	1	264	3	266	3
0	102	236	303	1	264	3	266	3
0	3	231	85	4	491	2	264	4
0	3	232	85	4	491	2	264	4
0	5	231	85	4	491	2	264	4
0	5	232	85	4	491	2	264	4
0	103	331	24	5	277	2	263	3
0	103	332	24	5	277	2	263	3
0	100	331	442	3	290	2	489	1
0	100	332	442	3	290	2	489	1
0	101	331	483	2	290	2	263	3
0	101	332	483	2	290	2	263	3
0	102	331	291	2	267	3	263	3
0	102	332	291	2	267	3	263	3
0	102	335	303	1	267	3	266	3
0	102	336	303	1	267	3	266	3
0	8	331	86	4	491	2	267	4
0	8	332	86	4	491	2	267	4
0	103	431	24	5	277	2	263	3
0	103	432	24	5	277	2	263	3
0	100	431	488	6	290	2	490	1
0	100	432	488	6	290	2	490	1
0	101	431	483	2	290	2	263	3
0	101	432	483	2	290	2	263	3
0	102	431	306	1	267	3	265	3
0	102	432	306	1	267	3	265	3
0	102	435	303	1	267	3	263	3
0	102	436	303	1	267	3	263	3
0	0	431	86	4	491	2	267	4
0	0	432	86	4	491	2	267	4
0	103	631	24	5	277	2	265	3
0	103	632	24	5	277	2	265	3
0	103	633	24	5	277	2	265	3
0	103	634	24	5	277	2	265	3
0	100	631	487	6	277	2	264	3
0	100	632	487	6	277	2	264	3
0	100	633	487	6	277	2	264	3
0	100	634	487	6	277	2	264	3
0	101	631	69	6	290	2	264	3
0	101	632	69	6	290	2	264	3
0	101	633	69	6	290	2	264	3
0	101	634	69	6	290	2	264	3
0	102	631	306	1	265	3	264	3
0	102	632	306	1	265	3	264	3
0	102	633	306	1	265	3	264	3
0	102	634	306	1	265	3	264	3
0	102	635	252	1	265	3	267	3
0	102	636	252	1	265	3	267	3
0	102	637	252	1	265	3	267	3
0	102	638	252	1	265	3	267	3
0	1	631	251	3	491	2	264	4
0	1	632	251	3	491	2	264	4
0	1	633	251	3	491	2	264	4
0	1	634	251	3	491	2	264	4
0	103	831	24	5	277	2	263	3
0	103	832	24	5	277	2	263	3
0	100	831	267	4	290	2	263	3
0	100	832	267	4	290	2	263	3
0	101	831	292	2	290	2	267	3
0	101	832	292	2	290	2	267	3
0	102	831	292	2	267	3	263	3
0	102	832	292	2	267	3	263	3
0	102	835	293	3	267	3	266	3
0	102	836	293	3	267	3	266	3
0	2	831	262	2	491	2	267	4
0	2	832	262	2	491	2	267	4
0	103	931	24	5	277	2	265	3
0	103	932	24	5	277	2	265	3
0	100	931	295	3	290	2	265	3
0	100	932	295	3	290	2	265	3
0	101	931	488	1	290	2	265	3
0	101	932	488	1	290	2	265	3
0	102	931	492	2	267	3	265	3
0	102	932	492	2	267	3	265	3
0	102	935	303	1	267	3	263	3
0	102	936	303	1	267	3	263	3
0	10	931	394	4	491	2	267	4
0	10	932	394	4	491	2	267	4
0	103	1131	24	5	277	2	263	3
0	103	1132	24	5	277	2	263	3
0	103	1133	24	5	277	2	263	3
0	103	1134	24	5	277	2	263	3
0	100	1131	294	3	290	2	264	3
0	100	1132	294	3	290	2	264	3
0	100	1133	294	3	290	2	264	3
0	100	1134	294	3	290	2	264	3
0	101	1131	487	1	290	2	263	3
0	101	1132	487	1	290	2	263	3
0	101	1133	487	1	290	2	263	3
0	101	1134	487	1	290	2	263	3
0	102	1131	306	1	264	3	263	3
0	102	1132	306	1	264	3	263	3
0	102	1133	306	1	264	3	263	3
0	102	1134	306	1	264	3	263	3
0	102	1135	303	1	264	3	266	3
0	102	1136	303	1	264	3	266	3
0	102	1137	303	1	264	3	266	3
0	102	1138	303	1	264	3	266	3
0	0	1131	85	4	491	2	264	4
0	0	1132	85	4	491	2	264	4
0	0	1133	85	4	491	2	264	4
0	0	1134	85	4	491	2	264	4
0	103	1231	24	5	277	2	266	3
0	103	1232	24	5	277	2	266	3
0	103	1233	24	5	277	2	266	3
0	103	1234	24	5	277	2	266	3
0	100	1231	331	6	290	2	490	1
0	100	1232	331	6	290	2	490	1
0	100	1233	331	6	290	2	490	1
0	100	1234	331	6	290	2	490	1
0	101	1231	394	2	290	2	266	3
0	101	1232	394	2	290	2	266	3
0	101	1233	394	2	290	2	266	3
0	101	1234	394	2	290	2	266	3
0	102	1231	306	1	265	3	266	3
0	102	1232	306	1	265	3	266	3
0	102	1233	306	1	265	3	266	3
0	102	1234	306	1	265	3	266	3
0	102	1235	290	2	265	3	264	3
0	102	1236	290	2	265	3	264	3
0	102	1237	290	2	265	3	264	3
0	102	1238	290	2	265	3	264	3
0	5	1231	394	4	491	2	265	4
0	5	1232	394	4	491	2	265	4
0	5	1233	394	4	491	2	265	4
0	5	1234	394	4	491	2	265	4
0	103	1431	24	5	277	2	266	3
0	103	1432	24	5	277	2	266	3
0	103	1433	24	5	277	2	266	3
0	103	1434	24	5	277	2	266	3
0	100	1431	295	3	290	2	267	3
0	100	1432	295	3	290	2	267	3
0	100	1433	295	3	290	2	267	3
0	100	1434	295	3	290	2	267	3
0	101	1431	86	4	290	2	266	3
0	101	1432	86	4	290	2	266	3
0	101	1433	86	4	290	2	266	3
0	101	1434	86	4	290	2	266	3
0	102	1431	291	2	267	3	266	3
0	102	1432	291	2	267	3	266	3
0	102	1433	291	2	267	3	266	3
0	102	1434	291	2	267	3	266	3
0	102	1435	303	1	267	3	263	3
0	102	1436	303	1	267	3	263	3
0	102	1437	303	1	267	3	263	3
0	102	1438	303	1	267	3	263	3
0	2	1431	86	4	491	2	267	4
0	2	1432	86	4	491	2	267	4
0	2	1433	86	4	491	2	267	4
0	2	1434	86	4	491	2	267	4
0	103	1531	24	5	277	2	265	3
0	103	1532	24	5	277	2	265	3
0	103	1533	24	5	277	2	265	3
0	103	1534	24	5	277	2	265	3
0	100	1531	331	6	290	2	490	1
0	100	1532	331	6	290	2	490	1
0	100	1533	331	6	290	2	490	1
0	100	1534	331	6	290	2	490	1
0	101	1531	394	2	290	2	265	3
0	101	1532	394	2	290	2	265	3
0	101	1533	394	2	290	2	265	3
0	101	1534	394	2	290	2	265	3
0	102	1531	306	1	266	3	265	3
0	102	1532	306	1	266	3	265	3
0	102	1533	306	1	266	3	265	3
0	102	1534	306	1	266	3	265	3
0	102	1535	290	2	266	3	263	3
0	102	1536	290	2	266	3	263	3
0	102	1537	290	2	266	3	263	3
0	102	1538	290	2	266	3	263	3
0	9	1531	394	4	491	2	266	4
0	9	1532	394	4	491	2	266	4
0	9	1533	394	4	491	2	266	4
0	9	1534	394	4	491	2	266	4
0	103	1731	24	5	277	2	263	3
0	103	1732	24	5	277	2	263	3
0	103	1733	24	5	277	2	263	3
0	103	1734	24	5	277	2	263	3
0	100	1731	294	3	290	2	264	3
0	100	1732	294	3	290	2	264	3
0	100	1733	294	3	290	2	264	3
0	100	1734	294	3	290	2	264	3
0	101	1731	487	1	290	2	263	3
0	101	1732	487	1	290	2	263	3
0	101	1733	487	1	290	2	263	3
0	101	1734	487	1	290	2	263	3
0	102	1731	306	1	264	3	263	3
0	102	1732	306	1	264	3	263	3
0	102	1733	306	1	264	3	263	3
0	102	1734	306	1	264	3	263	3
0	102	1735	252	1	264	3	267	3
0	102	1736	252	1	264	3	267	3
0	102	1737	252	1	264	3	267	3
0	102	1738	252	1	264	3	267	3
0	6	1731	85	4	491	2	264	4
0	6	1732	85	4	491	2	264	4
0	6	1733	85	4	491	2	264	4
0	6	1734	85	4	491	2	264	4
0	103	1831	24	5	277	2	265	3
0	103	1832	24	5	277	2	265	3
0	103	1833	24	5	277	2	265	3
0	103	1834	24	5	277	2	265	3
0	100	1831	294	3	290	2	490	1
0	100	1832	294	3	290	2	490	1
0	100	1833	294	3	290	2	490	1
0	100	1834	294	3	290	2	490	1
0	101	1831	289	1	290	2	264	3
0	101	1832	289	1	290	2	264	3
0	101	1833	289	1	290	2	264	3
0	101	1834	289	1	290	2	264	3
0	102	1831	282	1	265	3	264	3
0	102	1832	282	1	265	3	264	3
0	102	1833	282	1	265	3	264	3
0	102	1834	282	1	265	3	264	3
0	102	1835	252	1	265	3	263	3
0	102	1836	252	1	265	3	263	3
0	102	1837	252	1	265	3	263	3
0	102	1838	252	1	265	3	263	3
0	4	1831	394	4	491	2	265	4
0	4	1832	394	4	491	2	265	4
0	4	1833	394	4	491	2	265	4
0	4	1834	394	4	491	2	265	4
0	103	2031	24	5	277	2	264	3
0	103	2032	24	5	277	2	264	3
0	103	2033	24	5	277	2	264	3
0	103	2034	24	5	277	2	264	3
0	100	2031	289	6	290	2	490	1
0	100	2032	289	6	290	2	490	1
0	100	2033	289	6	290	2	490	1
0	100	2034	289	6	290	2	490	1
0	101	2031	289	1	290	2	264	3
0	101	2032	289	1	290	2	264	3
0	101	2033	289	1	290	2	264	3
0	101	2034	289	1	290	2	264	3
0	102	2031	282	1	265	3	264	3
0	102	2032	282	1	265	3	264	3
0	102	2033	282	1	265	3	264	3
0	102	2034	282	1	265	3	264	3
0	102	2035	290	2	265	3	263	3
0	102	2036	290	2	265	3	263	3
0	102	2037	290	2	265	3	263	3
0	102	2038	290	2	265	3	263	3
0	7	2031	277	2	491	2	265	4
0	7	2032	277	2	491	2	265	4
0	7	2033	277	2	491	2	265	4
0	7	2034	277	2	491	2	265	4
0	103	2131	24	5	277	2	267	3
0	103	2132	24	5	277	2	267	3
0	103	2133	24	5	277	2	267	3
0	103	2134	24	5	277	2	267	3
0	100	2131	266	4	290	2	490	1
0	100	2132	266	4	290	2	490	1
0	100	2133	266	4	290	2	490	1
0	100	2134	266	4	290	2	490	1
0	101	2131	289	1	290	2	267	3
0	101	2132	289	1	290	2	267	3
0	101	2133	289	1	290	2	267	3
0	101	2134	289	1	290	2	267	3
0	102	2131	282	1	266	3	267	3
0	102	2132	282	1	266	3	267	3
0	102	2133	282	1	266	3	267	3
0	102	2134	282	1	266	3	267	3
0	102	2135	290	2	266	3	263	3
0	102	2136	290	2	266	3	263	3
0	102	2137	290	2	266	3	263	3
0	102	2138	290	2	266	3	263	3
0	11	2131	285	6	491	2	266	4
0	11	2132	285	6	491	2	266	4
0	11	2133	285	6	491	2	266	4
0	11	2134	285	6	491	2	266	4
0	103	241	276	3	305	4	245	5
0	103	242	276	3	305	4	245	5
0	100	241	294	5	277	2	246	5
0	100	242	294	5	277	2	246	5
0	101	241	85	4	277	2	245	5
0	101	242	85	4	277	2	245	5
0	102	241	306	4	264	4	263	4
0	102	242	306	4	264	4	263	4
0	102	245	303	6	264	4	266	4
0	102	246	303	6	264	4	266	4
0	3	241	85	6	522	1	264	5
0	3	242	85	6	522	1	264	5
0	5	241	85	6	522	1	264	5
0	5	242	85	6	522	1	264	5
0	103	341	276	3	305	4	245	5
0	103	342	276	3	305	4	245	5
0	100	341	442	5	277	2	249	5
0	100	342	442	5	277	2	249	5
0	101	341	302	3	277	2	245	5
0	101	342	302	3	277	2	245	5
0	102	341	278	2	267	4	263	4
0	102	342	278	2	267	4	263	4
0	102	345	303	6	267	4	266	4
0	102	346	303	6	267	4	266	4
0	8	341	86	6	521	1	267	5
0	8	342	86	6	521	1	267	5
0	103	441	276	3	305	4	245	5
0	103	442	276	3	305	4	245	5
0	100	441	86	6	277	2	249	5
0	100	442	86	6	277	2	249	5
0	101	441	287	2	277	2	245	5
0	101	442	287	2	277	2	245	5
0	102	441	306	4	267	4	265	4
0	102	442	306	4	267	4	265	4
0	102	445	303	6	267	4	263	4
0	102	446	303	6	267	4	263	4
0	0	441	86	6	521	1	267	5
0	0	442	86	6	521	1	267	5
0	103	641	276	3	305	4	247	5
0	103	642	276	3	305	4	247	5
0	103	643	276	3	305	4	247	5
0	103	644	276	3	305	4	247	5
0	100	641	85	6	277	2	247	5
0	100	642	85	6	277	2	247	5
0	100	643	85	6	277	2	247	5
0	100	644	85	6	277	2	247	5
0	101	641	302	3	277	2	246	5
0	101	642	302	3	277	2	246	5
0	101	643	302	3	277	2	246	5
0	101	644	302	3	277	2	246	5
0	102	641	306	4	265	4	264	4
0	102	642	306	4	265	4	264	4
0	102	643	306	4	265	4	264	4
0	102	644	306	4	265	4	264	4
0	102	645	277	2	265	4	245	5
0	102	646	277	2	265	4	245	5
0	102	647	277	2	265	4	245	5
0	102	648	277	2	265	4	245	5
0	1	641	85	6	521	1	264	5
0	1	642	85	6	521	1	264	5
0	1	643	85	6	521	1	264	5
0	1	644	85	6	521	1	264	5
0	103	841	276	3	305	4	263	4
0	103	842	276	3	305	4	263	4
0	100	841	292	3	277	2	263	4
0	100	842	292	3	277	2	263	4
0	101	841	292	3	277	2	267	4
0	101	842	292	3	277	2	267	4
0	102	841	292	3	267	4	263	4
0	102	842	292	3	267	4	263	4
0	102	845	293	3	267	4	266	4
0	102	846	293	3	267	4	266	4
0	2	841	292	3	521	1	267	5
0	2	842	292	3	521	1	267	5
0	103	941	276	3	305	4	265	4
0	103	942	276	3	305	4	265	4
0	100	941	295	5	277	2	267	4
0	100	942	295	5	277	2	267	4
0	101	941	302	3	277	2	263	4
0	101	942	302	3	277	2	263	4
0	102	941	492	4	267	4	265	4
0	102	942	492	4	267	4	265	4
0	102	945	303	6	267	4	263	4
0	102	946	303	6	267	4	263	4
0	10	941	563	3	521	1	267	5
0	10	942	563	3	521	1	267	5
0	103	1141	276	3	305	4	263	4
0	103	1142	276	3	305	4	263	4
0	103	1143	276	3	305	4	263	4
0	103	1144	276	3	305	4	263	4
0	100	1141	294	5	277	2	264	4
0	100	1142	294	5	277	2	264	4
0	100	1143	294	5	277	2	264	4
0	100	1144	294	5	277	2	264	4
0	101	1141	302	3	277	2	263	4
0	101	1142	302	3	277	2	263	4
0	101	1143	302	3	277	2	263	4
0	101	1144	302	3	277	2	263	4
0	102	1141	306	4	264	4	263	4
0	102	1142	306	4	264	4	263	4
0	102	1143	306	4	264	4	263	4
0	102	1144	306	4	264	4	263	4
0	102	1145	303	6	264	4	266	4
0	102	1146	303	6	264	4	266	4
0	102	1147	303	6	264	4	266	4
0	102	1148	303	6	264	4	266	4
0	0	1141	85	6	522	1	264	5
0	0	1142	85	6	522	1	264	5
0	0	1143	85	6	522	1	264	5
0	0	1144	85	6	522	1	264	5
0	103	1241	276	3	305	4	266	4
0	103	1242	276	3	305	4	266	4
0	103	1243	276	3	305	4	266	4
0	103	1244	276	3	305	4	266	4
0	100	1241	394	4	277	2	265	4
0	100	1242	394	4	277	2	265	4
0	100	1243	394	4	277	2	265	4
0	100	1244	394	4	277	2	265	4
0	101	1241	302	3	277	2	263	4
0	101	1242	302	3	277	2	263	4
0	101	1243	302	3	277	2	263	4
0	101	1244	302	3	277	2	263	4
0	102	1241	306	4	265	4	266	4
0	102	1242	306	4	265	4	266	4
0	102	1243	306	4	265	4	266	4
0	102	1244	306	4	265	4	266	4
0	102	1245	277	2	265	4	263	4
0	102	1246	277	2	265	4	263	4
0	102	1247	277	2	265	4	263	4
0	102	1248	277	2	265	4	263	4
0	5	1241	563	3	522	2	265	5
0	5	1242	563	3	522	2	265	5
0	5	1243	563	3	522	2	265	5
0	5	1244	563	3	522	2	265	5
0	103	1441	276	3	305	4	266	4
0	103	1442	276	3	305	4	266	4
0	103	1443	276	3	305	4	266	4
0	103	1444	276	3	305	4	266	4
0	100	1441	295	5	277	2	267	4
0	100	1442	295	5	277	2	267	4
0	100	1443	295	5	277	2	267	4
0	100	1444	295	5	277	2	267	4
0	101	1441	302	3	277	2	266	4
0	101	1442	302	3	277	2	266	4
0	101	1443	302	3	277	2	266	4
0	101	1444	302	3	277	2	266	4
0	102	1441	278	2	267	4	266	4
0	102	1442	278	2	267	4	266	4
0	102	1443	278	2	267	4	266	4
0	102	1444	278	2	267	4	266	4
0	102	1445	303	6	267	4	263	4
0	102	1446	303	6	267	4	263	4
0	102	1447	303	6	267	4	263	4
0	102	1448	303	6	267	4	263	4
0	2	1441	86	6	521	1	267	5
0	2	1442	86	6	521	1	267	5
0	2	1443	86	6	521	1	267	5
0	2	1444	86	6	521	1	267	5
0	103	1541	276	3	305	4	265	4
0	103	1542	276	3	305	4	265	4
0	103	1543	276	3	305	4	265	4
0	103	1544	276	3	305	4	265	4
0	100	1541	394	4	277	2	266	4
0	100	1542	394	4	277	2	266	4
0	100	1543	394	4	277	2	266	4
0	100	1544	394	4	277	2	266	4
0	101	1541	302	3	277	2	263	4
0	101	1542	302	3	277	2	263	4
0	101	1543	302	3	277	2	263	4
0	101	1544	302	3	277	2	263	4
0	102	1541	306	4	266	4	265	4
0	102	1542	306	4	266	4	265	4
0	102	1543	306	4	266	4	265	4
0	102	1544	306	4	266	4	265	4
0	102	1545	277	2	266	4	263	4
0	102	1546	277	2	266	4	263	4
0	102	1547	277	2	266	4	263	4
0	102	1548	277	2	266	4	263	4
0	9	1541	563	3	522	1	266	5
0	9	1542	563	3	522	1	266	5
0	9	1543	563	3	522	1	266	5
0	9	1544	563	3	522	1	266	5
0	103	1741	276	3	305	4	263	4
0	103	1742	276	3	305	4	263	4
0	103	1743	276	3	305	4	263	4
0	103	1744	276	3	305	4	263	4
0	100	1741	294	5	277	2	264	4
0	100	1742	294	5	277	2	264	4
0	100	1743	294	5	277	2	264	4
0	100	1744	294	5	277	2	264	4
0	101	1741	302	3	277	2	263	4
0	101	1742	302	3	277	2	263	4
0	101	1743	302	3	277	2	263	4
0	101	1744	302	3	277	2	263	4
0	102	1741	306	4	264	4	263	4
0	102	1742	306	4	264	4	263	4
0	102	1743	306	4	264	4	263	4
0	102	1744	306	4	264	4	263	4
0	102	1745	303	6	264	4	263	4
0	102	1746	303	6	264	4	263	4
0	102	1747	303	6	264	4	263	4
0	102	1748	303	6	264	4	263	4
0	6	1741	85	6	522	1	264	5
0	6	1742	85	6	522	1	264	5
0	6	1743	85	6	522	1	264	5
0	6	1744	85	6	522	1	264	5
0	103	1841	276	3	305	4	264	4
0	103	1842	276	3	305	4	264	4
0	103	1843	276	3	305	4	264	4
0	103	1844	276	3	305	4	264	4
0	100	1841	294	5	277	2	265	4
0	100	1842	294	5	277	2	265	4
0	100	1843	294	5	277	2	265	4
0	100	1844	294	5	277	2	265	4
0	101	1841	302	3	277	2	263	4
0	101	1842	302	3	277	2	263	4
0	101	1843	302	3	277	2	263	4
0	101	1844	302	3	277	2	263	4
0	102	1841	289	1	265	4	264	4
0	102	1842	289	1	265	4	264	4
0	102	1843	289	1	265	4	264	4
0	102	1844	289	1	265	4	264	4
0	102	1845	277	2	265	4	263	4
0	102	1846	277	2	265	4	263	4
0	102	1847	277	2	265	4	263	4
0	102	1848	277	2	265	4	263	4
0	4	1841	563	3	521	1	265	5
0	4	1842	563	3	521	1	265	5
0	4	1843	563	3	521	1	265	5
0	4	1844	563	3	521	1	265	5
0	103	2041	276	3	305	4	264	4
0	103	2042	276	3	305	4	264	4
0	103	2043	276	3	305	4	264	4
0	103	2044	276	3	305	4	264	4
0	100	2041	526	3	277	2	265	4
0	100	2042	526	3	277	2	265	4
0	100	2043	526	3	277	2	265	4
0	100	2044	526	3	277	2	265	4
0	101	2041	302	3	277	2	263	4
0	101	2042	302	3	277	2	263	4
0	101	2043	302	3	277	2	263	4
0	101	2044	302	3	277	2	263	4
0	102	2041	289	1	265	4	264	4
0	102	2042	289	1	265	4	264	4
0	102	2043	289	1	265	4	264	4
0	102	2044	289	1	265	4	264	4
0	102	2045	277	2	265	4	263	4
0	102	2046	277	2	265	4	263	4
0	102	2047	277	2	265	4	263	4
0	102	2048	277	2	265	4	263	4
0	7	2041	290	3	264	4	265	5
0	7	2042	290	3	264	4	265	5
0	7	2043	290	3	264	4	265	5
0	7	2044	290	3	264	4	265	5
0	103	2141	276	3	305	4	267	4
0	103	2142	276	3	305	4	267	4
0	103	2143	276	3	305	4	267	4
0	103	2144	276	3	305	4	267	4
0	100	2141	409	1	277	2	266	4
0	100	2142	409	1	277	2	266	4
0	100	2143	409	1	277	2	266	4
0	100	2144	409	1	277	2	266	4
0	101	2141	302	3	277	2	267	4
0	101	2142	302	3	277	2	267	4
0	101	2143	302	3	277	2	267	4
0	101	2144	302	3	277	2	267	4
0	102	2141	289	1	266	4	267	4
0	102	2142	289	1	266	4	267	4
0	102	2143	289	1	266	4	267	4
0	102	2144	289	1	266	4	267	4
0	102	2145	277	2	266	4	263	4
0	102	2146	277	2	266	4	263	4
0	102	2147	277	2	266	4	263	4
0	102	2148	277	2	266	4	263	4
0	11	2141	332	4	267	4	266	5
0	11	2142	332	4	267	4	266	5
0	11	2143	332	4	267	4	266	5
0	11	2144	332	4	267	4	266	5
0	102	8840	567	1	565	1	564	1
0	102	8841	567	1	565	1	564	1
0	102	8842	567	2	565	3	564	2
0	102	8843	567	2	565	3	564	2
0	102	8844	566	1	565	5	564	4
0	102	8845	566	1	565	5	564	4
0	102	8846	566	2	565	6	564	5
0	102	8847	566	2	565	6	564	5
0	100	8051	389	7	420	3	79	2
0	100	8052	389	7	420	3	79	2
0	100	8053	389	7	420	3	79	2
0	100	8054	389	7	420	3	79	2
0	101	8051	389	1	420	3	290	2
0	101	8052	389	1	420	3	290	2
0	101	8053	389	1	420	3	290	2
0	101	8054	389	1	420	3	290	2
0	103	8051	24	4	79	2	80	2
0	103	8052	24	4	79	2	80	2
0	103	8053	24	4	79	2	80	2
0	103	8054	24	4	79	2	80	2
0	3	8851	131	4	478	2	246	6
0	5	8852	131	4	478	2	246	6
0	8	8853	132	4	478	2	249	6
0	0	8854	132	4	478	2	249	6
0	1	8855	482	2	478	2	247	6
0	2	8856	132	4	478	2	249	6
0	10	8857	268	2	478	2	249	6
0	0	8858	131	4	478	2	246	6
0	5	8859	268	2	478	2	247	6
0	2	8860	132	4	478	2	249	6
0	9	8861	268	2	478	2	248	6
0	6	8862	131	4	478	2	246	6
0	4	8863	268	2	478	2	247	6
0	7	8864	482	2	478	2	247	6
0	11	8865	285	4	478	2	248	6
0	102	8851	477	1	253	2	278	2
0	102	8852	477	1	253	2	340	7
0	102	8853	477	1	253	2	278	2
0	102	8854	477	1	253	2	340	7
0	102	8855	477	1	253	2	278	2
0	102	8856	477	1	253	2	340	7
0	102	8857	477	1	253	2	278	2
0	102	8858	477	1	253	2	340	7
0	102	8859	477	1	253	2	278	2
0	102	8860	477	1	253	2	340	7
0	102	8861	477	1	253	2	278	2
0	102	8862	477	1	253	2	340	7
0	102	8863	477	1	253	2	278	2
0	102	8864	477	1	253	2	340	7
0	102	8865	477	1	253	2	278	2
0	102	8866	477	1	253	2	340	7
0	102	8867	477	1	253	2	278	2
0	102	8868	477	1	253	2	340	7
0	102	8869	477	1	253	2	278	2
0	102	8870	477	1	253	2	340	7
0	102	8871	477	1	253	2	278	2
0	102	8872	477	1	253	2	340	7
0	102	8873	477	1	253	2	278	2
0	102	8874	477	1	253	2	340	7
0	102	8875	477	1	253	2	278	2
0	102	8876	477	1	253	2	340	7
0	102	8877	477	1	253	2	278	2
0	102	8878	477	1	253	2	340	7
0	103	8055	477	4	277	2	278	2
0	103	8056	477	4	277	2	278	2
0	103	8057	477	4	277	2	278	2
0	103	8058	477	4	277	2	278	2
0	103	3008	408	2	409	5	414	2
0	103	3009	408	2	409	5	414	2
0	103	3010	408	2	409	5	414	2
0	103	3011	408	2	409	5	414	2
0	103	3012	408	2	409	5	414	2
0	103	3013	408	2	409	5	414	2
0	103	3014	408	2	409	5	414	2
0	103	3015	408	2	409	5	414	2
0	103	3016	276	4	253	5	409	3
0	103	3017	276	4	253	5	409	3
0	103	3018	276	4	253	5	409	3
0	103	3019	276	4	253	5	409	3
0	103	3020	276	4	253	5	409	3
0	103	3021	276	4	253	5	409	3
0	103	3022	276	4	253	5	409	3
0	103	3023	276	4	253	5	409	3
0	103	3024	408	2	409	5	414	2
0	103	3025	408	2	409	5	414	2
0	103	3026	408	2	409	5	414	2
0	103	3027	408	2	409	5	414	2
0	103	3028	408	2	409	5	414	2
0	103	3029	408	2	409	5	414	2
0	103	3030	408	2	409	5	414	2
0	103	3031	408	2	409	5	414	2
0	100	8055	582	3	409	4	277	2
0	100	8056	582	3	409	4	277	2
0	100	8057	582	3	409	4	277	2
0	100	8058	582	3	409	4	277	2
0	100	3008	408	2	409	5	416	1
0	100	3009	408	2	409	5	416	1
0	100	3010	408	2	409	5	416	1
0	100	3011	408	2	409	5	416	1
0	100	3012	408	2	409	5	416	1
0	100	3013	408	2	409	5	416	1
0	100	3014	408	2	409	5	416	1
0	100	3015	408	2	409	5	416	1
0	100	3016	407	4	253	5	409	3
0	100	3017	407	4	253	5	409	3
0	100	3018	407	4	253	5	409	3
0	100	3019	407	4	253	5	409	3
0	100	3020	407	4	253	5	409	3
0	100	3021	407	4	253	5	409	3
0	100	3022	407	4	253	5	409	3
0	100	3023	407	4	253	5	409	3
0	100	3024	408	2	409	5	416	1
0	100	3025	408	2	409	5	416	1
0	100	3026	408	2	409	5	416	1
0	100	3027	408	2	409	5	416	1
0	100	3028	408	2	409	5	416	1
0	100	3029	408	2	409	5	416	1
0	100	3030	408	2	409	5	416	1
0	100	3031	408	2	409	5	416	1
0	101	8055	582	1	409	4	277	2
0	101	8056	582	1	409	4	277	2
0	101	8057	582	1	409	4	277	2
0	101	8058	582	1	409	4	277	2
0	101	3008	408	2	409	5	415	2
0	101	3009	408	2	409	5	415	2
0	101	3010	408	2	409	5	415	2
0	101	3011	408	2	409	5	415	2
0	101	3012	408	2	409	5	415	2
0	101	3013	408	2	409	5	415	2
0	101	3014	408	2	409	5	415	2
0	101	3015	408	2	409	5	415	2
0	101	3016	409	3	253	5	254	5
0	101	3017	409	3	253	5	254	5
0	101	3018	409	3	253	5	254	5
0	101	3019	409	3	253	5	254	5
0	101	3020	409	3	253	5	254	5
0	101	3021	409	3	253	5	254	5
0	101	3022	409	3	253	5	254	5
0	101	3023	409	3	253	5	254	5
0	101	3024	408	2	409	5	415	2
0	101	3025	408	2	409	5	415	2
0	101	3026	408	2	409	5	415	2
0	101	3027	408	2	409	5	415	2
0	101	3028	408	2	409	5	415	2
0	101	3029	408	2	409	5	415	2
0	101	3030	408	2	409	5	415	2
0	101	3031	408	2	409	5	415	2
0	102	3032	27	2	253	5	409	3
0	102	3033	27	2	253	5	409	3
0	102	3034	27	2	253	5	409	3
0	102	3035	27	2	253	5	409	3
0	102	3036	410	2	253	5	409	3
0	102	3037	410	2	253	5	409	3
0	102	3038	410	2	253	5	409	3
0	102	3039	410	2	253	5	409	3
0	102	3040	409	3	253	5	411	2
0	102	3041	409	3	253	5	411	2
0	102	3042	409	3	253	5	411	2
0	102	3043	409	3	253	5	411	2
0	102	3044	27	2	253	5	409	3
0	102	3045	27	2	253	5	409	3
0	102	3046	27	2	253	5	409	3
0	102	3047	27	2	253	5	409	3
0	102	3048	409	3	253	5	411	2
0	102	3049	409	3	253	5	411	2
0	102	3050	409	3	253	5	411	2
0	102	3051	409	3	253	5	411	2
0	102	3052	410	2	253	5	409	3
0	102	3053	410	2	253	5	409	3
0	102	3054	410	2	253	5	409	3
