ID	Name	MaxLevel	Faction	Route	Series	ExtraSeries	Type	Style1	Style2	DamageType	TargetType	WeaponLimit	HorseLimit	MoveType	CastInCity	CastInLeftKey	UseAR	Retrusive	FormerSkillID	FollowingSkillID	FollowingSkillBurstMode	FollowingSkillTargetType	NextSkillID	NextSkillWaitTime	MissleID	MissleWaitTime	SubSkill1ID	SubSkill2ID	PoisonFlag	PoisonSeries	MisslesForm	MissleReferenceFrame	MissleGenerateOrder	MissleRelativePosType	MissleGenerateData	MissleClientOnly	MissleStopWhenMove	ValidObject	UseRange	EffectRadius	BurstTime	BurstSpeed	AnkyloseTime	AnkyloseSpeed	MissleNum	LvlSetScript	LevelUpScript	DefaultAttrib1	DefaultValue1	DefaultAttrib2	DefaultValue2	DefaultAttrib3	DefaultValue3	DefaultAttrib4	DefaultValue4	PersistTimeEnhanceCoefficient	PersistTimeUpperLimitSec	SpecialStateLimit
1664	Ng­êi ch¬i ¨n NÊm §en	20					2	9	0	2	0	-1	0		0	0	0	0																				456	9999	1	17	100				\script\skill\Íâ´«ĞÂÔö\Ì«Ò»Ëş\Íæ¼Ò³ÔºÚÄ¢¹½.lua												
1665	Ng­êi ch¬i ¨n NÊm §á	20					2	9	0		0	-1	0		0	0	0	0																				456	9999	1	18	100				\script\skill\Íâ´«ĞÂÔö\Ì«Ò»Ëş\Íæ¼Ò³ÔºìÄ¢¹½.lua												
1666	Ng­êi ch¬i ¨n NÊm Lam	20					2	9	0		0	-1	0		0	0	0	0																				456	9999	1	18	100				\script\skill\Íâ´«ĞÂÔö\Ì«Ò»Ëş\Íæ¼Ò³ÔÀ¶Ä¢¹½.lua												
1667	Ng­êi ch¬i ¨n NÊm Lôc	20					2	9	0		0	-1	0		0	0	0	0																				456	9999	1	18	100				\script\skill\Íâ´«ĞÂÔö\Ì«Ò»Ëş\Íæ¼Ò³ÔÂÌÄ¢¹½.lua												
1668	TŞch Tµ V« §Şch ThuÉn	1					2	8	1		0	-1	0		0	0	0	0																				6	9999	1	18	100				\script\skill\Íâ´«ĞÂÔö\Ì«Ò»Ëş\±ÙĞ°ÎŞµĞ¶Ü.lua		skill_interrupt_rate	-550									
1669	Hoang Háa LiÖt DiÖm	2					1	6	2	1	1	-1	0		0	0	0	0					1670	10	517	15					3	0	1		0			456	9999	1	18	50			18	\script\skill\Íâ´«ĞÂÔö\Ì«Ò»Ëş\»Ä»ğÁÒÑæ.lua		skill_param1	700	skill_param2	700	skill_interrupt_rate	-550					
1670	Hoang Háa LiÖt DiÖm (tö)	2					1	6	2	1	1	-1	0		0	0	0	0					1752	1	518	5					1	1	2					456	9999	1	9	50			1	\script\skill\Íâ´«ĞÂÔö\Ì«Ò»Ëş\»Ä»ğÁÒÑæ(×Ó).lua		skill_interrupt_rate	-550									
1671	Hoang Háa Chi CÇu 	2					1	6	2	1	1	-1	0		0	0	0	0					1778	1	512	25					4	0	5					456	9999	1	36	66			8	\script\skill\Íâ´«ĞÂÔö\Ì«Ò»Ëş\»Ä»ğÖ®Çò.lua		skill_param1	700	skill_param2	700	skill_interrupt_rate	-550					
1672	Kı hiÖu §¹i Kim §ao	1					1	8	2		1	-1	0		0	0	0	0							508	1					1	1	2					456	9999	1	2	100			1	\script\skill\Íâ´«ĞÂÔö\Ì«Ò»Ëş\´ó½ğµ¶±ê¼Ç.lua		skill_interrupt_rate	-550									
1673	§¹i Kim §ao	2					1	2	2	0	1	-1	0		0	0	0	0							513	15					1	1	2					456	9999	1	18	50			1	\script\skill\Íâ´«ĞÂÔö\Ì«Ò»Ëş\´ó½ğµ¶.lua		skill_interrupt_rate	-550									
1674	Vßng S¸ng Lèc Xo¸y §Şnh Th©n	1					15	9	0			-1	0		0	0	0	0																				456	9999	7	18	100				\script\skill\Íâ´«ĞÂÔö\Ì«Ò»Ëş\Áú¾í·ç¶¨Éí¹â»·.lua		skill_interrupt_rate	-550									
1675	Hoang Háa L­u Kim	2					1	6	2	1	2	-1	0		0	0	0	0							507	1					1	1	2					456	9999	1	180	100			1	\script\skill\Íâ´«ĞÂÔö\Ì«Ò»Ëş\»Ä»ğöÌ½ğ.lua		skill_interrupt_rate	-550									
1676	Vßng S¸ng LiÖt Phïng Hçn Lo¹n	1					15	9	0			-1	0		0	0	0	0																				456	9999	5	18	100				\script\skill\Íâ´«ĞÂÔö\Ì«Ò»Ëş\ÁÑ·ì»ìÂÒ¹â»·.lua		skill_interrupt_rate	-550									
1677	Phi §ao	2					1	2	2	0	0	-1	0		0	0	0	0							514	1					1	0	2					456	9999	1	18	100			1	\script\skill\Íâ´«ĞÂÔö\Ì«Ò»Ëş\¶ª·Éµ¶.lua		skill_interrupt_rate	-550									
1678	Hoµnh T¶o Thiªn Qu©n	1					2	8	0		0	-1	0		0	0	0	0					1679	9														456	9999	1	18	100				\script\skill\Íâ´«ĞÂÔö\Ì«Ò»Ëş\ºáÉ¨Ç§¾ü.lua		skill_interrupt_rate	-550									
1679	Hoµnh T¶o Thiªn Qu©n (tö)	2					1	6	2	1	1	-1	0		0	0	0	0							519	2					2	0	3		0			456	9999	1	9	100			10	\script\skill\Íâ´«ĞÂÔö\Ì«Ò»Ëş\ºáÉ¨Ç§¾ü(×Ó).lua		skill_interrupt_rate	-550									
1680	L­u Quang TuyÖt ¶nh	2					1	6	2	1	1	-1	0		0	0	0	0					1679	80	511	9					2	0	2		18			456	9999	1	90	167			4	\script\skill\Íâ´«ĞÂÔö\Ì«Ò»Ëş\Á÷¹â¾øÓ°.lua		skill_interrupt_rate	-550									
1681	L­u Quang TuyÖt ¶nh (Tö)	1					1	6	2	1	1	-1	0		0	0	0	0							515	4					2	0	2		1			456	9999	1	27	167			4	\script\skill\Íâ´«ĞÂÔö\Ì«Ò»Ëş\Á÷¹â¾øÓ°(×Ó).lua		skill_interrupt_rate	-550									
1743	Th¸i NhÊt Th¸p Thu NguyÖt Phó	7					10	1	2	0	1	-1	0	30	0	0	0	0					1741	18	463	18					1		2					456	9999	1	90	100			1	\script\skill\Íâ´«ĞÂÔö\Ì«Ò»Ëş\npc\Ì«Ò»ËşÇïÔÂ¸³.lua												
1744	Th¸i NhÊt Th¸p Thu NguyÖt Phó ( Tö)	7					10	1	2	0	1	-1	0	30	0	0	0	0					1741	18	463	18					1		2					456	9999	1		100			1	\script\skill\Íâ´«ĞÂÔö\Ì«Ò»Ëş\npc\Ì«Ò»ËşÇïÔÂ¸³(×Ó).lua												
1747	Th«n V©n Thó-SÊm toµn mµn h×nh (tö tö)	2					1	6	2	1	1	-1	0		0	0	0	0					1748	1	509	6					3	0	1		0			456	9999	1	36	20			20	\script\skill\Íâ´«ĞÂÔö\Ì«Ò»Ëş\ÍÌÔÆÊŞÈ«ÆÁÉÁµç.lua		skill_param1	1000	skill_param2	1000	skill_interrupt_rate	-550					
1748	Th«n V©n Thó-SÊm toµn mµn h×nh (tö tö tö)	2					1	6	2	1	1	-1	0		0	0	0	0							509	5					3	0	1		0			456	9999	1	36	20			40	\script\skill\Íâ´«ĞÂÔö\Ì«Ò»Ëş\ÍÌÔÆÊŞÈ«ÆÁÉÁµç.lua		skill_param1	1500	skill_param2	1500	skill_interrupt_rate	-550					
1749	TŞch Tµ V« §Şch ThuÉn bŞ tÊn c«ng	1					2	8	1		0	-1	0		0	0	0	0																				6	9999	1	18	100				\script\skill\Íâ´«ĞÂÔö\Ì«Ò»Ëş\±ÙĞ°ÎŞµĞ¶Ü±»»÷.lua												
1750	Tiªu DŞch V« §Şch	1					2	8	1		0	-1	0		0	0	0	0																				2	9999	1	30	100				\script\skill\Íâ´«ĞÂÔö\Ì«Ò»Ëş\óïŞÈÎŞµĞ.lua												
1751	NPC t©n c«ng ngo¹i c«ng	20	0	0	7		0	0	2	0	2	-1	0		0	0	1	0							200	6					1		2					456	3000	1	17	100			1	\script\skill\Íâ´«ĞÂÔö\Ì«Ò»Ëş\NPC³¬Ô¶Íâ¹¦¹¥»÷.lua												
1752	Hoang Háa LiÖt DiÖm (tö tö)	1					1	6	2	1	1	-1	0		0	0	0	0							517	4					3	0	1		0			456	9999	1	18	50			30	\script\skill\Íâ´«ĞÂÔö\Ì«Ò»Ëş\»Ä»ğÁÒÑæ.lua		skill_param1	1100	skill_param2	1100	skill_interrupt_rate	-550					
1753	Hoang Háa Chi CÇu (tö)	1					1	6	2	1	1	-1	0		0	0	0	0							512	5					3	0	1					456	9999	1	36	100			20	\script\skill\Íâ´«ĞÂÔö\Ì«Ò»Ëş\»Ä»ğÖ®Çò.lua		skill_param1	1100	skill_param2	1100	skill_interrupt_rate	-550					
1754	Hoang Háa L­u Kim tö vong	1					2	8	1		0	-1	0		0	0	0	0																				2	9999	1	54	100				\script\skill\Íâ´«ĞÂÔö\Ì«Ò»Ëş\óïŞÈÎŞµĞ.lua												
1755	Hoang Háa L­u Kim §ao r¬i ra	1					2	8	1		0	-1	0		0	0	0	0																				2	9999	1	54	100				\script\skill\Íâ´«ĞÂÔö\Ì«Ò»Ëş\óïŞÈÎŞµĞ.lua												
1756	Håi Long Th­¬ng 	2					1	6	2	1	1	-1	0		0	0	0	0							514	15					2	0	3		0			456	9999	1	18	100			8	\script\skill\Íâ´«ĞÂÔö\Ì«Ò»Ëş\»ØÁúÇ¹.lua		missle_move_kind	2	skill_interrupt_rate	-550							
1757	Hoµnh T¶o Thiªn Qu©n-Th­êng	1					2	8	0		0	-1	0		0	0	0	0					1758	9														456	9999	1	18	100				\script\skill\Íâ´«ĞÂÔö\Ì«Ò»Ëş\ÆÕÍ¨ºáÉ¨Ç§¾ü.lua		skill_interrupt_rate	-550									
1758	Hoµnh T¶o Thiªn Qu©n-Th­êng (tö)	1					1	6	2	1	1	-1	0		0	0	0	0							519	2					2	0	3		0			456	9999	1	9	100			15	\script\skill\Íâ´«ĞÂÔö\Ì«Ò»Ëş\ÆÕÍ¨ºáÉ¨Ç§¾ü(×Ó).lua		skill_interrupt_rate	-550									
1759	L­u Quang TuyÖt ¶nh-Th­êng	1					1	6	2	1	1	-1	0		0	0	0	0					1760	80	511	9					2	0	2		18			456	9999	1	90	100			4	\script\skill\Íâ´«ĞÂÔö\Ì«Ò»Ëş\ÆÕÍ¨Á÷¹â¾øÓ°.lua		skill_interrupt_rate	-550									
1760	L­u Quang TuyÖt ¶nh-Th­êng (tö)	1					1	6	2	1	1	-1	0		0	0	0	0							515	4					2	0	2		1			456	9999	1	27	100			4	\script\skill\Íâ´«ĞÂÔö\Ì«Ò»Ëş\ÆÕÍ¨Á÷¹â¾øÓ°(×Ó).lua		skill_interrupt_rate	-550									
1761	To¸i ¶nh Ch¸y	2					15	8	1	1		-1	0		0	0	0	0																				456	9999	30	18	100				\script\skill\Íâ´«ĞÂÔö\Ì«Ò»Ëş\ËéÓ°È¼ÉÕ.lua												
1762	Tiªu DŞch-B¹o toµn mµn h×nh	2					1	8	0		1	-1	0		0	0	0	0							509	2					1	0	2					456	9999	1	18	100			1	\script\skill\Íâ´«ĞÂÔö\Ì«Ò»Ëş\óïŞÈÈ«ÆÁ±¬.lua		skill_interrupt_rate	-550									
1763	Tiªu DŞch-B¹o toµn mµn h×nh (tö)	2					1	5	2		2	-1	0		0	0	0	0							508	1					1	0	2					456	9999	1	2	100			1	\script\skill\Íâ´«ĞÂÔö\Ì«Ò»Ëş\óïŞÈÈ«ÆÁ±¬(×Ó).lua		skill_interrupt_rate	-550									
1764	Tiªu DŞch-B¹o toµn mµn h×nh (tö tö)	2					1	6	2	1	1	-1	0		0	0	0	0							513	1					1	0	1					456	9999	1	3	100			1	\script\skill\Íâ´«ĞÂÔö\Ì«Ò»Ëş\óïŞÈÈ«ÆÁ±¬(×Ó×Ó).lua		skill_interrupt_rate	-550									
1765	Tiªu DŞch-B¹o toµn mµn h×nh (tö tö tö)	2					1	6	2	0	1	-1	0		0	0	0	0							513	1					1	0	1					456	9999	1	3	100			1	\script\skill\Íâ´«ĞÂÔö\Ì«Ò»Ëş\óïŞÈÈ«ÆÁ±¬(×Ó×Ó).lua		skill_interrupt_rate	-550									
1766	C¬ Giíi Thó Næ	2					1	2	2	0	0	-1	0		0	0	0	0					1767	1	516	105					1	0	1					458	9999	1	108	100			1	\script\skill\Íâ´«ĞÂÔö\Ì«Ò»Ëş\»úĞµÊŞ±¬Õ¨.lua		skill_interrupt_rate	-550									
1767	C¬ Giíi Thó Næ (tö)	2					2	8	2		0	-1	0		0	0	0	0																				2	9999	1	2	100				\script\skill\Íâ´«ĞÂÔö\Ì«Ò»Ëş\»úĞµÊŞ±¬Õ¨(×Ó).lua		skill_interrupt_rate	-550									
1768	BÉy Næ	2					1	2	2	0	0	-1	0		0	0	0	0							516	107					1	0	1					458	9999	1	108	100			1	\script\skill\Íâ´«ĞÂÔö\Ì«Ò»Ëş\»ú¹Ø±¬Õ¨.lua		skill_interrupt_rate	-550									
1769	TŞch Tµ Tö §¹n B¹o 	2					1	5	2		2	-1	0		0	0	0	0							508	1					1	0	2					456	9999	1	2	100			1	\script\skill\Íâ´«ĞÂÔö\Ì«Ò»Ëş\±ÙĞ°×Óµ¯±¬.lua		skill_interrupt_rate	-550									
1770	TŞch Tµ Tö §¹n B¹o (tö)	2					1	6	2	1	1	-1	0		0	0	0	0							513	1					1	0	1					456	9999	1	3	100			1	\script\skill\Íâ´«ĞÂÔö\Ì«Ò»Ëş\±ÙĞ°×Óµ¯±¬(×Ó).lua		skill_interrupt_rate	-550									
1771	Gia LuËt Phi Hång viªn 1	2					1	6	2	1	1	-1	0		0	0	0	0							508	16					3	0	1		0			456	9999	1	18	100			5	\script\skill\Íâ´«ĞÂÔö\Ì«Ò»Ëş\Ò®ÂÉ·ÉºèÔ²1.lua		skill_param1	200	skill_param2	200	skill_interrupt_rate	-550					
1772	Gia LuËt Phi Hång viªn 2	2					1	6	2	1	1	-1	0		0	0	0	0							508	16					3	0	1		0			456	9999	1	18	100			10	\script\skill\Íâ´«ĞÂÔö\Ì«Ò»Ëş\Ò®ÂÉ·ÉºèÔ²1.lua		skill_param1	500	skill_param2	500	skill_interrupt_rate	-550					
1773	Gia LuËt Phi Hång viªn 3	2					1	6	2	1	1	-1	0		0	0	0	0							508	16					3	0	1		0			456	9999	1	18	100			15	\script\skill\Íâ´«ĞÂÔö\Ì«Ò»Ëş\Ò®ÂÉ·ÉºèÔ²1.lua		skill_param1	800	skill_param2	800	skill_interrupt_rate	-550					
1774	Gia LuËt Phi Hång viªn 4	2					1	6	2	1	1	-1	0		0	0	0	0							508	16					3	0	1		0			456	9999	1	18	100			20	\script\skill\Íâ´«ĞÂÔö\Ì«Ò»Ëş\Ò®ÂÉ·ÉºèÔ²1.lua		skill_param1	1100	skill_param2	1100	skill_interrupt_rate	-550					
1775	Gia LuËt Phi Hång viªn (b¹o)	2					1	6	2	1	1	-1	0		0	0	0	0							513	1					1	0	1					456	9999	1	3	100			1	\script\skill\Íâ´«ĞÂÔö\Ì«Ò»Ëş\Ò®ÂÉ·ÉºèÔ²±¬.lua		skill_interrupt_rate	-550									
1776	Gia LuËt Phi Hång viªn (thiªu)	2					1	6	2	1	1	-1	0		0	0	0	0							510	1					1	0	1					456	9999	1	3	100			1	\script\skill\Íâ´«ĞÂÔö\Ì«Ò»Ëş\Ò®ÂÉ·ÉºèÔ²ÉÕ.lua		skill_interrupt_rate	-550									
1777	Gia LuËt Phi Hång trùc tuyÕn 	2					1	6	2	1	1	-1	0		0	0	0	0							508	6					0		2		0			456	9999	1	18	100			10	\script\skill\Íâ´«ĞÂÔö\Ì«Ò»Ëş\Ò®ÂÉ·ÉºèÖ±Ïß.lua		skill_interrupt_rate	-550									
1778	Hoang Háa Chi CÇu (tö tö)	1					1	6	2	1	1	-1	0		0	0	0	0					1753	19	507	1												456	9999	1	3	100			1	\script\skill\Íâ´«ĞÂÔö\Ì«Ò»Ëş\»Ä»ğÖ®Çò(×Ó×Ó).lua		skill_interrupt_rate	-550									
1909	Tr¹ng th¸i Phån Hoa	10					2	9	1		0	-1	0		1	0	0	0								1												456	9999	1	2	100				\script\skill\ÃØ¼®Îä¹¦\·±»¨×´Ì¬.lua												
2013	NPC sö dông Thiªn L«i Phï	7					1	5	2	1	2	-1	0		0	0	0	0							431	22					1		2		3			456	9999	1	36	100			2	\script\skill\npc¼¼ÄÜ\Á÷ÅÉ¼¼ÄÜ\NpcÓÃÌìÀ×·û.lua												
30001	§¹n tiÓu tuyÕt cÇu	1	0	0	0		1	0	2	2	1	32768	1		0	0	0	0							30003	36					1		2					128	9999	1	37	-200			1	\script\skill\ÆÕÍ¨¹¥»÷\Ğ¡Ñ©ÇòÕ¨µ¯.lua		cost_goods_id	219	cost_goods_num	5							
30002	§¹n trung tuyÕt cÇu	1	0	0	0		1	0	2	2	1	32768	1		0	0	0	0							30004	36					1		2					128	9999	1	37	-200			1	\script\skill\ÆÕÍ¨¹¥»÷\ÖĞÑ©ÇòÕ¨µ¯.lua		cost_goods_id	220	cost_goods_num	5							
30003	§¹n ®¹i TuyÕt cÇu	1	0	0	0		1	0	2	2	1	32768	1		0	0	0	0							30005	36					1		2					128	9999	1	37	-200			1	\script\skill\ÆÕÍ¨¹¥»÷\´óÑ©ÇòÕ¨µ¯.lua		cost_goods_id	221	cost_goods_num	5							
30004	TiÓu TuyÕt CÇu NĞm	1	0	0	0		1	0	2	2	2	32768	1		0	0	0	0							316	9					1		2					128	500	1	19	-100			1	\script\skill\ÆÕÍ¨¹¥»÷\Í¶ÖÀĞ¡Ñ©Çò.lua		cost_goods_id	219	cost_goods_num	1	skill_cast_interval	36					
30005	Trung TuyÕt CÇu NĞm	1	0	0	0		1	0	2	2	2	32768	1		0	0	0	0							316	36					1		2					128	500	1	37	-100			1	\script\skill\ÆÕÍ¨¹¥»÷\Í¶ÖÀÖĞÑ©Çò.lua		cost_goods_id	220	cost_goods_num	1	skill_cast_interval	36					
30006	§¹i TuyÕt CÇu NĞm	1	0	0	0		1	0	2	2	2	32768	1		0	0	0	0							316	54					1		2					128	500	1	55	-100			1	\script\skill\ÆÕÍ¨¹¥»÷\Í¶ÖÀ´óÑ©Çò.lua		cost_goods_id	221	cost_goods_num	1	skill_cast_interval	36					
30007	TiÓu TuyÕt CÇu Yªu	1	0	0	0		2	12	2	1	0	32768	1		1	0	0	0								9												2	500	1	19	100				\script\skill\ÆÕÍ¨¹¥»÷\ÎÒ°®Ğ¡Ñ©Çò.lua		cost_goods_id	219	cost_goods_num	1	skill_cast_interval	36					
30008	Trung TuyÕt CÇu Yªu	1	0	0	0		2	12	2	1	0	32768	1		1	0	0	0								36												2	500	1	37	100				\script\skill\ÆÕÍ¨¹¥»÷\ÎÒ°®ÖĞÑ©Çò.lua		cost_goods_id	220	cost_goods_num	1	skill_cast_interval	36					
30009	§¹i TuyÕt CÇu Yªu	1	0	0	0		2	12	2	1	0	32768	1		1	0	0	0								54												2	500	1	55	100				\script\skill\ÆÕÍ¨¹¥»÷\ÎÒ°®´óÑ©Çò.lua		cost_goods_id	221	cost_goods_num	1	skill_cast_interval	36					
30010	T«n Ngé Kh«ng biÕn th©n c«ng kİch th­êng	20	0	0	0		1	2	2	0	1	1	1		0	0	0	0							68	36					1	1	2		12			456	800	1	36	100			2	\script\skill\npc¼¼ÄÜ\ËïÎò¿Õ±äÉíÆÕ¹¥.lua		skill_interrupt_rate	-55	skill_cast_interval	36							
30011	T«n Ngé Kh«ng triÖu håi ®¹n	20	0	0	0		1	0	2	2	1	-1	0		0	0	0	0							212	6					3	1	0					456	500	1	17	100			20	\script\skill\npc¼¼ÄÜ\ËïÎò¿ÕÕÙ»½×Óµ¯.lua		skill_param1	21	skill_param2	21							
30012	T«n Ngé Kh«ng ®Şnh th©n xung quanh	20	0	0	0		1	0	1	0	2	-1	0		0	0	0	0							509	36					1		2					456	500	1	72	120			1	\script\skill\npc¼¼ÄÜ\ËïÎò¿Õ·¶Î§¶¨Éí.lua												
30013	T«n Ngé Kh«ng l«i kİch	20	0	0	0		1	6	2	1	1	-1	0		0	0	0	0							13	5					4	1	2		1			456	600	2	36	100			30	\script\skill\npc¼¼ÄÜ\ËïÎò¿ÕÀ×»÷.lua		skill_param1	21	skill_param2	21							
30014	T«n Ngé Kh«ng triÖu håi	20					22																																							\script\skill\npc¼¼ÄÜ\ËïÎò¿ÕÕÙ»½.lua												
30015	T«n Ngé Kh«ng c«ng kİch th­êng	20	0	0	0		1	2	2	0	1	1	1		0	0	0	0							84	18					1		2		0			456	1000	1	36	150			1	\script\skill\npc¼¼ÄÜ\ËïÎò¿ÕÆÕÍ¨¹¥»÷.lua		skill_interrupt_rate	-55	skill_cast_interval	36							
30016	TuyÕt qu¸i háa c«ng	3	0	0	0		1	2	2	2	1	-1	0		0	0	0	0							208	6					1	1	2					456	96	1	27	100			1	\script\skill\npc¼¼ÄÜ\Ñ©¹Ö»ğ¹¥»÷.lua												
30017	TuyÕt qu¸i hçn lo¹n c«ng	3	0	0	0		1	2	2	2	1	-1	0		0	0	0	0							206	6					1	1	2					456	96	1	27	100			1	\script\skill\npc¼¼ÄÜ\Ñ©¹Ö»ìÂÒ¹¥»÷.lua												
30018	TuyÕt qu¸i cho¸ng c«ng	3	0	0	0		1	2	2	2	1	-1	0		0	0	0	0							199	6					1	1	2					456	96	1	27	100			1	\script\skill\npc¼¼ÄÜ\Ñ©¹ÖÑ£ÔÎ¹¥»÷.lua												
30019	TuyÕt qu¸i nĞm tuyÕt cÇu	3	0	0	0		1	2	2	2	1	-1	0		0	0	0	0							30001	6					1		2					456	500	1	27	100			1	\script\skill\npc¼¼ÄÜ\BOSSÑ©Çò.lua												
30020	TuyÕt qu¸i b¹o phong tuyÕt	3	0	0	0		1	2	2	2	1	-1	0		0	0	0	0							30002	6					4	1	2		1			456	600	2	36	100			25	\script\skill\npc¼¼ÄÜ\BOSSÑ©Çò.lua		skill_param1	21	skill_param2	21							
30021	Thu thËp tø linh c«ng th­êng	20					1	5	2	1	0	-1	1		0	0	0	0							15	5					1		2					456	600	1	17	100			1	\script\skill\ÆÕÍ¨¹¥»÷\npcÆÕÍ¨¹¥»÷.lua												
30022	Thu thËp Tø Linh B¸ch Phu Tr­ëng	20					1	5	2	1	1	-1	1		0	0	0	0							20	5					2		5		0			456	600	1	17	100			5	\script\skill\ÆÕÍ¨¹¥»÷\npcÆÕÍ¨¹¥»÷.lua		skill_param1	3	skill_param2	0							
30023	T«n Ngé Kh«ng c«ng kİch m¹nh	20	0	0	0		20	1	2	0	1	-1	1		0	0	0	1																				456	500	3	54	100				\script\skill\npc¼¼ÄÜ\ËïÎò¿Õ³å×².lua		skill_cast_interval	54									
30024	HÇu T«n c«ng kİch gi¶m phßng ngù	20	0	0	7		0	0	2	0	2	-1	0		0	0	1	1							199	6					1	1	2					456	96	1	17	100			1	\script\skill\npc¼¼ÄÜ\ºïËï½µ·À¹¥»÷.lua												
30025	Kim linh c«ng kİch chİ m¹ng	20	0	0	1		1	2	2		0	-1	0		0	1	0	0							30006	5	30026				1	1						456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\µ÷ÓÃÕĞÊ½.lua		skill_cast_interval	54									
30026	Kim linh kü n¨ng chİ m¹ng 	20	0	0	1		1	2	2		0	-1	0		0	1	0	0							30006	5					1	1						456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\»áĞÄ¹¥»÷.lua												
30027	Kim linh kim qua kİch 	20	0	0	1		1	2	2		1	-1	0		0	0	0	0							30021	5	30028				1		2					456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\µ÷ÓÃÕĞÊ½.lua		skill_cast_interval	90									
30028	Kim linh kü n¨ng kim qua 	20	0	0	1		1	2	2		1	-1	0		0	0	0	0							30021	5					1		2					456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\½ğ¸ê¹¥»÷.lua												
30029	Kim linh ph¸ gi¸p träng kİch 	20	0	0	1		1	2	2		0	-1	0		0	0	0	0							30007	5	30030				1	1						456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\µ÷ÓÃÕĞÊ½.lua		skill_cast_interval	180									
30030	Kim linh kü n¨ng ph¸ gi¸p 	20	0	0	1		1	2	2		0	-1	0		0	0	0	0							30007	5					1	1						456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\½ğÁéÆÆ¼×.lua												
30031	Méc linh ®éc c«ng 	20	0	0	2		1	9	1		0	-1	0		0	1	0	0							30008	5	30032		1		1		2					456	96	1	18	-100			1	\script\skill\³èÎï¼¼ÄÜ\µ÷ÓÃÕĞÊ½.lua		skill_cast_interval	54									
30032	Méc linh kü n¨ng ®éc c«ng 	20	0	0	2		1	9	1		0	-1	0		0	1	0	0							30008	5			1		1		2					456	96	1	18	-100			1	\script\skill\³èÎï¼¼ÄÜ\¶¾ĞÔ¹¥»÷.lua												
30033	Méc linh x¹ huyÕt kİch 	20	0	0	2		1	2	2		0	-1	0		0	0	0	0							30009	5	30034				1	1						456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\µ÷ÓÃÕĞÊ½.lua		skill_cast_interval	90									
30034	Méc linh kü n¨ng x¹ huyÕt 	20	0	0	2		1	2	2		0	-1	0		0	0	0	0							30009	5					1	1						456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\ÎüÑª¹¥»÷.lua												
30035	Méc linh méc phong Ên	20	0	0	2		1	2	2		0	-1	0		0	0	0	0							30010	5	30036				1	1						456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\µ÷ÓÃÕĞÊ½.lua		skill_cast_interval	180									
30036	Méc linh kü n¨ng méc phong Ên 	20	0	0	2		1	2	2		0	-1	0		0	0	0	0							30010	5					1	1						456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\Ä¾Áé·âÓ¡.lua												
30037	Thñy linh träng lùc kİch	20	0	0	3		1	6	2	1	0	-1	0		0	1	0	0							30006	5	30038				1	1						456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\µ÷ÓÃÕĞÊ½.lua		skill_cast_interval	54									
30038	Thñy linh kü n¨ng träng lùc	20	0	0	3		1	6	2	1	0	-1	0		0	1	0	0							30006	5					1	1						456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\ĞîÁ¦¹¥»÷.lua												
30039	Thñy linh håi phôc ®¬n	20	0	0	3		2	12	1		0	-1	0		0	0	0	0									30040											6	9999	1	18	100				\script\skill\³èÎï¼¼ÄÜ\µ÷ÓÃÕĞÊ½.lua		skill_cast_interval	90									
30040	Thñy linh kü n¨ng håi phôc ®¬n	20	0	0	3		2	12	1		0	-1	0		0	0	0	0																				6	9999	1	18	100				\script\skill\³èÎï¼¼ÄÜ\µ¥Ìå»Ö¸´.lua												
30041	Thñy linh chóc phóc	20	0	0	3		1	6	2	1	0	-1	0		0	0	0	0							30006	5	30042				1	1						456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\µ÷ÓÃÕĞÊ½.lua		skill_cast_interval	180									
30042	Thñy linh kü n¨ng chóc phóc	20	0	0	3		1	6	2	1	0	-1	0		0	0	0	0					30086		30006	5					1	1						456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\Ë®Áé×£¸£¹¥»÷.lua												
30043	Háa Linh Viªm Hån-TÊn c«ng	20	0	0	4		1	6	2	1	0	-1	0		0	1	0	0							30011	5	30044				1	1						456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\µ÷ÓÃÕĞÊ½.lua		skill_cast_interval	54									
30044	Háa Linh Viªm Hån-TÊn c«ng chiªu	20	0	0	4		1	6	2	1	0	-1	0		0	1	0	0							30011	5					1	1						456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\»ìÂÒ¹¥»÷.lua												
