ID	Name	MaxLevel	Faction	Route	Series	ExtraSeries	Type	Style1	Style2	DamageType	TargetType	WeaponLimit	HorseLimit	MoveType	CastInCity	CastInLeftKey	UseAR	Retrusive	FormerSkillID	FollowingSkillID	FollowingSkillBurstMode	FollowingSkillTargetType	NextSkillID	NextSkillWaitTime	MissleID	MissleWaitTime	SubSkill1ID	SubSkill2ID	PoisonFlag	PoisonSeries	MisslesForm	MissleReferenceFrame	MissleGenerateOrder	MissleRelativePosType	MissleGenerateData	MissleClientOnly	MissleStopWhenMove	ValidObject	UseRange	EffectRadius	BurstTime	BurstSpeed	AnkyloseTime	AnkyloseSpeed	MissleNum	LvlSetScript	LevelUpScript	DefaultAttrib1	DefaultValue1	DefaultAttrib2	DefaultValue2	DefaultAttrib3	DefaultValue3	DefaultAttrib4	DefaultValue4	PersistTimeEnhanceCoefficient	PersistTimeUpperLimitSec	SpecialStateLimit
30093	Huyòn Vò V? Song	10	0	0	0		3	14	1		0	-1	0		1	0	0	0																				2								\script\skill\宠物技能\玄武无双.lua		cost_tianzi	35									
30094	V? Hμnh V? T-?ng	10	0	0	0		3	15	1		0	-1	0		1	0	0	0																				2								\script\skill\宠物技能\五行无相.lua		cost_tianzi	25									
30095	Kim Linh Ph? Thó 	10	0	0	0		3	15	1		0	-1	0		1	0	0	0																				2								\script\skill\宠物技能\金灵附体.lua		cost_tianzi	20									
30096	Méc Linh Ph? Thó 	10	0	0	0		3	15	1		0	-1	0		1	0	0	0																				2								\script\skill\宠物技能\木灵附体.lua		cost_tianzi	20									
30097	Thu? Linh Ph? Thó 	10	0	0	0		3	15	1		0	-1	0		1	0	0	0																				2								\script\skill\宠物技能\水灵附体.lua		cost_tianzi	20									
30098	Ho? Linh Ph? Thó 	10	0	0	0		3	15	1		0	-1	0		1	0	0	0																				2								\script\skill\宠物技能\火灵附体.lua		cost_tianzi	20									
30099	Th? Linh Ph? Thó 	10	0	0	0		3	15	1		0	-1	0		1	0	0	0																				2								\script\skill\宠物技能\土灵附体.lua		cost_tianzi	20									
30100	Ph? Kh?ng Tr?m ?nh 	10	0	0	0		3	14	1		0	-1	0		1	0	0	0																				2								\script\skill\宠物技能\破空斩影.lua		cost_tianzi	30									
30101	S?t th-?ng gia t¨ng 	10	0	0	0		3	14	1		0	-1	0		1	0	0	0																				2								\script\skill\宠物技能\伤害加深.lua		cost_tianzi	30									
30102	Khinh Linh Tên T?t  	10	0	0	0		3	14	1		0	-1	0		1	0	0	0																				2								\script\skill\宠物技能\轻灵迅疾.lua		cost_tianzi	35									
30103	V? H×nh Chi C? 	10	0	0	0		3	14	1		0	-1	0		1	0	0	0																				2								\script\skill\宠物技能\无形之蛊.lua		cost_tianzi	25									
30104	§o1n Binh T-?ng Ti?p	1	0	0	0		1	0	2		0	-1	2		0	0	0	0							78	1					1	1	2		2			456	200	1	8	100			1	\script\skill\其他\短兵相接.lua		skill_cast_interval	36									
30105	Th?a Phong Ph? L·ng	1	0	0	0		20	0	2		1	-1	2		0	0	0	0		30116						1												456	500	1	18	-100				\script\skill\其他\乘风破浪.lua		skill_cast_interval	180	skill_interrupt_rate	-55							
30106	Ph? Ph? Tr?m Ch?u	1	0	0	0		1	8	2		1	-1	2		0	0	0	0					30117	2	30027	1					1							456	96	1	10	100			1	\script\skill\其他\破釜沉舟.lua		skill_cast_interval	1080									
30107	Thi?t Gi?p Tr?ng KYch	1	0	0	0		1	0	2		0	-1	2		0	0	0	0							30029	1					1	1	2		1			456	200	1	8	100			1	\script\skill\其他\铁甲撞击.lua		skill_cast_interval	36									
30108	C-êng Lùc Chêt Cèc	1	0	0	0		1	9	3		0	-1	2		0	0	0	0							90	5					1	1	2	4				64	500	1	13	100			1	\script\skill\其他\强力桎梏.lua		skill_cast_interval	180									
30109	Long Ch?u Tu B?	1	0	0	0		1	12	1		2	-1	2		0	0	0	0							30015	18					1							6	9999	1	18	100			1	\script\skill\其他\龙舟修补.lua		skill_cast_interval	270	skill_interrupt_rate	18							
30110	C?ng kYch b?ng n-íc	1	0	0	0		1	0	2		1	-1	2		0	0	0	0							30030	1					1		2					456	500	1	10	100			1	\script\skill\其他\水泡攻击.lua		skill_cast_interval	18									
30111	Kh?ng Cù Chi L·ng	1	0	0	0		1	0	2		1	-1	2		0	0	0	0							30028	7					1	1	2					64	500	1	16	100			1	\script\skill\其他\抗拒之浪.lua		skill_cast_interval	180									
30112	Thu?n Th?y Th?i Ch?u	1	0	0	0		1	8	1		2	-1	2		0	0	0	0							132	18					1							6	9999	1	37	100			1	\script\skill\其他\顺水推舟.lua		skill_cast_interval	270	skill_interrupt_rate	18							
30113	ChY M?nh Ho? Ph?o	1	0	0	0		1	0	2		1	-1	2		0	0	0	0							30026	27					1	1	2					456	700	1	27	100			1	\script\skill\其他\致命火炮.lua		skill_interrupt_rate	27	skill_cast_interval	45							
30114	C-êng h?a gi?p	1	0	0	0		2	10	1		0	-1	2		0	0	0	0								5												2	9999	1	8	100				\script\skill\其他\强化装甲.lua		skill_cast_interval	1080									
30115	Phong Cu?ng Xuêt KYch	1	0	0	0		2	8	1		0	-1	2		0	0	0	0								5												2	9999	1	8	100				\script\skill\其他\疯狂出击.lua		skill_cast_interval	360									
30116	Th?a Phong Ph? L·ng (t?)	1	0	0	0		1	0	2		2	-1	2		0	0	0	0							30031	1					1	1	2					456	200	3	8	100			1	\script\skill\其他\乘风破浪(子).lua												
30117	Long Ch?u Tù B1o	1	0	0	0		2	0	2		0	-1	2		0	0	0	0					30120	1		3												2	9999	1	10	100				\script\skill\其他\龙舟自爆.lua												
30118	§èy lui v?ng s?ng	1					15	8	1			-1	1		0	0	0	0																				456	96	1	18	100				\script\skill\其他\击退光环.lua												
30119	Duy tr× v?ng s?ng	20	0	0	0		3	15	1		0	-1	0		1	0	0	0																				2								\script\skill\其他\光环持续.lua												
30120	Tù n? mi?n ch?t	1	0	0	0		2	8	1		0	-1	2		0	0	0	0								1												2	9999	1	3	100				\script\skill\其他\自爆免死.lua												
30121	Thuyòn ch? huy t?n x1	1	0	0	0		1	6	2		1	-1	0		0	0	0	0							30032	3					2		5		0			456	600	1	27	120			3	\script\skill\其他\指挥船散射.lua												
30122	Cêp tèc	6	0	0	0		25	14	1		1	-1	1		1	0	0	0																				2	9999	1						\script\skill\其他\经脉凌波.lua												
30123	Thióm Hión	6	0	0	0		21	10	2		1	-1	1		1	0	0	0								2													600	1	10	-100				\script\skill\其他\经脉闪现.lua												
30124	Ph? Ph?	6	0	0	0		2	10	1		0	-1	0		1	0	0	0								5												2	9999	1	8	100				\script\skill\其他\经脉少冲.lua												
30125	Néi Háa	6	0	0	0		3	14	1		0	-1	0		1	0	0	0																				2								\script\skill\其他\经脉气冲.lua												
30126	Kü n¨ng §?ng Ph-?ng Bêt B1i 1	1	0	0	0		1	2	2		1	-1	0		1	0	0	0							30033	3					4	0	2		1			456	800	1	36	100			15	\script\skill\其他\东方不败技一.lua				skill_param1	15	skill_param2	15					
30127	Kü n¨ng §?ng Ph-?ng Bêt B1i 2	1	0	0	0		1	2	2		1	-1	0		1	0	0	0					30129	30	30034	1					2	0	1					456	800	1	54	100			1	\script\skill\其他\东方不败技二.lua				skill_param1	1	skill_param2	100					
30128	§?ng Ph-?ng Bêt B1i kü nhêt  t?	1	0	0	0		1	2	2		2	-1	0		1	0	0	0							30033	3					2	0	1	1				456	800	1	36	100			3	\script\skill\其他\东方不败技一子.lua				skill_param1	3							
30129	§?ng Ph-?ng Bêt B1i kü nhT t?	1	0	0	0		1	2	2		1	-1	0		1	0	0	0							30035	3					2	0	1	1				456	800	1	36	100			1	\script\skill\其他\东方不败技二子.lua				skill_param1	1	skill_param2	0					
30130	§?ng Ph-?ng Bêt B1i kü tam	1	0	0	0		1	2	2		1	-1	0		1	0	0	0					30131	30	30034	1					3	0	1					456	800	1	54	100			4	\script\skill\其他\东方不败技三.lua				skill_param1	1	skill_param2	100					
30131	§?ng Ph-?ng Bêt B1i kü tam t?	1	0	0	0		1	2	2		1	-1	0		1	0	0	0							30035	3					3	0	1					456	800	1	36	100			4	\script\skill\其他\东方不败技三子.lua				skill_param1	1	skill_param2	0					
30132	npc D-?ng Quan Tam Ti?p	1	0	0	0		10	11	2		1	-1	1		0	0	0	0					30133	18	82	18	30134				1		2					456	9999	1	270	100			1	\script\skill\其他\npc阳关三叠.lua		skill_interrupt_rate	10									
30133	npc D-?ng Quan Tam Ti?p (t?)	1	0	0	0		10	11	2		1	-1	1		0	0	0	0					30133	18	82	18	30134				1		2					456	9999	1		100			1	\script\skill\其他\npc阳关三叠(子).lua												
30134	npc D-?ng Quan Tam Ti?p (chiau)	1	0	0	0		10	11	2		1	-1	1		0	0	0	0							82	18					1		2					456	9999	1		100			1	\script\skill\n其他\npc阳关三叠(招).lua												
30135	NPC tên c?ng b?ng ph?ng thYch ?éc	20	0	0	0		2	8	1		0	-1	0		0	0	0	0								0			1									456	300	1	27	100				\script\skill\Vn_NpcSkill\NPC按攻击力施毒攻击.lua												
30136	Thi?u L?m NPC La H?n Quyòn	20	0	0	0		1	4	2	1	2	-1	0		0	1	1	1							45	4					1	1	2		5			456	144	1	27	150			2	\script\skill\普通攻击\npc普通攻击.lua												
30137	Thi?u L?m NPC Vi §μ Quyòn	20	0	0	0		1	5	2	1	2	-1	0		0	0	1	1							46	3					1	1	2		5			456	96	1	36	133			3	\script\skill\普通攻击\npc普通攻击.lua												
30138	Thi?u L?m NPC §1i Tu My Ch-?ng	20	0	0	0		1	6	2	1	2	-1	0		0	0	1	1							48	10	186	187			1	1	2					456	96	1	11	100			1	\script\skill\普通攻击\npc普通攻击.lua												
30140	Thi?u L?m NPC Tr?m Ma §ao Ph?p	20	0	0	0		1	0	2	0	2	-1	0		0	1	1	1							56	12	160				1	1	2					456	96	1	18	100			1	\script\skill\普通攻击\npc普通攻击.lua												
30141	Thi?u L?m NPC Nhian Méc §ao Ph?p	20	0	0	0		1	1	2	0	2	-1	0		0	0	1	1							49	12	166				1	0	2					456	300	1	18	100			1	\script\skill\普通攻击\npc普通攻击.lua												
30142	D-?ng Gia NPC Lian X1 Thu?t	20	0	0	0		1	0	2	0	1	-1	0		0	1	1	0							406	8	759				2		3		3			456	600	1	27	120			9	\script\skill\普通攻击\npc普通攻击.lua												
30143	D-?ng Gia NPC H?i Long Ti?n	20	0	0	0		1	0	2	0	1	-1	0		0	0	1	0							407	8	760				1		2					456	9999	1	18	120			1	\script\skill\普通攻击\npc普通攻击.lua												
30144	D-?ng Gia NPC Triòn V?n Ti?n	20	0	0	0		1	9	1	0	0	-1	0		0	0	0	0							408	18	761				1		2					456	600	1	19	200			1	\script\skill\普通攻击\npc普通攻击.lua												
30145	D-?ng Gia NPC Ch?n KhY Ti?n	20	0	0	0		1	9	1		0	-1	0		0	0	1	0							412	12	772				1		2					456	600	1	19	100			1	\script\skill\普通攻击\npc普通攻击.lua												
30146	D-?ng Gia NPC To?i Kim Ti?n	20	0	0	0		1	1	2	0	2	-1	0		0	0	1	1							409	54	762				1		2					456	600	1	72	150			1	\script\skill\普通攻击\npc普通攻击.lua												
30147	NPC tên c?ng ?m khY	20	0	0	7		0	0	2	0	2	-1	0		0	0	1	0							2	6					1		2					456	400	1	17	100			1	\script\skill\普通攻击\npc普通攻击.lua												
30148	C?ng kYch th-êng (Néi)	20	0	0	0		1	6	2	1	0	-1	0		0	1	1	0							30006	5					1	1						456	96	1	18	100			1	\script\skill\宠物技能\宠物普通攻击（内）.lua		skill_cast_interval	18									
30149	Gi?ng Linh Thu?t	9	0	0	0		2	10	1		0	-1	1		1	0	0	0					30156	1		5												2	9999	1	18	100				\script\skill\宠物技能\降灵术.lua		skill_cast_interval	540									
30150	Th-?ng Thanh V? Cùc C?ng (Nhá 1)	7	13	15	7		1	2	2	0	2	512	1		0	0	0	0							87	0					1	1	2					456	96	1		100			1	\script\skill\武当俗家\上清无极功(招1子).lua												
30151	Th-?ng Thanh V? Cùc C?ng (Nhá 2)	7	13	15	7		1	2	2	0	2	512	1		0	0	0	0							87	0					1	1	2					456	96	1		100			1	\script\skill\武当俗家\上清无极功(招2子).lua												
30152	Thêt Tinh Quy?t (Nhá)	7	13	15	7		1	1	2	0	2	512	1		0	0	0	0					30153	7	78	1					1	1	2					456	96	1		100			1	\script\skill\武当俗家\七星诀(招子).lua												
30153	Thêt Tinh Quy?t (Nhá)	7	13	15	7		1	1	2	0	2	512	1		0	0	0	0							79	1					1	1	2					456	96	1		100			1	\script\skill\武当俗家\七星诀(招子子).lua												
30154	Cμn Kh?n Quy?t (Nhá 1)	6	13	15	7		1	2	2		2	512	1		0	0	0	0							94	1					1		2					456	96	1		100			1	\script\skill\武当俗家\乾坤诀(招1子).lua												
30155	Cμn Kh?n Quy?t (Nhá 2)	6	13	15	7		1	2	2		2	512	1		0	0	0	0							94	1					1		2					456	96	1		100			1	\script\skill\武当俗家\乾坤诀(招2子).lua												
30156	C-êng h?a Gi?ng Linh Thu?t	9					15	8	1			-1	0		0	0	0	0																				2	9999	9	18	100				\script\skill\宠物技能\降灵术强化.lua												
30157	Ho?n H?ng Tr?o KYch	20	0	0	1		1	2	2		0	-1	0		1	0	0	0							30021	5	30158											456	96	1	18	100			1	\script\skill\宠物技能\调用招式.lua		skill_cast_interval	54									
30158	Ho?n H?ng Tr?o KYch_Chiau	20	0	0	1		1	2	2		0	-1	0		1	0	0	0							30021	5												456	96	1	18	100			1	\script\skill\宠物技能\特殊宠物技能\浣熊抓击.lua												
30159	Ho?n H?ng Ph?ch KYch	20	0	0	1		1	2	2		0	-1	0		1	0	0	0							30026	5	30160											456	96	1	18	100			1	\script\skill\宠物技能\调用招式.lua		skill_cast_interval	54									
30160	Ho?n H?ng Ph?ch KYch_Chiau	20	0	0	1		1	2	2		0	-1	0		1	0	0	0							30026	5												456	96	1	18	100			1	\script\skill\宠物技能\特殊宠物技能\浣熊拍击.lua												
30161	Ho?n H?ng Tr?m KYch	20	0	0	1		1	2	2		0	-1	0		1	0	0	0							504	5	30162											456	96	1	18	100			1	\script\skill\宠物技能\调用招式.lua		skill_cast_interval	54									
30162	Ho?n H?ng Tr?m KYch_Chiau	20	0	0	1		1	2	2		0	-1	0		1	0	0	0					30175		504	5												456	96	1	18	100			1	\script\skill\宠物技能\特殊宠物技能\浣熊斩击.lua												
30163	Nh1c ThT Quyòn Ph?p	20	0	0	1		1	2	2	1	0	-1	0		1	0	0	0							30006	5	30164											456	96	1	18	100			1	\script\skill\宠物技能\调用招式.lua		skill_cast_interval	54									
30164	Nh1c ThT Quyòn Ph?p_Chiau	20	0	0	1		1	2	2	1	0	-1	0		1	0	0	0							30006	5												456	96	1	18	100			1	\script\skill\宠物技能\特殊宠物技能\鳄氏拳法.lua												
30165	ThT Huy?t Cu?ng KYch	20	0	0	1		1	2	2	1	0	-1	0		1	0	0	0							30023	5	30166											456	96	1	18	100			1	\script\skill\宠物技能\调用招式.lua		skill_cast_interval	90									
30166	ThT Huy?t Cu?ng KYch_Chiau	20	0	0	1		1	2	2	1	0	-1	0		1	0	0	0							30023	5												456	96	1	18	100			1	\script\skill\宠物技能\特殊宠物技能\嗜血攻击.lua												
30167	M·nh Li?t Ti Gi?o	20	0	0	1		1	2	2	1	0	-1	0		1	0	0	0							30024	5	30168											456	96	1	18	100			1	\script\skill\宠物技能\调用招式.lua		skill_cast_interval	180									
30168	M·nh Li?t Ti Gi?o_Chiau	20	0	0	1		1	2	2	1	0	-1	0		1	0	0	0							30024	5												456	96	1	18	100			1	\script\skill\宠物技能\特殊宠物技能\猛烈撕咬.lua												
30169	Phong Cu?ng Tr?c KYch_Xung thYch	20	0	0	1		1	2	2		0	-1	0		1	0	0	0							30006	5	30170											456	96	1	18	100			1	\script\skill\宠物技能\调用招式.lua		skill_cast_interval	54									
30170	Phong Cu?ng Tr?c KYch_Chiau	20	0	0	1		1	2	2		0	-1	0		1	0	0	0							30006	5												456	96	1	18	100			1	\script\skill\宠物技能\特殊宠物技能\疯狂啄击.lua												
30171	B?n §ióu Tian Phi_Xung thYch	20	0	0	1		20	2	2		1	-1	0		1	0	0	0		30172					30006	3												456	600	1	18	100			1	\script\skill\宠物技能\特殊宠物技能\傻鸟冲刺.lua		skill_cast_interval	144									
30172	B?n §ióu Tian Phi_Chiau	20	0	0	1		301	2	2		2	-1	0		1	0	0	0							30027	3												456	600	1	18	100			1	\script\skill\宠物技能\特殊宠物技能\笨鸟先飞.lua												
30173	B?ch V1n Xung Chμng_Xung thYch	20	0	0	1		20	2	2		1	-1	0		1	0	0	0		30174					30006	3												456	600	1	18	100			1	\script\skill\宠物技能\特殊宠物技能\傻鸟冲刺.lua		skill_cast_interval	216									
30174	B?ch V1n Xung Chμng_Chiau	20	0	0	1		301	2	2		2	-1	0		1	0	0	0							507	3												456	600	1	18	100			1	\script\skill\宠物技能\特殊宠物技能\百万冲撞.lua												
30175	Ho?n H?ng Tr?m KYch_Chiau (T?)	20	0	0	0		2	8	0		0	-1	0		0	0	0	0								5												2	9999	1	17	-100				\script\skill\宠物技能\特殊宠物技能\浣熊斩击无敌.lua												
1053	圣火金炉功	10	24	25	0		3	15	1		0	-1	0		1	0	0	0																				2								\script\skill\明教圣战\圣火金炉功.lua												
1054	圣火刀法	9	24	25	0		3	15	1		0	8	1		1	0	0	0																				2								\script\skill\明教圣战\圣火刀法.lua		skill_interrupt_rate	10									
1055	金炉护体	9	24	25	0		2	10	1		0	8	1		1	0	0	0								50	1068											2	9999	1	54	100				\script\skill\明教圣战\金炉护体.lua		skill_cast_interval	1080	skill_interrupt_rate	10							
1056	烈炀斩	7	24	25	7		1	1	2	0	0	8	1		0	1	1	1					1069	10	442	6					1	1	2		5			456	144	1	27	150			1	\script\skill\明教圣战\烈炀斩.lua		skill_cast_interval	18	skill_interrupt_rate	-55	cost_gas_point	1					
1057	炽炎击	7	24	25	7		3	14	1		0	8	0		1	0	0	0																				2		1						\script\skill\明教圣战\炽炎击.lua												
1058	天劫焚	8	24	25	7		2	1	2	0	0	8	1		0	0	0	1					1201	1		13	1072				1	1	2					456	600	1	27	150				\script\skill\明教圣战\天劫焚.lua		skill_cast_interval	90	skill_interrupt_rate	-55							
1059	凝火璧	7	24	25	0		2	10	1		0	8	1		1	0	0	0					2621	2		6												2	9999	1	18	500				\script\skill\明教圣战\凝火璧.lua		skill_cast_interval	1080	skill_interrupt_rate	-550					200	15	
1060	狂焰奔	9	24	25	7		20	1	2	0	1	8	1		0	0	0	0					1200	0			1074											456	600	3	54	-100				\script\skill\明教圣战\狂焰奔.lua		skill_cast_interval	270	skill_interrupt_rate	-55							
1061	炙风旋	7	24	25	7		1	1	2	0	1	8	1		0	0	1	1					1071	21	445	14					1	0	2		2			456	600	1	36	150			4	\script\skill\明教圣战\炙风旋.lua		skill_cast_interval	360	skill_interrupt_rate	-55	cost_gas_point	2					
1062	霸煌断	7	24	25	7		1	1	2	0	2	8	1		0	0	1	1							446	21	1076				1	0	2					456	600	1	27	150			1	\script\skill\明教圣战\霸煌断.lua		skill_cast_interval	54	skill_interrupt_rate	-55	cost_gas_point	1					
1063	气化游龙	7	24	25	0		3	15	1		0	8	0		1	0	0	0																				2		1						\script\skill\明教圣战\气化游龙.lua												
1064	阳炎爆	9	24	25	7		1	5	2	0	2	8	1		0	0	1	1					1080	15	447	19					1	1	2					456	300	1	36	150			1	\script\skill\明教圣战\阳炎爆.lua		skill_cast_interval	540	skill_interrupt_rate	-55							
1065	暴杀劲	7	24	25	7		1	2	2	0	2	8	1		0	0	1	1					1081	9	448	10	1079				1	1	2					456	300	1	18	100			1	\script\skill\明教圣战\暴杀劲.lua		skill_cast_interval	48	skill_interrupt_rate	-55	cost_gas_point	3					
1066	乾坤大挪移	20	24	25	0		2	3	0		0	8	1		0	0	0	0					1082	1		1												2	600	1	90	100				\script\skill\明教圣战\乾坤大挪移.lua		skill_interrupt_rate	-55									
1067	圣火刀法(招)	19	24	25	0		2	8	1		0	8	1		1	0	0	0								33												2	9999	1		100				\script\skill\明教圣战\圣火刀法(招).lua												
1068	金炉护体(招)	9	24	25	0		2	10	1		0	8	1		1	0	0	0								50												2	9999	1		100				\script\skill\明教圣战\金炉护体(招).lua												
1069	烈炀斩(子)	17	24	25	7		1	1	2	0	2	8	1		0	1	1	1							442	1	1070				1	1	2		5			456	144	1		150			1	\script\skill\明教圣战\烈炀斩(子).lua												
1070	烈炀斩(招)	17	24	25	7		1	1	2	0	2	8	1		0	1	0	1					1201	1	442	1					1	1	2		5			456	144	1		150			1	\script\skill\明教圣战\烈炀斩(招).lua												
1071	炙风旋(子)	17	24	25	7		1	1	2	0	1	8	1		0	0	1	1							445	1	1075				1	0	2					456	600	1	36	150			1	\script\skill\明教圣战\炙风旋(子).lua												
1072	天劫焚(招)	18	24	25	7		2	1	2	0	2	8	1		0	0	0	1								13					1	1	2					456	600	1		150				\script\skill\明教圣战\天劫焚(招).lua												
1073	凝火璧(招废弃)	17	24	25	0		2	10	1		0	8	1		1	0	0	0								6												2	9999	1		150				\script\skill\明教圣战\凝火璧(招).lua										200	18	
1074	狂焰奔(招)	19	24	25	7		20	1	2	0	1	8	1		0	0	0	0																				456	600	3		-100				\script\skill\明教圣战\狂焰奔(招).lua												
1075	炙风旋(招)	17	24	25	7		1	1	2	0	1	8	1		0	0	0	1							445	1					1	0	2					456	600	1		150			1	\script\skill\明教圣战\炙风旋(招).lua												
1076	霸煌断(招)	17	24	25	7		1	1	2	0	2	8	1		0	0	0	1							446	21					1	0	2					456	600	1		150			1	\script\skill\明教圣战\霸煌断(招).lua												
1077	气化游龙(招)	17	24	25	7		2	10	1		0	8	1		1	0	0	0								18												2	9999	1		100				\script\skill\明教圣战\气化游龙(招).lua												
1078	阳炎爆(招)	19	24	25	7		2	8	2		2	8	1		0	0	0	0								1												2	144	1		150				\script\skill\明教圣战\阳炎爆(招).lua												
1079	暴杀劲(招)	17	24	25	7		1	2	2	0	2	8	1		0	0	0	1							448	10					1	1	2					456	300	1		100			1	\script\skill\明教圣战\暴杀劲(招).lua												
1080	阳炎爆(子)	19	24	25	7		2	8	2		2	8	1		0	0	0	0								1	1078											2	144	1		150				\script\skill\明教圣战\阳炎爆(子).lua												
1081	暴杀劲(子)	17	24	25	7		2	11	2		0	8	1		0	0	1	1								1												2	144	1		100			1	\script\skill\明教圣战\暴杀劲(子).lua												
1082	乾坤大挪移(子)	20	24	25	7		1	3	2	2	1	8	1		0	0	0	0							449	1					1	0	2		17			456	600	1		100			5	\script\skill\明教圣战\乾坤大挪移(子).lua												
1083	光明逍遥功	10	24	26	0		3	15	1		0	-1	0		1	0	0	0																				2								\script\skill\明教阵兵\光明逍遥功.lua												
1084	光明笔法	9	24	26	0		2	8	1		0	512	1		1	0	0	0								34												2	9999	1	36	100				\script\skill\明教阵兵\光明笔法.lua		skill_cast_interval	1080	skill_interrupt_rate	25							
1085	金锁阵	7	24	26	0		28	2	2	0	1	512	1		0	0	0	0							450	24	1208				1	3	2					456	150	1	36	200			1	\script\skill\明教阵兵\金锁阵.lua		skill_cast_interval	270	skill_interrupt_rate	25	skill_param1	1261	skill_param2	1113			
1086	偃旗令	1	24	26	0		30	8	2		0	512	1		0	0	0	0								18												1048576	600	1	27	200				\script\skill\明教阵兵\偃旗令.lua		skill_cast_interval	360									
1087	玄水阵	7	24	26	0		28	2	2	0	1	512	1		0	0	0	0							451	24	1209				1	3	2					456	150	1	36	200			1	\script\skill\明教阵兵\玄水阵.lua		skill_cast_interval	270	skill_interrupt_rate	25	skill_param1	1262	skill_param2	1114			
1088	封兵令	8	24	26	0		2	9	1		0	512	1		0	0	0	0								18	1102											456	600	1	27	200				\script\skill\明教阵兵\封兵令.lua		skill_cast_interval	540	skill_interrupt_rate	-55							
1089	盘木阵	7	24	26	0		28	2	2	0	1	512	1		0	0	0	0							452	24	1210				1	3	2					456	150	1	36	200			1	\script\skill\明教阵兵\盘木阵.lua		skill_cast_interval	270	skill_interrupt_rate	25	skill_param1	1263	skill_param2	1115			
1090	迅影令	7	24	26	0		2	10	1		0	512	1		1	0	0	0					1129	1		5	1104											2	9999	1	18	200				\script\skill\明教阵兵\迅影令.lua		skill_cast_interval	2160	skill_interrupt_rate	-550							
1091	乾坤逆转	7	24	26	0		2	9	1		0	512	1		0	0	0	0								9	1105											64	800	1	27	100				\script\skill\明教阵兵\乾坤逆转.lua		skill_cast_interval	180	skill_interrupt_rate	-55							
1092	业火阵	7	24	26	0		28	2	2	0	1	512	1		0	0	0	0							453	24	1211				1	3	2					456	150	1	36	200			1	\script\skill\明教阵兵\业火阵.lua		skill_cast_interval	270	skill_interrupt_rate	25	skill_param1	1264	skill_param2	1116			
1093	土牢阵	7	24	26	0		28	2	2	0	1	512	1		0	0	0	0							454	24	1212				1	3	2					456	150	1	36	200			1	\script\skill\明教阵兵\土牢阵.lua		skill_cast_interval	270	skill_interrupt_rate	25	skill_param1	1265	skill_param2	1117			
1094	五灵散元	9	24	26	0		1	2	2	0	1	512	1		0	0	0	0							455	32	1108	1109			1	1	2		0			456	600	1	36	100			1	\script\skill\明教阵兵\五灵散元.lua		skill_cast_interval	36	skill_interrupt_rate	25							
1095	五灵归元	7	24	26	0		1	8	1		0	512	1		1	0	0	0							459	52	1110											6	600	1	54	100			1	\script\skill\明教阵兵\五灵归元.lua		skill_interrupt_rate	25	skill_cast_interval	1080							
1096	光明五行阵	20	24	26	0		1	3	2	2	2	512	1		0	0	0	0					1111	1	457	6					1	0	2		17			456	600	1	90	100			5	\script\skill\明教阵兵\光明五行阵.lua		skill_interrupt_rate	-55									
1097	光明笔法(招)	19	24	26	0		0	1	2	0	2	512	1		0	0	1	1							460	6					1	0	2					456	600	1		100			1	\script\skill\明教阵兵\光明笔法(招).lua												
1098	金锁阵(阵旗招)	17	24	26	0		1	2	1	0	1	-1	1		0	0	0	0							471	1					0	3	2		1			456	9999	1	9	100			1	\script\skill\明教阵兵\金锁阵(阵旗招).lua												
1099	偃旗令(招)	1	24	26	0		30	8	2		0	512	1		0	0	0	0								24												1048576	600	1		100				\script\skill\明教阵兵\偃旗令(招).lua												
1100	偃旗令(招子)	1	24	26	0		1	9	1		0	512	1		0	0	0	0							459	1					1	0	2					456	9999	1		100			1	\script\skill\明教阵兵\偃旗令(招子).lua												
1101	玄水阵(阵旗招)	17	24	26	0		1	2	1	0	1	-1	1		0	0	0	0							471	1					0	3	2		1			456	9999	1	9	100			1	\script\skill\明教阵兵\玄水阵(阵旗招).lua												
1102	封兵令(招)	8	24	26	0		2	9	1		0	512	1		0	0	0	0								18												456	600	1		200				\script\skill\明教阵兵\封兵令(招).lua												
1103	盘木阵(阵旗招)	17	24	26	0		1	2	1	0	1	-1	1		0	0	0	0							471	1					0	3	2		1			456	9999	1	9	100			1	\script\skill\明教阵兵\盘木阵(阵旗招).lua												
1104	迅影令(招)	7	24	26	0		2	10	1		0	512	1		1	0	0	0								5												2	9999	1		200				\script\skill\明教阵兵\迅影令(招).lua												
1105	乾坤逆转(招)	7	24	26	0		2	9	1		0	512	1		0	0	0	0					1130	1	453	9												64	800	1		100				\script\skill\明教阵兵\乾坤逆转(招).lua												
1106	业火阵(阵旗招)	17	24	26	0		1	2	1	0	1	-1	1		0	0	0	0							471	1					0	3	2		1			456	9999	1	9	100			2	\script\skill\明教阵兵\业火阵(阵旗招).lua												
1107	土牢阵(阵旗招)	17	24	26	0		1	2	1	0	1	-1	1		0	0	0	0							471	1					0	3	2		1			456	9999	1	9	100			1	\script\skill\明教阵兵\土牢阵(阵旗招).lua												
1108	五灵散元(招1)	19	24	26	0		1	2	2	0	1	512	1		0	0	0	0							455	32					1	1	2					456	600	1		100			1	\script\skill\明教阵兵\五灵散元(招1).lua												
