道具种类	具体类别	详细类别	五行属性	等级	银两	数量	师门声望	铜钱	是否做交易记录	道具名称（必须放最后，程序不读）
0	103	941	0	9	0		15000			
0	100	941	0	9	0		15000			
0	101	941	0	9	0		15000			
0	102	941	0	9	0		15000			
0	102	945	0	9	0		15000			
0	10	941	0	9	0		15000			
0	103	942	0	9	0		15000			
0	100	942	0	9	0		15000			
0	101	942	0	9	0		15000			
0	102	942	0	9	0		15000			
0	102	946	0	9	0		15000			
0	10	942	0	9	0		15000			
0	103	1141	0	9	0		15000			
0	100	1141	0	9	0		15000			
0	101	1141	0	9	0		15000			
0	102	1141	0	9	0		15000			
0	102	1145	0	9	0		15000			
0	0	1141	0	9	0		15000			
0	103	1142	0	9	0		15000			
0	100	1142	0	9	0		15000			
0	101	1142	0	9	0		15000			
0	102	1142	0	9	0		15000			
0	102	1146	0	9	0		15000			
0	0	1142	0	9	0		15000			
0	103	1143	0	9	0		15000			
0	100	1143	0	9	0		15000			
0	101	1143	0	9	0		15000			
0	102	1143	0	9	0		15000			
0	102	1147	0	9	0		15000			
0	0	1143	0	9	0		15000			
0	103	1144	0	9	0		15000			
0	100	1144	0	9	0		15000			
0	101	1144	0	9	0		15000			
0	102	1144	0	9	0		15000			
0	102	1148	0	9	0		15000			
0	0	1144	0	9	0		15000			
0	103	1241	0	9	0		15000			
0	100	1241	0	9	0		15000			
0	101	1241	0	9	0		15000			
0	102	1241	0	9	0		15000			
0	102	1245	0	9	0		15000			
0	5	1241	0	9	0		15000			
0	103	1242	0	9	0		15000			
0	100	1242	0	9	0		15000			
0	101	1242	0	9	0		15000			
0	102	1242	0	9	0		15000			
0	102	1246	0	9	0		15000			
0	5	1242	0	9	0		15000			
0	103	1243	0	9	0		15000			
0	100	1243	0	9	0		15000			
0	101	1243	0	9	0		15000			
0	102	1243	0	9	0		15000			
0	102	1247	0	9	0		15000			
0	5	1243	0	9	0		15000			
0	103	1244	0	9	0		15000			
0	100	1244	0	9	0		15000			
0	101	1244	0	9	0		15000			
0	102	1244	0	9	0		15000			
0	102	1248	0	9	0		15000			
0	5	1244	0	9	0		15000			
0	103	1441	0	9	0		15000			
0	100	1441	0	9	0		15000			
0	101	1441	0	9	0		15000			
0	102	1441	0	9	0		15000			
0	102	1445	0	9	0		15000			
0	2	1441	0	9	0		15000			
0	103	1442	0	9	0		15000			
0	100	1442	0	9	0		15000			
0	101	1442	0	9	0		15000			
0	102	1442	0	9	0		15000			
0	102	1446	0	9	0		15000			
0	2	1442	0	9	0		15000			
0	103	1443	0	9	0		15000			
0	100	1443	0	9	0		15000			
0	101	1443	0	9	0		15000			
0	102	1443	0	9	0		15000			
0	102	1447	0	9	0		15000			
0	2	1443	0	9	0		15000			
0	103	1444	0	9	0		15000			
0	100	1444	0	9	0		15000			
0	101	1444	0	9	0		15000			
0	102	1444	0	9	0		15000			
0	102	1448	0	9	0		15000			
0	2	1444	0	9	0		15000			
0	103	1541	0	9	0		15000			
0	100	1541	0	9	0		15000			
0	101	1541	0	9	0		15000			
0	102	1541	0	9	0		15000			
0	102	1545	0	9	0		15000			
0	9	1541	0	9	0		15000			
0	103	1542	0	9	0		15000			
0	100	1542	0	9	0		15000			
0	101	1542	0	9	0		15000			
0	102	1542	0	9	0		15000			
0	102	1546	0	9	0		15000			
0	9	1542	0	9	0		15000			
0	103	1543	0	9	0		15000			
0	100	1543	0	9	0		15000			
0	101	1543	0	9	0		15000			
0	102	1543	0	9	0		15000			
0	102	1547	0	9	0		15000			
0	9	1543	0	9	0		15000			
0	103	1544	0	9	0		15000			
0	100	1544	0	9	0		15000			
0	101	1544	0	9	0		15000			
0	102	1544	0	9	0		15000			
0	102	1548	0	9	0		15000			
0	9	1544	0	9	0		15000			
0	103	1741	0	9	0		15000			
0	100	1741	0	9	0		15000			
0	101	1741	0	9	0		15000			
0	102	1741	0	9	0		15000			
0	102	1745	0	9	0		15000			
0	6	1741	0	9	0		15000			
0	103	1742	0	9	0		15000			
0	100	1742	0	9	0		15000			
0	101	1742	0	9	0		15000			
0	102	1742	0	9	0		15000			
0	102	1745	0	9	0		15000			
0	6	1742	0	9	0		15000			
0	103	1743	0	9	0		15000			
0	100	1743	0	9	0		15000			
0	101	1743	0	9	0		15000			
0	102	1743	0	9	0		15000			
0	102	1747	0	9	0		15000			
0	6	1743	0	9	0		15000			
0	103	1744	0	9	0		15000			
0	100	1744	0	9	0		15000			
0	101	1744	0	9	0		15000			
0	102	1744	0	9	0		15000			
0	102	1748	0	9	0		15000			
0	6	1744	0	9	0		15000			
0	103	1841	0	9	0		15000			
0	100	1841	0	9	0		15000			
0	101	1841	0	9	0		15000			
0	102	1841	0	9	0		15000			
0	102	1845	0	9	0		15000			
0	4	1841	0	9	0		15000			
0	103	1842	0	9	0		15000			
0	100	1842	0	9	0		15000			
0	101	1842	0	9	0		15000			
0	102	1842	0	9	0		15000			
0	102	1846	0	9	0		15000			
0	4	1842	0	9	0		15000			
0	103	1843	0	9	0		15000			
0	100	1843	0	9	0		15000			
0	101	1843	0	9	0		15000			
0	102	1843	0	9	0		15000			
0	102	1847	0	9	0		15000			
0	4	1843	0	9	0		15000			
0	103	1844	0	9	0		15000			
0	100	1844	0	9	0		15000			
0	101	1844	0	9	0		15000			
0	102	1844	0	9	0		15000			
0	102	1848	0	9	0		15000			
0	4	1844	0	9	0		15000			
0	103	2041	0	9	0		15000			
0	100	2041	0	9	0		15000			
0	101	2041	0	9	0		15000			
0	102	2041	0	9	0		15000			
0	102	2045	0	9	0		15000			
0	7	2041	0	9	0		15000			
0	103	2042	0	9	0		15000			
0	100	2042	0	9	0		15000			
0	101	2042	0	9	0		15000			
0	102	2042	0	9	0		15000			
0	102	2046	0	9	0		15000			
0	7	2042	0	9	0		15000			
0	103	2043	0	9	0		15000			
0	100	2043	0	9	0		15000			
0	101	2043	0	9	0		15000			
0	102	2043	0	9	0		15000			
0	102	2047	0	9	0		15000			
0	7	2043	0	9	0		15000			
0	103	2044	0	9	0		15000			
0	100	2044	0	9	0		15000			
0	101	2044	0	9	0		15000			
0	102	2044	0	9	0		15000			
0	102	2048	0	9	0		15000			
0	7	2044	0	9	0		15000			
0	103	2141	0	9	0		15000			
0	100	2141	0	9	0		15000			
0	101	2141	0	9	0		15000			
0	102	2141	0	9	0		15000			
0	102	2145	0	9	0		15000			
0	11	2141	0	9	0		15000			
0	103	2142	0	9	0		15000			
0	100	2142	0	9	0		15000			
0	101	2142	0	9	0		15000			
0	102	2142	0	9	0		15000			
0	102	2146	0	9	0		15000			
0	11	2142	0	9	0		15000			
0	103	2143	0	9	0		15000			
0	100	2143	0	9	0		15000			
0	101	2143	0	9	0		15000			
0	102	2143	0	9	0		15000			
0	102	2147	0	9	0		15000			
0	11	2143	0	9	0		15000			
0	103	2144	0	9	0		15000			
0	100	2144	0	9	0		15000			
0	101	2144	0	9	0		15000			
0	102	2144	0	9	0		15000			
0	102	2148	0	9	0		15000			
0	11	2144	0	9	0		15000			
1	6	46	0	1	5000					Kirin Sealed Charm
1	6	154	0	1	5000					ChiDragon SealedCharm 
1	6	148	0	1	3000000					Spearer SealedCharm
1	6	147	0	1	2500000					NorthAlliance SealedCharm
1	6	10000	0	1	1000					Random SealedCharm
0	103	221	0	8	20000000		12000			Invincible Helm
0	103	222	0	8	20000000		12000			Invincible Helm
0	103	321	0	8	20000000		12000			Rabbi Hat 
0	103	322	0	8	20000000		12000			Rabbi Hat 
0	103	421	0	8	20000000		12000			Shieldarhat Helm
0	103	422	0	8	20000000		12000			Shieldarhat Helm
0	103	621	0	8	20000000		12000			Secrete Headband
0	103	622	0	8	20000000		12000			Secrete Headband
0	103	623	0	8	20000000		12000			Secrete Headband
0	103	624	0	8	20000000		12000			Secrete Headband
0	103	821	0	8	20000000		12000			Diwind Hairpin
0	103	822	0	8	20000000		12000			Diwind Hairpin
0	103	921	0	8	20000000		12000			Dirhyme Hairpin
0	103	922	0	8	20000000		12000			Dirhyme Hairpin
0	103	1121	0	8	20000000		12000			Heroic Hairband
0	103	1122	0	8	20000000		12000			Heroic Hairband
0	103	1123	0	8	20000000		12000			Heroic Hairband
0	103	1124	0	8	20000000		12000			Heroic Hairband
0	103	1221	0	8	20000000		12000			Righteous Hairband
0	103	1222	0	8	20000000		12000			Righteous Hairband
0	103	1223	0	8	20000000		12000			Righteous Hairband
0	103	1224	0	8	20000000		12000			Righteous Hairband
0	103	1421	0	8	20000000		12000			Fourthre Hairband
0	103	1422	0	8	20000000		12000			Fourthre Hairband
0	103	1423	0	8	20000000		12000			Fourthre Hairband
0	103	1424	0	8	20000000		12000			Fourthre Hairband
0	103	1521	0	8	20000000		12000			NimbleWin Hairband
0	103	1522	0	8	20000000		12000			NimbleWin Hairband
0	103	1523	0	8	20000000		12000			NimbleWin Hairband
0	103	1524	0	8	20000000		12000			NimbleWin Hairband
0	103	1721	0	8	20000000		12000			Vigorouswu Helm
0	103	1722	0	8	20000000		12000			Vigorouswu Helm
0	103	1723	0	8	20000000		12000			Vigorouswu Helm
0	103	1724	0	8	20000000		12000			Vigorouswu Helm
0	103	1821	0	8	20000000		12000			Vigorouswei Helm
0	103	1822	0	8	20000000		12000			Vigorouswei Helm
0	103	1823	0	8	20000000		12000			Vigorouswei Helm
0	103	1824	0	8	20000000		12000			Vigorouswei Helm
0	103	2021	0	8	20000000		12000			Wicked Mask
0	103	2022	0	8	20000000		12000			Wicked Mask
0	103	2023	0	8	20000000		12000			Wicked Mask
0	103	2024	0	8	20000000		12000			Wicked Mask
0	103	2121	0	8	20000000		12000			Eerie Mask
0	103	2122	0	8	20000000		12000			Eerie Mask
0	103	2123	0	8	20000000		12000			Eerie Mask
0	103	2124	0	8	20000000		12000			Eerie Mask
2	1	1086	0	8	1000000		4000			Blissarms Fragment 
2	1	3369	0	1	5000					Fresh Dumpling Leaf
2	1	3370	0	1	5000					Fresh Red Bean
2	1	3371	0	1	5000					Fresh Rice
2	1	3372	0	1	50000					Fresh Wormleaf
2	1	3374	0	1	220000					Fresh Chestnut
2	1	3373	0	1	300000					Fresh Ham
2	1	3365	0	1	500000					Emerald
2	1	3366	0	1	10000000					White Jade
2	1	3367	0	1	32000000					Regal Secret Recipe
2	1	3368	0	1	1000					Poison Lotus
2	0	1031	0	1	200000					GuYang Cavern
2	0	1032	0	1	200000					Mausoleum Path
2	0	1034	0	1	200000					Pill Making Cave
2	0	1033	0	1	400000					Mausoleum Secret Chamber
2	0	1035	0	1	400000					5-Element-Array
2	0	1036	0	1	500000					End of Desert
2	1	3379	0	1	500000					T.Torch Holder Pack
0	102	8840	0	7	999000000		 			辉煌之始
0	102	8841	0	7	999000000		 			荣耀之始
0	102	8842	0	8	999000000		 			辉煌之继
0	102	8843	0	8	999000000		 			荣耀之继
0	102	8844	0	9	999000000		 			辉煌之崛起
0	102	8845	0	9	999000000		 			荣耀之崛起
0	102	8846	0	10	999000000		 			辉煌
0	102	8847	0	10	999000000		 			荣耀
0	103	8055	0	10	999000000					天之炎帝盔
0	100	8055	0	10	999000000					天之炎帝甲
0	101	8055	0	10	999000000					天之炎帝装
0	103	3016	0	10	999000000					天之宋将军战盔
0	100	3016	0	10	999000000					天之宋将军战袍
0	101	3016	0	10	999000000					天之宋将军战装
0	102	3032	0	10	999000000					天之宋将军令牌
0	102	3036	0	10	999000000					天之宋将军令旗
0	102	3040	0	10	999000000					天之宋将军令符
0	103	3020	0	10	999000000					天之辽将军战盔
0	100	3020	0	10	999000000					天之辽将军战袍
0	101	3020	0	10	999000000					天之辽将军战装
0	102	3044	0	10	999000000					天之辽将军令牌
0	102	3048	0	10	999000000					天之辽将军令旗
0	102	3052	0	10	999000000					天之辽将军令符
0	103	3024	0	10	999000000					天之大宋元帅战盔
0	100	3024	0	10	999000000					天之大宋元帅战袍
0	101	3024	0	10	999000000					天之大宋元帅战装
0	102	3056	0	10	999000000					天之大宋元帅虎符
0	102	3060	0	10	999000000					天之大宋元帅令旗
0	102	3064	0	10	999000000					天之大宋元帅号符
0	102	3068	0	10	999000000					天之大宋元帅号旗
0	103	3028	0	10	999000000					天之大辽元帅战盔
0	100	3028	0	10	999000000					天之大辽元帅战袍
0	101	3028	0	10	999000000					天之大辽元帅战装
0	102	3072	0	10	999000000					天之大辽元帅虎符
0	102	3076	0	10	999000000					天之大辽元帅令旗
0	102	3080	0	10	999000000					天之大辽元帅号符
0	102	3084	0	10	999000000					天之大辽元帅号旗
0	103	3008	0	10	999000000					天之御龙元帅战盔
0	100	3008	0	10	999000000					天之御龙元帅战甲
0	101	3008	0	10	999000000					天之御龙元帅战装
0	102	3088	0	10	999000000					天之御龙元帅虎符
0	102	3092	0	10	999000000					天之御龙元帅令旗
0	102	3096	0	10	999000000					天之御龙元帅号符
0	102	3100	0	10	999000000					天之御龙元帅号旗
0	103	3012	0	10	999000000					天之昭圣元帅战盔
0	100	3012	0	10	999000000					天之昭圣元帅战甲
0	101	3012	0	10	999000000					天之昭圣元帅战装
0	102	3104	0	10	999000000					天之昭圣元帅虎符
0	102	3108	0	10	999000000					天之昭圣元帅令旗
0	102	3112	0	10	999000000					天之昭圣元帅号符
0	102	3116	0	10	999000000					天之昭圣元帅号旗
2	0	1092	0	1	10000					草料车
2	1	3390	0	1	500000					圣诞贺卡-幸福
2	1	3391	0	1	500000					圣诞贺卡-开心
2	1	3392	0	1	500000					圣诞贺卡-快乐
2	1	3393	0	1	500000					圣诞贺卡-奋发
2	1	3394	0	1	500000					圣诞贺卡-好运
2	1	3395	0	1	500000					圣诞贺卡-如意
2	1	3396	0	1	500000					圣诞贺卡-青云
2	1	3397	0	1	500000					圣诞贺卡-财神
2	1	3398	0	1	500000					圣诞贺卡-健康
2	1	3399	0	1	500000					圣诞贺卡-和家
2	0	1106	0	1	15000000					四灵秘籍匣子
2	200	1	0	1	500000					五行盘
2	200	2	0	1	500000					五行盘
2	200	3	0	1	500000					五行盘
2	200	4	0	1	500000					五行盘
2	200	5	0	1	500000					五行盘
2	201	1	0	1	10000					添加物
2	200	6	0	2	500000					6孔盘
2	200	7	0	2	500000					6孔盘
2	200	8	0	2	500000					6孔盘
2	1	33	0	1	999000000					同步外传
2	1	33	0	1	999000000					同步外传
2	1	33	0	1	999000000					同步外传
2	1	33	0	1	999000000					同步外传
2	1	33	0	1	999000000					同步外传
2	1	33	0	1	999000000					同步外传
2	1	33	0	1	999000000					同步外传
2	1	33	0	1	999000000					同步外传
2	1	33	0	1	999000000					同步外传
2	1	33	0	1	999000000					同步外传
2	1	33	0	1	999000000					同步外传
2	1	33	0	1	999000000					同步外传
2	1	33	0	1	999000000					同步外传
2	1	33	0	1	999000000					同步外传
2	1	33	0	1	999000000					同步外传
2	1	33	0	1	999000000					同步外传
2	1	33	0	1	999000000					同步外传
2	1	33	0	1	999000000					同步外传
2	1	33	0	1	999000000					同步外传
2	1	33	0	1	999000000					同步外传
2	1	33	0	1	999000000					同步外传
2	1	33	0	1	999000000					同步外传
2	1	33	0	1	999000000					同步外传
2	1	33	0	1	999000000					同步外传
2	1	33	0	1	999000000					同步外传
2	1	33	0	1	999000000					同步外传
2	1	33	0	1	999000000					同步外传
2	1	33	0	1	999000000					同步外传
2	1	33	0	1	999000000					同步外传
2	1	33	0	1	999000000					同步外传
2	1	33	0	1	999000000					同步外传
2	1	33	0	1	999000000					同步外传
2	1	33	0	1	999000000					同步外传
2	1	33	0	1	999000000					同步外传
2	1	33	0	1	999000000					同步外传
2	1	33	0	1	999000000					同步外传
2	1	33	0	1	999000000					同步外传
2	1	33	0	1	999000000					同步外传
2	1	33	0	1	999000000					同步外传
2	1	33	0	1	999000000					同步外传
2	1	33	0	1	999000000					同步外传
2	1	33	0	1	999000000					同步外传
2	1	33	0	1	999000000					同步外传
2	1	33	0	1	999000000					同步外传
2	1	33	0	1	999000000					同步外传
0	103	23101	0	1	50000					昆仑第一套
0	100	23101	0	1	50000					
0	101	23101	0	1	50000					
0	2	23101	0	1	50000					
0	103	23102	0	1	50000					
0	100	23102	0	1	50000					
0	101	23102	0	1	50000					
0	2	23102	0	1	50000					
0	103	23111	0	1	500000					昆仑第二套
0	100	23111	0	1	500000					
0	101	23111	0	1	500000					
0	2	23111	0	1	500000					
0	102	23111	0	1	500000					
0	103	23112	0	1	500000					
0	100	23112	0	1	500000					
0	101	23112	0	1	500000					
0	2	23112	0	1	500000					
0	102	23112	0	1	500000					
0	103	23121	0	1						昆仑第三套
0	100	23121	0	1						
0	101	23121	0	1						
0	2	23121	0	1						
0	102	23121	0	1						
0	102	23125	0	1						
0	103	23122	0	1						
0	100	23122	0	1						
0	101	23122	0	1						
0	2	23122	0	1						
0	102	23122	0	1						
0	102	23126	0	1						
0	103	23131	0	1						昆仑第四套
0	100	23131	0	1						
0	101	23131	0	1						
0	2	23131	0	1						
0	102	23131	0	1						
0	102	23135	0	1						
0	103	23132	0	1						
0	100	23132	0	1						
0	101	23132	0	1						
0	2	23132	0	1						
0	102	23132	0	1						
0	102	23136	0	1						
0	103	23141	0	1						昆仑第五套
0	100	23141	0	1						
0	101	23141	0	1						
0	2	23141	0	1						
0	102	23141	0	1						
0	102	23145	0	1						
0	103	23142	0	1						
0	100	23142	0	1						
0	101	23142	0	1						
0	2	23142	0	1						
0	102	23142	0	1						
0	102	23146	0	1						
0	103	25101	0	1	4000					明教圣战第1套
0	100	25101	0	1	4000					
0	101	25101	0	1	4000					
0	3	25101	0	1	4000					
0	103	25102	0	1	4000					
0	100	25102	0	1	4000					
0	101	25102	0	1	4000					
0	3	25102	0	1	4000					
0	103	25103	0	1	4000					
0	100	25103	0	1	4000					
0	101	25103	0	1	4000					
0	3	25103	0	1	4000					
0	103	25104	0	1	4000					
0	100	25104	0	1	4000					
0	101	25104	0	1	4000					
0	3	25104	0	1	4000					
0	103	25111	0	1	10000					明教圣战第2套
0	100	25111	0	1	10000					
0	101	25111	0	1	10000					
0	3	25111	0	1	10000					
0	102	25111	0	1	10000					
0	103	25112	0	1	10000					
0	100	25112	0	1	10000					
0	101	25112	0	1	10000					
0	3	25112	0	1	10000					
0	102	25112	0	1	10000					
0	103	25113	0	1	10000					
0	100	25113	0	1	10000					
0	101	25113	0	1	10000					
0	3	25113	0	1	10000					
0	102	25113	0	1	10000					
0	103	25114	0	1	10000					
0	100	25114	0	1	10000					
0	101	25114	0	1	10000					
0	3	25114	0	1	10000					
0	102	25114	0	1	10000					
0	103	25121	0	1						明教圣战第3套
0	100	25121	0	1						
0	101	25121	0	1						
0	3	25121	0	1						
0	102	25121	0	1						
0	102	25125	0	1						
0	103	25122	0	1						
0	100	25122	0	1						
0	101	25122	0	1						
0	3	25122	0	1						
0	102	25122	0	1						
0	102	25126	0	1						
0	103	25123	0	1						
0	100	25123	0	1						
0	101	25123	0	1						
0	3	25123	0	1						
0	102	25123	0	1						
0	102	25127	0	1						
0	103	25124	0	1						
0	100	25124	0	1						
0	101	25124	0	1						
0	3	25124	0	1						
0	102	25124	0	1						
0	102	25128	0	1						
0	103	25131	0	1						明教圣战第4套
0	100	25131	0	1						
0	101	25131	0	1						
0	3	25131	0	1						
0	102	25131	0	1						
0	102	25135	0	1						
0	103	25132	0	1						
0	100	25132	0	1						
0	101	25132	0	1						
0	3	25132	0	1						
0	102	25132	0	1						
0	102	25136	0	1						
0	103	25133	0	1						
0	100	25133	0	1						
0	101	25133	0	1						
0	3	25133	0	1						
0	102	25133	0	1						
0	102	25137	0	1						
0	103	25134	0	1						
0	100	25134	0	1						
0	101	25134	0	1						
0	3	25134	0	1						
0	102	25134	0	1						
0	102	25138	0	1						
0	103	25141	0	1						明教圣战第5套
0	100	25141	0	1						
0	101	25141	0	1						
0	3	25141	0	1						
0	102	25141	0	1						
0	102	25145	0	1						
0	103	25142	0	1						
0	100	25142	0	1						
0	101	25142	0	1						
0	3	25142	0	1						
0	102	25142	0	1						
0	102	25146	0	1						
0	103	25143	0	1						
0	100	25143	0	1						
0	101	25143	0	1						
0	3	25143	0	1						
0	102	25143	0	1						
0	102	25147	0	1						
0	103	25144	0	1						
0	100	25144	0	1						
0	101	25144	0	1						
0	3	25144	0	1						
0	102	25144	0	1						
0	102	25148	0	1						
0	103	26101	0	1	4000					明教阵兵第1套
0	100	26101	0	1	4000					
0	101	26101	0	1	4000					
0	9	26101	0	1	4000					
0	103	26102	0	1	4000					
0	100	26102	0	1	4000					
0	101	26102	0	1	4000					
0	9	26102	0	1	4000					
0	103	26103	0	1	4000					
0	100	26103	0	1	4000					
0	101	26103	0	1	4000					
0	9	26103	0	1	4000					
0	103	26104	0	1	4000					
0	100	26104	0	1	4000					
0	101	26104	0	1	4000					
0	9	26104	0	1	4000					
0	103	26111	0	1	10000					明教阵兵第2套
0	100	26111	0	1	10000					
0	101	26111	0	1	10000					
0	9	26111	0	1	10000					
0	102	26111	0	1	10000					
0	103	26112	0	1	10000					
0	100	26112	0	1	10000					
0	101	26112	0	1	10000					
0	9	26112	0	1	10000					
0	102	26112	0	1	10000					
0	103	26113	0	1	10000					
0	100	26113	0	1	10000					
0	101	26113	0	1	10000					
0	9	26113	0	1	10000					
0	102	26113	0	1	10000					
0	103	26114	0	1	10000					
0	100	26114	0	1	10000					
0	101	26114	0	1	10000					
0	9	26114	0	1	10000					
0	102	26114	0	1	10000					
0	103	26121	0	1						明教阵兵第3套
0	100	26121	0	1						
0	101	26121	0	1						
0	9	26121	0	1						
0	102	26121	0	1						
0	102	26125	0	1						
0	103	26122	0	1						
0	100	26122	0	1						
0	101	26122	0	1						
0	9	26122	0	1						
0	102	26122	0	1						
0	102	26126	0	1						
0	103	26123	0	1						
0	100	26123	0	1						
0	101	26123	0	1						
0	9	26123	0	1						
0	102	26123	0	1						
0	102	26127	0	1						
0	103	26124	0	1						
0	100	26124	0	1						
0	101	26124	0	1						
0	9	26124	0	1						
0	102	26124	0	1						
0	102	26128	0	1						
0	103	26131	0	1						明教阵兵第4套
0	100	26131	0	1						
0	101	26131	0	1						
0	9	26131	0	1						
0	102	26131	0	1						
0	102	26135	0	1						
0	103	26132	0	1						
0	100	26132	0	1						
0	101	26132	0	1						
0	9	26132	0	1						
0	102	26132	0	1						
0	102	26136	0	1						
0	103	26133	0	1						
0	100	26133	0	1						
0	101	26133	0	1						
0	9	26133	0	1						
0	102	26133	0	1						
0	102	26137	0	1						
0	103	26134	0	1						
0	100	26134	0	1						
0	101	26134	0	1						
0	9	26134	0	1						
0	102	26134	0	1						
0	102	26138	0	1						
0	103	26141	0	1						明教阵兵第5套
0	100	26141	0	1						
0	101	26141	0	1						
0	9	26141	0	1						
0	102	26141	0	1						
0	102	26145	0	1						
0	103	26142	0	1						
0	100	26142	0	1						
0	101	26142	0	1						
0	9	26142	0	1						
0	102	26142	0	1						
0	102	26146	0	1						
0	103	26143	0	1						
0	100	26143	0	1						
0	101	26143	0	1						
0	9	26143	0	1						
0	102	26143	0	1						
0	102	26147	0	1						
0	103	26144	0	1						
0	100	26144	0	1						
0	101	26144	0	1						
0	9	26144	0	1						
0	102	26144	0	1						
0	102	26148	0	1						
0	103	27101	0	1	4000					明教血人第1套
0	100	27101	0	1	4000					
0	101	27101	0	1	4000					
0	11	27101	0	1	4000					
0	103	27102	0	1	4000					
0	100	27102	0	1	4000					
0	101	27102	0	1	4000					
0	11	27102	0	1	4000					
0	103	27103	0	1	4000					
0	100	27103	0	1	4000					
0	101	27103	0	1	4000					
0	11	27103	0	1	4000					
0	103	27104	0	1	4000					
0	100	27104	0	1	4000					
0	101	27104	0	1	4000					
0	11	27104	0	1	4000					
0	103	27111	0	1	10000					明教血人第2套
0	100	27111	0	1	10000					
0	101	27111	0	1	10000					
0	11	27111	0	1	10000					
0	102	27111	0	1	10000					
0	103	27112	0	1	10000					
0	100	27112	0	1	10000					
0	101	27112	0	1	10000					
0	11	27112	0	1	10000					
0	102	27112	0	1	10000					
0	103	27113	0	1	10000					
0	100	27113	0	1	10000					
0	101	27113	0	1	10000					
0	11	27113	0	1	10000					
0	102	27113	0	1	10000					
0	103	27114	0	1	10000					
0	100	27114	0	1	10000					
0	101	27114	0	1	10000					
0	11	27114	0	1	10000					
0	102	27114	0	1	10000					
0	103	27121	0	1						明教血人第3套
0	100	27121	0	1						
0	101	27121	0	1						
0	11	27121	0	1						
0	102	27121	0	1						
0	102	27125	0	1						
0	103	27122	0	1						
0	100	27122	0	1						
0	101	27122	0	1						
0	11	27122	0	1						
0	102	27122	0	1						
0	102	27126	0	1						
0	103	27123	0	1						
0	100	27123	0	1						
0	101	27123	0	1						
0	11	27123	0	1						
0	102	27123	0	1						
0	102	27127	0	1						
0	103	27124	0	1						
0	100	27124	0	1						
0	101	27124	0	1						
0	11	27124	0	1						
0	102	27124	0	1						
0	102	27128	0	1						
0	103	27131	0	1						明教血人第4套
0	100	27131	0	1						
0	101	27131	0	1						
0	11	27131	0	1						
0	102	27131	0	1						
0	102	27135	0	1						
0	103	27132	0	1						
0	100	27132	0	1						
0	101	27132	0	1						
0	11	27132	0	1						
0	102	27132	0	1						
0	102	27136	0	1						
0	103	27133	0	1						
0	100	27133	0	1						
0	101	27133	0	1						
0	11	27133	0	1						
0	102	27133	0	1						
0	102	27137	0	1						
0	103	27134	0	1						
0	100	27134	0	1						
0	101	27134	0	1						
0	11	27134	0	1						
0	102	27134	0	1						
0	102	27138	0	1						
0	103	27141	0	1						明教血人第5套
0	100	27141	0	1						
0	101	27141	0	1						
0	11	27141	0	1						
0	102	27141	0	1						
0	102	27145	0	1						
0	103	27142	0	1						
0	100	27142	0	1						
0	101	27142	0	1						
0	11	27142	0	1						
0	102	27142	0	1						
0	102	27146	0	1						
0	103	27143	0	1						
0	100	27143	0	1						
0	101	27143	0	1						
0	11	27143	0	1						
0	102	27143	0	1						
0	102	27147	0	1						
0	103	27144	0	1						
0	100	27144	0	1						
0	101	27144	0	1						
0	11	27144	0	1						
0	102	27144	0	1						
0	102	27148	0	1						
0	103	29101	0	1	4000					翠烟舞仙第1套
0	100	29101	0	1	4000					
0	101	29101	0	1	4000					
0	13	29101	0	1	4000					
0	103	29102	0	1	4000					
0	100	29102	0	1	4000					
0	101	29102	0	1	4000					
0	13	29102	0	1	4000					
0	103	29111	0	1	10000					翠烟舞仙第2套
0	100	29111	0	1	10000					
0	101	29111	0	1	10000					
0	13	29111	0	1	10000					
0	102	29111	0	1	10000					
0	103	29112	0	1	10000					
0	100	29112	0	1	10000					
0	101	29112	0	1	10000					
0	13	29112	0	1	10000					
0	102	29112	0	1	10000					
0	103	29121	0	1						翠烟舞仙第3套
0	100	29121	0	1						
0	101	29121	0	1						
0	13	29121	0	1						
0	102	29121	0	1						
0	102	29125	0	1						
0	103	29122	0	1						
0	100	29122	0	1						
0	101	29122	0	1						
0	13	29122	0	1						
0	102	29122	0	1						
0	102	29126	0	1						
0	103	29131	0	1						翠烟舞仙第4套
0	100	29131	0	1						
0	101	29131	0	1						
0	13	29131	0	1						
0	102	29131	0	1						
0	102	29135	0	1						
0	103	29132	0	1						
0	100	29132	0	1						
0	101	29132	0	1						
0	13	29132	0	1						
0	102	29132	0	1						
0	102	29136	0	1						
0	103	29141	0	1						翠烟舞仙第5套
0	100	29141	0	1						
0	101	29141	0	1						
0	13	29141	0	1						
0	102	29141	0	1						
0	102	29145	0	1						
0	103	29142	0	1						
0	100	29142	0	1						
0	101	29142	0	1						
0	13	29142	0	1						
0	102	29142	0	1						
0	102	29146	0	1						
0	103	30101	0	1	4000					翠烟灵女第1套
0	100	30101	0	1	4000					
0	101	30101	0	1	4000					
0	12	30101	0	1	4000					
0	103	30102	0	1	4000					
0	100	30102	0	1	4000					
0	101	30102	0	1	4000					
0	12	30102	0	1	4000					
0	103	30111	0	1	10000					翠烟灵女第2套
0	100	30111	0	1	10000					
0	101	30111	0	1	10000					
0	12	30111	0	1	10000					
